0 0 0 0 0.133801 0.829802 2.98743 7.78683 15.7091 25.6633 35.2384 42.0634 45.0332 44.8939 43.1993 40.9863 38.331 34.4882 28.6999 21.2381 13.4841 7.08261 2.96753 0.885813 0.206894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.155124 1.19865 4.89868 14.0561 31.1409 55.5897 82.9793 107.093 122.925 128.92 127.523 122.615 116.575 109.609 99.8534 85.3027 66.2781 45.6897 27.3102 13.8516 5.6056 1.81109 0.288162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.167431 1.33048 6.03971 18.9557 45.4816 87.914 141.024 193.692 235.009 259.036 265.699 260.574 250.354 238.599 225.707 208.454 183.108 149.39 111.038 73.7849 43.0872 21.3108 8.90652 2.76389 0.668818 0.136005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.180477 1.43299 6.59596 21.7119 54.9756 112.162 190.239 274.202 345.084 391.41 411.985 411.993 400.177 384.226 367.331 350.013 328.467 297.841 256.293 205.771 151.131 99.6961 57.572 28.9767 12.1062 4.23536 1.22397 0.149877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0637014 0.320442 1.00044 2.2679 3.95292 5.58099 6.74165 7.27052 7.05993 6.09072 4.43413 2.56033 1.08903 0.282706 0 0 0 0 0 0 0 0 0 0 0 0 
0.120549 1.28243 6.44932 22.4018 59.3404 126.019 221.429 330.126 426.585 490.566 518.849 520.632 507.524 488.482 468.926 449.999 432.143 412.341 386.254 350.536 303.344 245.051 181.232 120.334 71.2572 36.7135 16.236 6.01953 1.47278 0.239348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0572274 0.296313 0.955003 2.45158 5.12522 9.31398 15.0949 21.7101 27.6367 31.8288 33.9337 33.6683 30.863 25.3921 18.3206 11.4475 6.07002 2.60971 0.940062 0.177647 0 0 0 0 0 0 0 0 0 
0.657551 4.8696 19.8305 57.7241 130.077 237.522 362.923 477.292 554.104 584.71 580.539 559.523 534.862 511.728 491.613 473.63 457.943 442.994 426.216 404.28 372.885 327.627 268.98 202.783 138.813 84.6826 45.5993 22.0965 9.97956 5.44931 3.60432 2.42534 1.32461 0.538076 0.131786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293987 0.191584 0.878193 2.73636 6.59552 13.2941 23.0287 35.9272 51.7902 68.848 83.7356 94.3564 100.053 100.254 94.4904 82.0737 64.8471 46.4291 29.7249 16.4357 7.67064 2.55764 0.502824 0 0 0 0 0 0 0 0 
2.35282 13.51 46.9769 119.279 235.513 377.097 507.753 595.603 628.224 617.421 586.125 552.022 523.285 500.156 481.358 465.3 451.833 440.443 430.231 419.268 403.895 378.36 338.72 284.682 220.973 155.554 98.8849 58.6742 34.9355 24.0246 18.4968 14.4076 10.4717 7.39011 5.33472 3.8989 2.69272 1.49842 0.627199 0.164388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0529648 0.401392 1.62659 5.08084 12.3958 25.0588 43.835 67.8035 95.7545 126.524 157.345 183.293 202.041 213.037 215.637 208.9 190.707 162.297 127.822 91.5783 57.7199 30.9566 12.9049 3.8184 0.571393 0 0 0 0 0 0 0 
6.21407 29.3142 89.7873 203.738 359.775 514.564 621.538 662.366 646.675 604.492 559.643 522.354 494.419 473.27 456.542 442.594 431.067 421.982 415.4 410.611 405.577 396.025 377.2 344.665 296.554 236.196 174.104 122.887 88.3055 69.0841 57.1585 47.1631 37.4196 29.5165 23.8352 19.34 15.1387 10.8255 7.38115 5.06358 3.49991 2.34796 1.27217 0.518733 0.12779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281204 0.17916 0.814787 2.8737 8.00526 18.9923 38.3355 67.3058 104.896 147.403 191.057 233.528 272.514 303.962 327.415 343.152 351.052 349.889 335.664 306.393 262.77 207.242 145.474 87.7992 43.2051 16.3355 4.14845 0.594211 0 0 0 0 0 0 
12.9413 52.185 143.703 296.096 475.06 617.781 683.252 676.979 628.066 575.8 534.19 503.426 480.59 462.399 447.162 434.11 422.818 413.143 405.213 399.276 395.453 392.358 386.829 373.661 347.358 305.881 255.23 207.165 170.143 145.677 127.655 110.969 94.3804 80.2112 68.9859 58.8811 48.611 37.9169 29.0832 22.7143 17.9212 13.9737 10.2597 7.6327 6.25495 5.79033 5.79147 5.79505 5.80265 5.81356 5.81356 5.76549 5.58602 5.17351 4.47214 3.48382 2.32351 1.2487 0.503967 0.121354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493194 0.375373 1.51319 4.71043 12.119 26.5854 51.7797 89.535 138.42 193.452 248.006 296.938 338.622 373.486 400.62 422.49 440.279 454.748 465.033 466.453 453.274 419.818 361.851 281.034 190.018 107.788 48.9484 16.5337 3.78311 0.394429 0 0 0 0 0 
22.2436 79.2813 199.307 377.214 557.475 671.255 695.852 658.305 597.852 550.368 516.432 491.321 471.459 454.924 440.797 428.543 417.777 408.242 399.836 392.69 387.27 383.912 382.005 378.707 369.089 348.912 319.123 286.399 257.61 235.371 216.615 197.861 178.662 161.04 145.431 129.634 112.491 94.2396 78.4001 65.9081 55.3352 45.7523 36.7 30.2626 26.8661 25.7021 25.707 25.722 25.7539 25.8025 25.8203 25.6764 25.0804 23.6746 21.2639 17.8029 13.528 9.151 5.4837 2.85044 1.24739 0.471824 0.107499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301146 0.16755 0.567069 1.56 3.83633 8.65961 18.5503 36.8939 66.701 110.229 165.838 227.395 286.503 336.978 376.086 405.354 428.352 446.578 463.814 481.289 500.278 520.797 539.655 550.607 544.094 508.278 434.801 329.107 213.429 113.899 47.6275 14.4858 2.61989 0.167004 0 0 0 0 
