0 0 0 0 0.138413 0.855682 3.07709 8.0127 16.1499 26.3591 36.1549 43.0952 46.047 45.7942 43.9485 41.5917 38.8147 34.864 28.9723 21.4147 13.5823 7.12723 2.98347 0.889774 0.207672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.161142 1.2422 5.06471 14.5087 32.0937 57.2045 85.2668 109.882 125.909 131.768 130.018 124.684 118.245 110.945 100.897 86.0701 66.7911 45.9918 27.4619 13.9155 5.62687 1.81684 0.288911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.174788 1.38504 6.27208 19.6395 47.0271 90.7204 145.243 199.111 241.129 265.241 271.432 265.52 254.433 241.888 228.34 210.523 184.654 150.459 111.704 74.1492 43.2597 21.3779 8.92761 2.76808 0.669239 0.136032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.189645 1.50035 6.88493 22.6006 57.0763 116.164 196.554 282.638 354.872 401.574 421.664 420.593 407.45 390.184 372.125 353.854 331.503 300.154 257.952 206.87 151.786 100.039 57.7225 29.0294 12.1188 4.23695 1.22403 0.149825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0607403 0.304952 0.950832 2.15233 3.74475 5.27543 6.35675 6.83865 6.62624 5.70893 4.15356 2.39795 1.02017 0.265153 0 0 0 0 0 0 0 0 0 0 0 0 
0.127196 1.3495 6.7658 23.4335 61.9003 131.088 229.697 341.501 440.057 504.635 532.213 532.516 517.635 496.841 475.714 455.444 436.501 415.803 388.939 352.537 304.75 245.957 181.752 120.587 71.3546 36.7397 16.239 6.01878 1.47218 0.23924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0551662 0.28501 0.916992 2.34939 4.90016 8.88421 14.3667 20.6174 26.1813 30.0727 31.9755 31.6446 28.9482 23.774 17.1244 10.6859 5.6641 2.43677 0.881491 0.168472 0 0 0 0 0 0 0 0 0 
0.695418 5.13325 20.8448 60.5123 135.979 247.563 377.09 494.339 572.009 601.567 595.251 571.803 544.899 519.847 498.14 478.841 462.099 446.297 428.808 406.266 374.346 328.629 269.598 203.108 138.948 84.7203 45.6007 22.0917 9.97626 5.44816 3.60401 2.42523 1.32455 0.538036 0.131757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0288883 0.186637 0.851517 2.64433 6.35598 12.778 22.0759 34.3487 49.3877 65.4922 79.445 89.2747 94.3991 94.3327 88.7032 76.8845 60.6321 43.3544 27.7476 15.3485 7.17519 2.39674 0.469585 0 0 0 0 0 0 0 0 
2.49 14.2588 49.463 125.287 246.704 393.795 528.424 617.58 648.869 635.162 600.607 563.585 532.491 507.49 487.202 469.939 455.51 443.346 432.506 421.024 405.213 379.296 339.323 285.016 221.116 155.589 98.8764 58.6588 34.9251 24.0203 18.4956 14.4078 10.4727 7.39156 5.33625 3.90024 2.69361 1.49887 0.627373 0.164427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0515629 0.391283 1.5822 4.93121 12.0009 24.1968 42.2149 65.1208 91.716 120.868 149.93 174.185 191.46 201.292 203.16 196.298 178.768 151.826 119.432 85.5613 53.9659 28.9903 12.106 3.58324 0.539197 0 0 0 0 0 0 0 
6.58362 30.9835 94.7051 214.417 377.616 538.335 647.806 687.468 668.103 621.647 573.031 532.763 502.572 479.698 461.627 446.61 434.227 424.455 417.321 412.087 406.686 396.82 377.719 344.955 296.674 236.212 174.076 122.854 88.2823 69.0733 57.1558 47.1648 37.4241 29.5228 23.8418 19.346 15.1432 10.8286 7.38315 5.06482 3.50062 2.34831 1.2723 0.51876 0.127788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0277839 0.175916 0.797094 2.80547 7.7973 18.4594 37.1749 65.105 101.203 141.841 183.363 223.541 260.203 289.452 310.895 324.854 331.305 329.235 314.987 286.895 245.773 193.854 136.215 82.3746 40.6387 15.4107 3.94104 0.570042 0 0 0 0 0 0 
13.725 55.2345 151.826 312.173 499.515 647.372 713.007 703.073 648.795 591.789 546.55 513.08 488.207 468.431 451.938 437.88 425.776 415.44 406.972 400.597 396.418 393.033 387.264 373.901 347.449 305.876 255.182 207.112 170.105 145.658 127.652 110.975 94.3939 80.229 69.0047 58.8981 48.6244 37.9268 29.0903 22.7191 17.9243 13.9754 10.2607 7.63347 6.25581 5.79141 5.7928 5.79667 5.80458 5.81586 5.81628 5.76863 5.58942 5.17689 4.47517 3.48617 2.32504 1.2495 0.504268 0.121415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.048408 0.368778 1.4842 4.61201 11.844 25.9273 50.3938 86.956 134.129 187.009 239.163 285.64 324.929 357.508 382.47 402.194 417.825 430.141 438.443 438.458 425.09 393.279 339.039 263.656 178.698 101.7 46.383 15.7767 3.64264 0.383795 0 0 0 0 0 
23.6143 84.0232 210.876 398.289 587.015 704.263 726.721 683.769 617.29 565.277 528.054 500.491 478.742 460.72 445.408 432.2 420.659 410.488 401.557 393.978 388.201 384.555 382.416 378.935 369.179 348.911 319.076 286.344 257.569 235.352 216.616 197.878 178.691 161.077 145.469 129.669 112.52 94.2626 78.4179 65.921 55.3439 45.7576 36.7033 30.2655 26.8695 25.7065 25.7125 25.7287 25.7618 25.8119 25.8314 25.6892 25.0946 23.6891 21.2776 17.8146 13.5371 9.15734 5.48762 2.85251 1.24831 0.472137 0.107559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298603 0.165728 0.559976 1.53759 3.77468 8.50441 18.1852 36.1005 65.1356 107.429 161.315 220.754 277.556 325.751 362.737 390.058 411.218 427.607 442.842 458.076 474.533 492.296 508.488 517.549 510.832 477.32 408.959 310.431 202.093 108.371 45.6004 13.9733 2.54723 0.163915 0 0 0 0 
