0 0 0 0 0.116661 1.18179 1.27945 3.15952 6.08423 10.0808 13.9292 16.0753 15.52 12.7506 9.40367 6.43882 4.43376 2.89423 2.01248 1.32171 0.924129 0.717133 0.575238 1.25009 2.22055 3.77156 5.4751 6.25724 6.35078 5.74487 5.20976 5.36068 5.70017 6.09114 5.60994 4.40735 3.03091 2.12788 1.91967 2.2522 3.0744 3.89413 4.37715 4.52117 4.36691 4.22711 4.39983 4.4674 4.28323 3.89027 3.62583 3.05811 2.90992 3.40767 4.21479 5.13027 5.81123 5.91894 5.20513 4.08482 3.07865 2.29821 2.18777 2.34235 2.59427 2.60643 2.55323 2.38964 2.27968 2.23586 2.42352 2.41104 2.35657 2.21876 2.03828 1.96637 1.80727 1.44535 0.99216 0.565833 0.254882 0 0 0 0 0 
0 0 1.10116 2.0366 3.1481 3.92967 5.74324 8.16938 12.7736 18.7844 25.4888 29.2362 28.2189 23.4083 17.4164 12.0966 8.49143 5.54794 3.80685 2.5487 1.87459 1.52614 1.74469 3.02291 5.21569 8.42826 11.6075 13.3239 13.0709 11.3316 9.8412 9.75236 10.585 11.0559 10.2383 8.25616 6.00636 4.62369 4.24947 4.88182 6.37784 7.92378 8.80727 8.88863 8.64883 8.67477 8.8861 9.36334 8.98592 8.23868 7.34733 6.5168 6.21396 6.88452 8.21673 9.88102 11.0709 11.1608 9.95674 8.00363 6.08551 5.0721 4.89865 5.3716 5.85299 5.83888 5.54474 5.04061 4.63526 4.66072 4.79142 4.98102 4.84314 4.76299 4.49796 4.43872 4.15203 3.3267 2.33171 1.35849 0.69737 0.239422 0 0 0 0 
0 1.38144 3.09734 5.75262 8.5802 10.5364 13.0107 15.851 21.5129 29.9201 38.0363 43.1513 41.4752 34.6163 26.0065 18.5199 13.0287 8.59042 6.17442 4.05972 3.10504 2.72971 3.57219 5.58848 9.72418 14.8718 20.0414 22.5729 21.5818 18.2647 15.2723 14.4231 15.5144 16.2382 15.3305 12.8666 10.0436 8.24238 7.84843 8.96718 10.9905 13.2961 14.5928 14.4741 14.0817 14.393 15.3812 15.8629 15.2453 13.9735 12.2772 10.8242 10.4074 11.2706 13.5872 15.6343 17.0426 17.0069 15.3193 12.8202 10.3685 8.96972 9.01296 9.86996 10.8687 10.4797 9.60903 8.60759 7.93796 7.75442 7.97199 8.42705 8.53175 8.46845 8.42766 8.32753 7.74262 6.30076 4.56086 2.83073 1.52706 0.855984 0.244122 0.122034 0.0211762 0 
1.10116 3.11852 7.10163 12.8704 18.8131 23.3888 25.3892 27.0137 31.1896 39.0948 47.6994 51.9338 49.9395 42.1643 32.4031 23.778 17.0417 11.5248 8.28636 5.98027 4.79609 4.89262 6.36682 9.70244 15.5007 22.9984 29.5991 32.2032 29.5259 24.1112 19.3205 17.5651 18.4904 19.373 18.9185 16.6416 14.2874 12.5958 12.415 13.8032 16.4815 18.8323 20.0864 19.55 19.2943 19.7966 21.3416 22.1857 21.5164 19.8042 17.3753 15.7474 15.2391 16.309 18.8149 21.2881 22.2984 21.8515 19.6039 17.0662 14.5837 13.7818 14.3809 15.8616 16.8266 16.4099 14.5602 12.625 11.2356 11.0532 11.1489 12.0389 12.641 12.9603 13.0401 12.8218 11.96 10.0302 7.55688 5.12055 3.30645 2.13507 1.16096 0.642219 0.313248 0 
2.02081 5.60389 12.7425 23.1905 33.1804 39.6444 41.3639 39.6257 39.6238 43.751 49.486 52.0359 50.1926 43.3668 34.8215 26.5203 19.4841 13.6275 10.0886 7.66067 6.63364 7.55247 9.67394 14.4168 21.778 30.3834 37.0531 38.4082 34.139 26.679 20.46 17.7572 18.3962 19.2833 19.6863 18.6666 17.3459 16.5601 16.8243 18.2807 20.6883 23.1354 23.8207 23.0537 22.464 23.5289 25.3725 26.4382 25.8327 24.0238 21.5894 19.6141 19.1239 20.2881 22.7265 24.6891 24.843 23.7284 21.5953 19.3018 18.0309 18.0465 19.5484 21.7799 22.8884 21.7789 18.9141 15.8909 14.1033 13.2571 13.6258 15.1155 16.5818 17.4496 17.5638 16.9277 15.5251 13.2971 10.674 7.97335 6.08086 4.43122 2.89222 1.71895 0.871655 0 
3.32731 8.89654 19.292 33.8749 48.2738 56.5205 56.5175 50.1527 44.4514 43.1199 44.3362 44.5738 43.3443 39.0043 33.0619 26.5163 20.4606 15.2278 11.8591 9.81531 8.92223 10.2938 13.9431 19.8543 27.8091 35.9485 40.9489 40.1763 34.108 26.1833 19.1975 16.1748 16.0688 17.1196 18.3313 18.9076 18.8073 19.1317 19.6855 20.8136 22.68 24.1374 24.606 23.8891 23.5113 24.5867 26.3319 27.3486 27.1964 25.6572 23.5201 21.8871 21.636 22.8774 25.0605 25.9466 24.7065 22.7255 20.4918 19.6829 19.535 21.1367 23.9793 27.0436 28.2727 26.469 22.3005 17.8761 15.1784 14.1543 14.5256 17.0442 19.5814 21.0374 20.807 19.4323 17.4915 15.3743 13.4695 11.4721 10.0623 8.26903 5.91232 3.61335 1.83009 0 
4.71548 11.8552 24.3733 41.1906 57.2708 65.8763 64.0659 54.4691 44.1957 38.0918 35.6465 33.9398 33.4085 31.6203 28.7202 24.7323 20.3013 16.495 13.9279 12.6152 12.3239 14.1203 18.6028 25.2567 32.5757 38.7651 41.027 37.9655 31.2363 23.5474 17.4383 14.5742 13.9441 14.4577 15.9041 17.2561 18.6726 19.5795 20.2413 21.0388 21.8449 22.6054 23.1541 23.1414 23.6317 24.4559 25.5654 25.9147 25.4506 24.4721 22.824 21.9658 22.476 24.1581 25.9773 25.8487 23.395 20.3745 18.0987 17.9997 19.2839 22.5601 26.927 31.1737 32.8889 30.5521 25.0327 19.0615 15.0946 13.4973 14.0745 17.2953 20.6437 22.4568 21.7734 19.7031 17.6321 16.2234 15.7198 15.4447 15.0963 13.2391 9.82526 6.15516 3.1923 0 
6.28748 14.3012 27.3617 43.617 57.7863 64.4177 60.495 50.1324 38.5514 30.7131 26.4458 23.9123 23.8341 23.898 23.2529 21.5358 18.9153 17.4481 16.2153 15.8484 15.7504 17.8993 22.6437 28.9455 34.8513 38.503 37.9768 33.6802 27.2502 21.3666 17.006 14.7922 13.8165 13.4118 14.1245 15.2311 16.8886 18.0934 18.5872 18.9888 19.2052 19.6053 20.7857 22.1724 23.4893 24.3989 24.6325 23.6401 22.2879 21.0949 19.709 19.9023 21.417 23.9277 25.8672 25.1233 21.6758 17.8492 15.1871 15.7457 17.8499 22.4499 28.1355 33.7031 36.2824 33.868 27.3048 20.0401 14.8152 12.4252 12.554 15.7008 19.2832 21.1389 20.4909 18.1775 16.4072 16.2347 17.6475 19.2002 19.9285 18.0024 13.7553 8.59327 4.47883 0 
8.26545 17.0203 29.3967 42.6464 52.4683 55.1699 49.9302 39.989 30.5619 23.4374 19.4925 16.9151 16.7379 17.1041 17.6722 17.1588 17.0991 17.4904 18.1708 18.4831 18.6487 20.5347 24.3024 29.6007 33.5912 35.0585 33.181 29.1739 24.5638 21.0211 18.5709 17.6626 15.9418 14.7383 13.7349 13.5688 14.6168 15.6094 15.9143 16.3402 16.2008 16.7967 18.6188 21.5026 23.7264 24.6782 23.6728 21.7084 19.0419 16.8644 15.4872 16.2936 18.7487 22.1688 24.3488 23.4904 19.7657 15.554 13.1563 13.3389 15.8536 21.0149 27.1882 33.4642 36.7059 34.8732 28.6593 20.7553 14.8827 11.5827 11.0555 13.1923 16.0851 17.7853 17.2589 15.7146 14.944 16.1639 19.0628 21.9275 23.1661 21.0033 16.1205 10.2278 5.29058 0 
10.2686 19.7348 31.2397 41.1031 45.9414 44.5503 37.9494 30.0062 23.1979 18.0673 14.9348 12.4393 11.4632 11.6333 12.3381 12.9506 14.1173 16.0306 17.7645 19.1108 19.6804 20.7227 23.3428 26.5763 29.2708 29.5296 27.7723 25.5033 23.5431 22.5429 21.9244 21.3083 19.6716 17.0076 14.3473 12.5064 12.5393 13.4573 13.8666 13.9848 13.8266 14.5477 16.849 20.183 23.254 24.1469 22.7292 19.7428 15.8725 12.9031 11.3678 12.0879 15.1291 18.9375 21.3326 20.5142 17.1165 13.2348 11.0438 11.7257 14.3197 19.1161 25.0237 30.715 33.832 32.6893 27.8608 21.1302 15.255 11.5864 9.89152 10.7384 12.3608 13.54 13.5567 13.2688 14.0264 16.5322 20.05 23.1095 23.8971 21.5091 16.3154 10.3373 5.3752 0 
