0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2971 68.9504 233.318 570.198 1141.13 1960.3 3093.16 4604.85 6328.45 7924.87 9145.88 9955.86 10337.4 10466.9 10446.2 10348 10257.5 10188.5 10126.6 10071.2 10021.7 9977.01 9936.63 9900.25 9867.69 9838.58 9812.5 9789.17 9768.46 9750.38 9734.75 9721.17 9709.41 9699.29 9690.8 9683.93 9678.71 9675.1 9673.09 9672.72 9673.82 9676.35 9680.23 9685.48 9692.03 9699.85 9709 9719.6 9731.65 9745.06 9759.75 9775.81 9793.37 9812.55 9833.27 9855.22 9878.43 9903.09 9929.56 9958.2 9989.12 10022.4 10058 10096.3 10137.7 10182.7 10231.6 10284.9 10343.2 10407.3 10482 10568.5 10646.2 10663.2 10510.3 10049.5 9215.23 7956.57 6311.17 4548.38 3030.54 1878.25 1060.19 544.186 203.359 45.2119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 12.5466 74.5006 301.234 875.344 2009.14 3779.97 6141.35 8931.62 12199.8 16114.5 20337.9 24168.7 27068.8 28992.5 29885.2 30164.7 30074.2 29798.5 29548.9 29357.3 29185.2 29031.2 28893.2 28768.8 28656.3 28555.1 28464.4 28383.4 28310.6 28245.5 28187.7 28137.4 28093.9 28056.2 28023.5 27995.2 27971.5 27952.1 27937.3 27927.1 27921.5 27920.5 27923.6 27930.6 27941.3 27955.8 27973.9 27995.5 28020.9 28050.4 28083.8 28121 28161.8 28206.5 28255.4 28308.8 28366.3 28427.2 28491.7 28560.2 28633.7 28713.4 28799.3 28891.7 28990.7 29097.1 29212.3 29337.3 29473.5 29621.9 29784.2 29962.4 30169.6 30410.2 30635.3 30717 30384.5 29300.1 27316.4 24316.9 20363.9 16023.6 12075.3 8737.37 5931.25 3685.26 1890.54 770.398 222.883 46.1236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 11.3495 71.2297 296.364 891.224 2213.27 4632.65 8455.47 13623.9 19750 26228.2 32895.7 40003.8 47089.2 53294.5 57909.7 60966.8 62346.1 62712 62455.7 61901.1 61409.1 61027.9 60685.1 60378.1 60102.6 59854.1 59629.6 59427.6 59246.8 59085 58939.5 58809.3 58693.8 58593.2 58506.5 58431.3 58366.1 58309.7 58261.9 58222.8 58192.7 58171.9 58160.4 58158.4 58164.6 58178.5 58199.7 58228.2 58264 58306.9 58357.4 58416 58482.5 58556.4 58637.8 58726.9 58824.6 58931 59045.5 59166.7 59294.8 59431.2 59577.9 59736.5 59907.8 60091.8 60288.8 60500.7 60730.1 60979.5 61251.1 61547.1 61870.7 62225.9 62637.2 63116.3 63585.3 63827.9 63384.1 61689.7 58531.2 53731.2 47312 39981.7 32789.1 25948.4 19380.5 13393 8152.9 4348.4 1967.6 768.545 215.564 41.639 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 21.539 159.89 631.27 1869.85 4377.38 8723.96 15264.1 24117.6 34710.6 45931.3 56544.6 66048.5 74860.6 82713.7 89244.8 93949.3 97052.9 98361 98551 98035.9 97208.7 96490.3 95924.6 95415.4 94958.5 94548 94177.5 93843 93542.1 93272.6 93031.4 92814.2 92619.6 92447.1 92297 92167.7 92056 91959.1 91875.1 91803.5 91744.2 91698.3 91666.2 91648.6 91645.3 91654.5 91675.2 91706.2 91748 91800.5 91863.9 91938.9 92025.9 92124.6 92234.3 92355.2 92488.1 92633.8 92792.1 92961.9 93141.4 93331.5 93534.2 93752.4 93988.5 94243.1 94516.4 94809 95123.6 95464.8 95835.7 96240 96680.4 97161.8 97690 98297.9 99006.8 99736 100238 99979.6 98328.8 95109.4 90164.1 83392 75164.8 66196 56374.4 45544.9 34347.4 23581.6 14724.1 8183.81 4042.11 1611.06 500.428 79.6188 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 31.7417 229.321 984.396 2968.2 7118.34 14093.1 24189.1 37049.3 51925.6 67409.4 81756 93663.3 102736 109828 115117 119155 121846 123585 124135 123891 123125 122166 121346 120683 120086 119548 119065 118629 118235 117880 117563 117278 117022 116792 116588 116411 116258 116127 116013 115915 115830 115759 115703 115664 115642 115637 115648 115672 115708 115756 115816 115890 115978 116081 116196 116325 116467 116624 116796 116982 117180 117390 117613 117851 118108 118386 118686 119006 119349 119719 120119 120555 121030 121548 122113 122734 123441 124262 125147 125907 126127 125342 123516 120608 116424 110717 103434 93920.8 81673 67102.3 51309.9 36328.1 23333.3 13448.6 6535.18 2600.94 715.945 117.548 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 16.0922 98.1856 440.918 1517.68 4279.34 9975.11 19840.2 33976.2 51325.2 69958.8 88020.8 103849 116162 124743 129867 132905 134259 134996 135192 135227 134880 134213 133319 132387 131591 130923 130320 129777 129288 128846 128447 128088 127767 127478 127218 126985 126777 126596 126440 126307 126192 126093 126008 125936 125878 125836 125812 125806 125815 125839 125875 125922 125982 126057 126146 126250 126367 126497 126641 126801 126975 127162 127361 127571 127796 128038 128299 128581 128884 129208 129554 129927 130331 130771 131251 131773 132344 132970 133675 134483 135381 136277 136959 137221 137147 136816 136090 134395 131230 125645 116711 103928 87658.8 69334.2 50370.3 33093.1 18885.9 9248.09 3650.96 1179.5 295.404 59.198 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 17.2673 165.944 708.877 2299.61 5984.84 13232.3 25387.2 43021.7 64507.6 86665 106359 121709 132326 138524 141545 142129 141719 140486 139303 138137 137204 136347 135475 134582 133742 133011 132374 131798 131278 130810 130387 130006 129663 129355 129079 128830 128606 128406 128231 128079 127949 127838 127744 127663 127596 127541 127501 127476 127467 127475 127496 127529 127574 127632 127703 127789 127888 128000 128125 128265 128418 128584 128761 128950 129151 129367 129601 129853 130124 130414 130723 131055 131411 131799 132219 132677 133175 133720 134317 134980 135727 136563 137463 138361 139220 140146 141257 142543 143575 143988 143043 139807 133053 121918 106135 85992.6 63660.4 41879.3 24342.8 12154.5 5255.62 1880.98 539.549 63.5268 0 0 0 0 0 0 0 
0 0 0 0 0 12.4683 154.611 853.514 2947.68 7887.98 17142.4 31764 51759.7 75742.7 100110 120721 135246 143419 146874 147206 146115 144018 141834 139448 137387 135615 134220 133121 132176 131332 130585 129921 129324 128784 128296 127857 127461 127103 126782 126493 126233 126000 125789 125601 125433 125286 125160 125054 124964 124890 124828 124779 124742 124718 124709 124713 124732 124762 124805 124860 124927 125008 125102 125207 125326 125458 125601 125756 125922 126098 126287 126493 126715 126954 127209 127482 127773 128085 128422 128787 129182 129611 130078 130589 131148 131762 132441 133200 134054 135026 136169 137574 139342 141510 143821 146098 147990 149060 148267 144333 135619 120644 99621.2 74756.2 50655.2 30391.2 15980.1 7027.26 2470.24 517.198 45.6686 0 0 0 0 0 0 
0 0 0 0 0 84.4678 667.342 2894.07 8637.9 20099.9 38082.7 61297.1 86885.9 111493 131499 144496 150743 151716 149930 146956 144006 141200 139029 137230 135817 134596 133531 132589 131731 130947 130231 129580 128990 128457 127975 127541 127150 126797 126479 126193 125936 125705 125497 125310 125143 124994 124864 124754 124663 124589 124529 124482 124448 124427 124417 124421 124437 124467 124510 124566 124634 124714 124806 124912 125031 125162 125304 125456 125619 125794 125985 126192 126415 126654 126908 127178 127467 127778 128114 128478 128870 129295 129757 130263 130816 131421 132083 132806 133598 134464 135420 136490 137717 139190 140977 143245 145977 149044 151806 153278 151796 145170 131570 110939 86010.5 59976.7 36679.9 18790.5 7675.97 2106.7 310.581 0 0 0 0 0 0 
0 0 0 0 38.7061 437.054 2284.73 7876.21 20159.7 40997.9 68540.2 97614.7 122849 141168 151716 155471 154793 151575 147869 144584 142071 140032 138446 137063 135839 134731 133723 132803 131959 131184 130473 129825 129238 128708 128229 127796 127407 127055 126739 126454 126197 125967 125759 125573 125404 125253 125120 125006 124911 124834 124773 124727 124695 124675 124667 124671 124687 124717 124761 124818 124885 124965 125057 125164 125283 125413 125555 125707 125871 126049 126244 126454 126680 126920 127174 127445 127735 128047 128385 128748 129140 129564 130027 130531 131083 131686 132344 133061 133843 134693 135618 136628 137738 138968 140354 142005 144034 146656 149909 153499 156410 156886 152479 141164 122347 96624.7 67218 39474.6 18725.2 6502.43 1448.51 142.706 0 0 0 0 0 
