500 2702.73 81 40
500.5 2518.29 81 40
501 2373.01 81 40
501.5 2159.67 81 40
502 2010.39 81 40
502.5 1911.49 81 40
503 1929.75 10 25
503.5 2126.25 10 25
504 2313.36 10 25
504.5 2441 10 25
505 2593.77 10 25
505.5 2787.85 10 25
506 2800.16 10 25
506.5 2687.36 10 25
507 2798.85 10 25
507.5 2995.47 10 25
508 2907.59 10 25
508.5 3088.87 10 25
509 2912.12 10 25
509.5 2891.57 10 25
510 3007.46 7 18
510.5 3059.14 7 18
511 3087.73 7 18
511.5 3288.35 7 18
512 3351.01 7 18
512.5 3511.94 7 18
513 3530.95 7 18
513.5 3799.21 7 18
514 3770.5 7 18
514.5 3993.54 7 18
515 4067.6 7 18
515.5 4426.25 7 18
516 4504.76 7 18
516.5 4589.76 7 18
517 4712.14 7 18
517.5 4912.87 7 18
518 4921.55 7 18
518.5 5066.84 7 18
519 5234.65 15 18
519.5 5191.02 7 18
520 5577.14 7 18
520.5 5676.17 7 18
521 5549.77 15 18
521.5 5796.41 15 18
522 5775.3 15 18
522.5 5855.49 15 18
523 5707.59 15 18
523.5 5872.66 15 18
524 5712.53 15 18
524.5 5585.37 15 18
525 5527.59 15 18
525.5 5258.88 15 18
526 5078.78 15 18
526.5 4543.82 15 18
527 3699.6 7 18
527.5 3218.51 15 18
528 2822.67 7 18
528.5 2375.54 7 18
529 1935.56 15 18
529.5 1744.34 15 18
530 1621.48 70 87
530.5 1684.79 70 87
531 1736.93 70 87
531.5 1763.98 70 87
532 1793.19 65 62
532.5 1829.16 66 53
533 1930.12 66 53
533.5 2140.48 66 53
534 2150.19 66 53
534.5 2238.61 66 53
535 2095.48 66 53
535.5 1955.44 66 53
536 2025.45 66 53
536.5 2235.75 66 53
537 2227.56 66 53
537.5 2360.9 55 91
538 2399.22 55 91
538.5 2576.78 55 91
539 2665.06 55 91
539.5 2941.89 55 91
540 3140.6 55 91
540.5 3167.32 55 91
541 3107.29 55 91
541.5 3294.08 55 91
542 3466.03 55 91
542.5 3440.44 55 91
543 3777.02 55 91
543.5 3880.31 55 91
544 4045.82 55 91
544.5 4307.69 55 91
545 4537.79 55 91
545.5 4545.99 55 91
546 4420.34 55 91
546.5 4597.01 55 91
547 4588.5 55 91
547.5 4674.39 55 91
548 4759.53 55 91
548.5 4723.45 55 91
549 4538.55 55 91
549.5 4398.94 55 91
550 3977.72 55 91
550.5 3833.52 55 91
551 3597.9 55 91
551.5 3213.06 55 91
552 2818 55 91
552.5 2432.4 55 91
553 2375.61 55 91
553.5 2624.2 17 29
554 2893.24 17 29
554.5 3263.31 17 29
555 3244.22 17 29
555.5 3476.24 17 29
556 3462.17 17 29
556.5 3581.73 7 23
557 3710.71 7 23
557.5 3935.64 8 23
558 4028.24 8 23
558.5 4136.25 8 23
559 4465.5 8 23
559.5 4542.54 8 23
560 4925.26 8 23
560.5 4910.33 8 23
561 5139.44 8 23
561.5 5342.48 8 23
562 5437.74 8 23
562.5 5432.79 8 23
563 5801.72 8 23
563.5 5779.94 8 23
564 5733.78 8 23
564.5 5846.63 8 23
565 5912.6 8 23
565.5 5691.92 8 23
566 5648.97 8 23
566.5 5542.1 8 23
567 5405.71 16 6
567.5 5421.71 16 6
568 5291.95 16 6
568.5 5081.62 16 6
569 5362.89 16 6
569.5 4977.22 16 6
570 4896.41 16 6
570.5 4744.87 16 6
571 4570.69 16 6
571.5 4492.46 16 6
572 4364.53 16 6
572.5 4088.07 16 6
573 3282.92 16 6
573.5 2694.23 16 6
574 2402.81 16 6
574.5 1869.94 16 6
575 1584.62 10 10
575.5 1499.63 10 10
576 1501.92 10 10
576.5 1425.21 32 69
577 1578.78 32 69
577.5 1560.45 20 70
578 1775.06 20 70
578.5 1750.02 20 70
579 1625.96 20 70
579.5 1647.88 20 70
580 1517.48 28 88
580.5 1690.97 28 88
581 1763.08 20 70
581.5 1812.64 20 70
582 1868.66 20 70
582.5 1827.3 20 70
583 1829.14 21 84
583.5 2102.43 21 84
584 2105.37 21 84
584.5 2301.86 21 84
585 2235.55 21 84
585.5 2509.05 21 84
586 2581.81 21 84
586.5 2454.81 21 84
587 2210.05 21 84
587.5 2241.56 21 84
588 2302.99 21 84
588.5 2004.65 22 85
589 2039.98 22 85
589.5 1925.44 47 98
590 2208.09 47 98
590.5 2187.45 47 98
591 2362.23 47 98
591.5 2611.04 47 98
592 2783.46 47 98
592.5 2866.61 47 98
593 3121.38 47 98
593.5 3143.7 47 98
594 3269.19 47 98
594.5 3310.55 47 98
595 3154.32 47 98
595.5 3131.88 47 98
596 3199.49 47 98
596.5 2966.99 47 98
597 2776.51 47 98
597.5 2691.64 47 98
598 2620.53 47 98
598.5 2596.95 47 98
599 2426.61 47 98
599.5 2264.55 47 98
600 2266.29 47 98
600.5 2155.25 37 19
601 2218.66 37 19
601.5 2174.52 37 19
602 2103.06 37 19
602.5 2157.7 37 19
603 2289.64 36 34
603.5 2319.73 36 34
604 2324.31 37 19
604.5 2659.67 37 19
605 2475.86 37 19
605.5 2552.36 37 19
606 2308.19 37 19
606.5 2366.01 37 19
607 2493.33 37 19
607.5 2414.98 37 19
608 2396.95 37 19
608.5 2397.46 37 19
609 2403.89 37 19
609.5 2529.57 37 19
610 2335.73 37 19
610.5 2275.26 37 19
611 2493.05 37 19
611.5 2428.97 37 19
612 2272.53 37 19
612.5 2411.87 37 19
613 2367.91 37 19
613.5 2066.39 37 19
614 2255.9 37 19
614.5 2196.04 37 19
615 2133.59 37 19
615.5 2004.1 37 19
616 1948 12 42
616.5 2062.9 12 42
617 2100.87 12 42
617.5 2161.97 12 42
618 2230.83 12 42
618.5 2181.23 12 42
619 2130.83 12 42
619.5 2326.57 12 42
620 2641.22 12 42
620.5 2619.15 12 42
621 2628.29 12 42
621.5 2518.14 12 42
622 2559.91 12 42
622.5 2550.46 61 89
623 2553.69 61 89
623.5 2531.11 61 89
624 2514.24 61 89
624.5 2405.1 61 89
625 2409.26 61 89
625.5 2427.62 61 89
626 2325.44 61 89
626.5 2419.48 61 89
627 2241.17 61 89
627.5 1929.08 31 83
628 1911.48 31 83
628.5 1886.88 31 83
629 1865.86 31 83
629.5 1863.72 31 83
630 1922.91 60 96
630.5 2048.39 60 96
631 2031.57 60 96
631.5 2236.5 60 96
632 2298.41 60 96
632.5 2362.92 60 96
633 2514.02 60 96
633.5 2642.51 60 96
634 2613.96 60 96
634.5 2694.26 60 96
635 2649.92 60 96
635.5 2771.54 60 96
636 2760.77 60 96
636.5 2836.26 60 96
637 2812.56 60 96
637.5 2895.97 60 96
638 3086.66 73 89
638.5 3210.84 73 89
639 3382.62 73 89
639.5 3420.97 73 89
640 3511.97 73 89
640.5 3485.24 73 89
641 3685.13 73 89
641.5 3878.96 73 89
642 4130.31 73 89
642.5 3950.81 73 89
643 4305.51 73 89
643.5 4435.07 73 89
644 4543.88 73 89
644.5 4581.32 73 89
645 4819.63 73 89
645.5 4738.21 73 89
646 4540.77 73 89
646.5 4493.94 73 89
647 4225.61 73 89
647.5 4280.02 73 89
648 3952.29 73 89
648.5 3213.71 73 89
649 2868.36 73 89
649.5 2469.45 73 89
650 2361.28 15 62
650.5 2288.81 15 62
651 2253.16 15 62
651.5 2215.79 15 62
652 2160.38 15 62
652.5 2156.59 47 24
653 2260.51 15 62
653.5 2405.6 47 24
654 2496.88 47 24
654.5 2239.67 47 24
655 2379.79 15 62
655.5 2537.41 11 6
656 2632.07 11 6
656.5 3069.91 11 6
657 3147.66 11 6
657.5 3515.71 11 6
658 3767.34 11 6
658.5 3820.69 11 6
659 3970.26 11 6
659.5 4121.23 11 6
660 4603.22 11 6
660.5 4936.36 11 6
661 5077.94 11 6
661.5 5287.77 11 6
662 5546.19 11 6
662.5 6014.36 11 6
663 6158.32 11 6
663.5 6464.43 11 6
664 6519.36 11 6
664.5 6764.91 11 6
665 7229.01 11 6
665.5 7438.83 11 6
666 7648.61 11 6
666.5 7860.54 11 6
667 7875.83 11 6
667.5 7824.94 11 6
668 7793.05 11 6
668.5 8158.89 11 6
669 8287.36 11 6
669.5 8178.84 11 6
670 8361.32 11 6
670.5 8415.43 11 6
671 8245.46 11 6
671.5 8207.67 11 6
672 7988.31 11 6
672.5 7817.82 11 6
673 7803.04 11 6
673.5 7533.79 11 6
674 7300.25 11 6
674.5 7063.76 11 6
675 6829.51 11 6
675.5 6393.86 11 6
676 5808.28 11 6
676.5 5147.04 11 6
677 4945.59 11 6
677.5 4659.9 11 6
678 4037.48 11 6
678.5 3396.55 11 6
679 2699.34 11 6
679.5 1853.25 11 6
680 1640.28 11 6
680.5 1374.47 36 73
681 1343.4 36 73
681.5 1308 36 73
682 1359.08 27 29
682.5 1431.39 27 29
683 1486.17 27 29
683.5 1483.27 27 29
684 1590.86 27 29
684.5 1313.05 75 80
685 1352.94 27 29
685.5 1130.44 37 71
686 1233.78 37 71
686.5 1322.76 59 61
687 1540.44 59 61
687.5 1485.18 37 71
688 1501.29 59 61
688.5 1595.5 59 61
689 1477.08 59 61
689.5 1431.79 59 61
690 1429.41 35 45
690.5 1423.6 42 43
691 1541.83 35 45
691.5 1802.35 35 45
692 1913.72 35 45
692.5 1930.17 35 45
693 2141.56 35 45
693.5 1974.92 35 45
694 2088.38 35 45
694.5 1941.06 35 45
695 1897.64 35 45
695.5 1809.52 35 45
696 1662.61 47 62
696.5 1787.98 47 62
697 1711.98 31 50
697.5 1928.07 47 62
698 1977.53 31 50
698.5 2187.04 31 50
699 2178.33 31 50
699.5 2308.41 31 50
700 2501.23 31 50
700.5 2646.14 31 50
701 2680.41 31 50
701.5 2544.44 31 50
702 2443.26 31 50
702.5 2192.02 31 50
703 2080.53 31 50
703.5 2052.28 31 50
704 2048.54 31 50
704.5 2146.52 31 50
705 2030.07 31 50
705.5 1836.75 31 50
706 1769.97 31 50
706.5 1532.07 14 4
707 1733.92 14 3
707.5 1874.42 15 4
708 1937.36 15 4
708.5 2110.37 17 5
709 2054.19 16 5
709.5 2307.4 17 5
710 2401.5 17 5
710.5 2376.79 17 5
711 2374.94 16 5
711.5 2607.2 17 5
712 2729.31 16 5
712.5 2722.51 16 5
713 2793.21 16 5
713.5 2846.86 16 5
714 3171.72 16 5
714.5 3265.11 16 5
715 2997.83 16 5
715.5 3105.3 16 5
716 3398.39 16 5
716.5 3521.74 16 5
717 3638.06 16 5
717.5 3657.07 16 5
718 3555.65 16 5
718.5 3467.81 16 5
719 3520.71 77 56
719.5 3550.48 77 56
720 3587.43 77 56
720.5 3719.79 77 56
721 3804.26 77 56
721.5 3848.28 77 56
722 4112.7 77 56
722.5 4115.63 77 56
723 4159.2 77 56
723.5 3887.61 77 56
724 3722.17 77 56
724.5 3554.06 77 56
725 3426.46 77 56
725.5 3592.84 77 56
726 3040.15 77 56
726.5 2797.32 77 56
727 2358.1 77 56
727.5 2062.2 77 56
728 1719.04 8 35
728.5 1808.92 8 35
729 1763.4 8 35
729.5 1788.39 8 35
730 1874.98 8 35
730.5 1962.08 8 35
731 1867.6 8 35
731.5 1990.17 28 64
732 2083.59 28 64
732.5 2107.96 28 64
733 2289.16 27 64
733.5 2474.2 27 64
734 2497 27 64
734.5 2468.08 27 64
735 2525.31 27 64
735.5 2608.54 27 64
