0 0 0 0 0 0 0 0 0 0 0.0282681 0.197713 0.651321 1.86223 3.8753 6.82435 9.97381 12.2087 12.6691 11.4477 9.38386 6.63603 4.54015 2.36376 1.18151 0.758332 1.14886 2.4169 4.68593 8.45553 14.7976 23.2882 32.022 38.8053 42.1575 41.994 40.0382 38.1593 34.9133 31.6281 29.2526 27.6398 26.6297 23.7602 18.939 12.9329 7.58728 4.00202 1.72279 0.685354 0.193937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0.0491581 0.323528 1.17817 3.00513 6.07858 9.93299 15.1088 21.6438 31.1921 42.0719 50.7643 53.8097 50.0841 41.8984 30.5534 21.9132 13.4132 9.5289 8.5458 10.6709 15.7184 23.0996 33.1525 48.6839 69.332 90.8568 107.543 115.725 115.195 110.572 106.249 98.395 90.2154 84.6474 81.7298 80.6076 74.5128 62.3577 45.7791 29.7154 18.0226 9.41559 4.65861 1.87631 0.434074 0.109941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0.0954716 0.437468 1.44628 3.84705 8.57726 16.3691 27.5457 39.8867 53.3264 68.0574 89.874 115.954 138.139 147.305 138.824 117.955 89.0919 68.3585 48.5711 40.2325 37.5564 42.1335 53.9592 70.1346 89.1881 115.226 149.324 185.725 214.118 227.897 226.55 218.845 212.216 199.568 186.07 177.822 176.087 178.336 170.727 149.064 115.715 80.7725 53.8713 32.2938 18.9473 9.91908 4.23447 1.80771 0.588813 0.143669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0.0702258 0.68576 2.57091 7.10476 15.8472 30.2128 51.0448 78.4992 106.349 131.333 154.396 189.468 235.334 278.448 299.719 285.683 246.517 194.306 158.966 126.248 112.468 106.035 112.226 132.373 157.773 182.089 209.109 244.896 286.179 319.785 336.265 334.225 325.786 319.714 306.349 291.05 283.002 286.583 296.37 291.996 263.948 215.018 160.452 116.624 78.7328 52.4478 32.1667 17.5747 9.3924 4.35632 1.7295 0.463356 0.0671319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.0856044 0.657762 3.29473 10.252 24.4138 47.6452 79.8076 119.805 166.942 210.551 241.838 263.746 300.625 357.657 419.368 455.278 438.811 386.183 321.361 282.998 249.525 234.313 221.214 222.846 245.384 272.607 292.245 304.519 323.923 354.363 383.963 400.292 399.402 393.278 390.087 380.299 367.369 361.365 371.062 388.029 389.458 360.764 306.18 244.474 194.424 148.516 111.61 78.041 50.5185 31.6317 18.201 9.34996 3.81926 1.13929 0.170586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.0940493 0.737032 3.36862 11.6041 29.9132 61.7711 106.746 159.195 213.512 269.349 316.443 343.807 357.728 387.369 445.212 517.717 564.953 549.505 497.762 445.335 422.926 403.765 384.771 356.357 341.969 356.118 374.913 381.664 370.96 366.033 378.545 401.845 419.584 423.156 420.45 419.028 412.651 402.56 397.1 408.192 425.709 428.795 401.853 352.666 301.312 262.33 225.873 190.305 150.428 112.67 80.6777 53.4506 31.5464 15.3746 5.82472 1.49427 0.261393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.0833821 0.713813 3.42354 11.7188 31.5527 69.2426 125.69 195.063 262.745 316.651 358.439 387.748 402.015 410.199 436.381 491.774 566.757 617.187 604.203 566.537 543.768 544.324 541.17 510.598 461.685 425.958 424.711 429.802 423.792 396.912 376.492 377.022 398.779 422.817 434.571 434.44 429.799 420.934 409.104 401.226 407.69 418.49 416.715 391.257 353.228 321.306 302.978 288.451 268.529 236.779 200.563 161.356 119.889 79.3792 44.505 20.2535 6.9361 1.86195 0.209828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.0351129 0.527242 3.99605 14.8322 40.6143 86.3618 152.067 228.485 307.212 372.353 408.001 420.22 420.236 422.522 434.145 465.319 513.367 576.821 621.424 618.525 608.336 617.414 632.263 631.754 582.344 514.419 460.366 441.407 434.695 422.192 392.484 368.908 363.302 382.972 412.192 432.521 435.265 425.374 411.018 395.068 384.436 383.971 385.949 378.661 358.011 334.501 321.726 322.029 328.944 331.542 320.203 298.829 263.228 214.148 156.56 100.104 54.9606 25.2473 10.259 3.12006 0.870989 0.0976169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.264376 2.14305 12.9998 42.0953 102.178 190.322 287.556 368.13 431.256 475.359 483.788 466.574 438.39 432.095 447.692 480.772 507.817 541.41 572.721 590.228 617.213 652.653 673.57 669.62 611.019 536.691 471.216 430.402 411.768 397.997 379.885 368.744 367.312 384.928 412.828 434.663 437.249 423.661 405.979 388.508 376.855 369.184 361.409 346.719 328.95 316.827 317.662 330.479 351.862 374.067 384.576 382.255 357.639 311.918 248.802 179.521 115.587 65.2062 32.9234 13.384 4.8173 1.01745 0.136534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.993037 6.16873 31.9262 94.1698 210.614 359.728 486.394 544.404 556.721 557.786 532.763 495.353 446.398 433.387 450.584 485.814 497.006 504.24 520.711 551.995 601.75 644.291 662.402 655.037 604.125 539.35 472.061 411.955 381.655 368.056 365.424 371.159 376.953 388.239 404.253 417.478 417.154 405.374 393.156 383.45 379.4 374.714 366.999 350.55 334.47 326.515 330.915 347.985 372.272 400.656 419.673 426.901 412.213 380.16 329.485 267.333 198.987 132.814 79.16 39.4737 17.433 5.56974 1.58362 0.317823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
