0.17497 0.382039 0.769419 1.43396 2.47805 3.97288 5.91474 8.18717 10.5642 12.7573 14.5093 15.6767 16.27 16.4245 16.3227 16.1029 15.7965 15.3153 14.5003 13.2135 11.4356 9.30233 7.06976 5.00767 3.31279 2.0578 1.21025 0.684338 0.378772 0.211814 0.121494 0.0770751 0.0524613 0.0382948 0.0286861 0.0214177 0.0157865 0.0114002 0.00810536 0.00569156 0.00395052 0.00269282 0.00177973 0.00111584 0.000655506 0.00035352 0.000174061 7.73683e-05 3.10929e-05 1.07958e-05 3.28019e-06 6.84558e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.94235e-08 7.18457e-07 3.39825e-06 1.4939e-05 5.25001e-05 0.000164626 0.000462954 0.00118811 0.00284987 0.0062762 0.0128822 0.0247645 0.0447731 0.0761584 0.121988 0.183786 0.260199 0.346226 0.433841 0.513857 0.577851 0.619041 0.632309 0.614614 0.56644 0.493212 0.404933 0.313533 0.229383 0.158918 0.104284 0.0647526 0.0377983 0.0205675 0.0102835 0.00474499 0.00195578 0.000736462 0.000246963 6.76259e-05 0 
0.363723 0.76464 1.48231 2.66156 4.44109 6.89831 9.98988 13.5067 17.0901 20.3103 22.8049 24.3942 25.1273 25.2291 24.9813 24.593 24.1131 23.4162 22.2677 20.4517 17.912 14.8134 11.5059 8.37939 5.7387 3.71946 2.30347 1.38526 0.825057 0.501521 0.317088 0.21813 0.159268 0.122044 0.0947896 0.0730927 0.0556424 0.0417734 0.0312002 0.0233608 0.0176178 0.0133721 0.0101911 0.00779699 0.00608333 0.00494342 0.00428681 0.00398475 0.00390518 0.00392025 0.00393095 0.00385931 0.00366153 0.00332588 0.00286901 0.00233496 0.00178003 0.00126229 0.000826745 0.000496838 0.000272009 0.000135003 6.03535e-05 2.39723e-05 8.55039e-06 2.48812e-06 5.86764e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.92398e-07 1.7711e-06 7.88411e-06 2.84181e-05 9.59396e-05 0.000285556 0.000777877 0.00195258 0.0045583 0.0100506 0.0207088 0.0402204 0.0737996 0.128189 0.210649 0.327459 0.480816 0.666044 0.870307 1.07458 1.25817 1.40308 1.49545 1.52491 1.48498 1.37621 1.20968 1.00675 0.7936 0.593584 0.421948 0.284842 0.182163 0.10957 0.0614655 0.0317651 0.0151566 0.00651945 0.0025678 0.000910505 0.000273756 0 
0.702129 1.42243 2.65323 4.58164 7.35923 11.0322 15.4771 20.362 25.1858 29.3874 32.5246 34.4104 35.1585 35.1003 34.6262 34.0202 33.3535 32.4664 31.0467 28.7873 25.5698 21.5574 17.1685 12.904 9.1871 6.2395 4.08467 2.61969 1.67936 1.10549 0.760712 0.560704 0.433207 0.345298 0.27625 0.218523 0.17039 0.131287 0.100962 0.0781591 0.061192 0.0484036 0.0385956 0.0310256 0.0254534 0.0216315 0.0193433 0.0182347 0.0179109 0.0179623 0.0180469 0.0178739 0.0172589 0.016124 0.0144875 0.0124598 0.0102019 0.00790473 0.0057572 0.00391518 0.00246917 0.00143681 0.000767269 0.000373879 0.000166215 6.64425e-05 2.38992e-05 7.05407e-06 1.69073e-06 3.37264e-07 0 0 0 0 0 0 0 0 0 0 0 1.74629e-07 8.70866e-07 3.3489e-06 1.16796e-05 3.60402e-05 0.000101813 0.00026376 0.00065366 0.00153378 0.00345068 0.00747439 0.0155964 0.0314776 0.0607072 0.111889 0.196595 0.328905 0.522854 0.78908 1.12869 1.52835 1.95892 2.38057 2.7526 3.04178 3.22411 3.28183 3.20292 2.9871 2.65353 2.24165 1.80143 1.37897 1.00616 0.698368 0.459322 0.284013 0.163721 0.0870572 0.0427236 0.0190079 0.00774789 0.00285923 0.000912809 0 
1.25762 2.46136 4.42439 7.34899 11.3476 16.3727 22.1719 28.2787 34.0803 38.946 42.4183 44.3492 44.9335 44.6035 43.8431 43.0024 42.1772 41.1865 39.6532 37.1784 33.559 28.9135 23.6786 18.4263 13.6825 9.76633 6.77244 4.63458 3.19071 2.26141 1.67377 1.30801 1.05844 0.871953 0.715722 0.579133 0.461585 0.364162 0.287336 0.228634 0.184105 0.149765 0.122796 0.101558 0.0856662 0.0746372 0.0679776 0.0647528 0.0638533 0.0640869 0.0644176 0.0639339 0.0620316 0.0584334 0.0531621 0.0465295 0.0390056 0.031165 0.0236056 0.0168647 0.0113106 0.00709962 0.00415814 0.00226564 0.00114835 0.000537041 0.000231767 8.95382e-05 3.10311e-05 9.9403e-06 2.36277e-06 5.44136e-07 0 0 0 0 0 0 0 1.69905e-07 8.4707e-07 3.851e-06 1.3437e-05 4.08514e-05 0.000113767 0.000288838 0.000680219 0.00149501 0.0031484 0.00639125 0.0126553 0.024614 0.0470169 0.0881423 0.160233 0.281127 0.473457 0.762827 1.17224 1.71559 2.3873 3.15535 3.96131 4.73188 5.39736 5.90562 6.22235 6.32244 6.1865 5.81092 5.22296 4.48489 3.6793 2.88554 2.16226 1.54292 1.04292 0.662205 0.391737 0.213913 0.107749 0.0493924 0.020745 0.00791285 0.00264443 0 
2.09587 3.9726 6.89698 11.0359 16.3853 22.7259 29.6332 36.5259 42.7604 47.7473 51.109 52.7829 53.039 52.372 51.3184 50.2713 49.3526 48.3804 46.9388 44.5526 40.9254 36.0935 30.4518 24.5826 19.0711 14.3219 10.5191 7.66714 5.64419 4.27618 3.36837 2.76609 2.32676 1.97255 1.65734 1.36998 1.11543 0.900461 0.728291 0.594736 0.491561 0.410239 0.344881 0.292331 0.252256 0.223992 0.20667 0.198208 0.195901 0.196672 0.197706 0.196435 0.191093 0.180824 0.165629 0.146322 0.124173 0.100773 0.077838 0.0569883 0.0394178 0.0257292 0.0158379 0.0091918 0.00503669 0.00259327 0.0012539 0.000559264 0.000230151 8.84949e-05 2.93446e-05 9.19491e-06 2.05851e-06 3.79265e-07 0 0 0 3.14332e-07 1.50027e-06 6.0548e-06 1.98616e-05 5.9611e-05 0.000159323 0.000386786 0.000870189 0.00182523 0.00362008 0.00685171 0.0126089 0.0227665 0.0406923 0.0723984 0.12804 0.224333 0.385042 0.642789 1.03633 1.60577 2.38204 3.37609 4.56407 5.88 7.2207 8.46793 9.51872 10.3051 10.7894 10.9438 10.7413 10.17 9.25965 8.0927 6.78614 5.45814 4.20298 3.08415 2.14294 1.39783 0.849235 0.47669 0.246817 0.116683 0.0505585 0.0199409 0.0069599 0 
3.25816 5.9943 10.0772 15.5716 22.2716 29.7142 37.2838 44.3398 50.3251 54.8263 57.6429 58.8245 58.679 57.696 56.4051 55.2132 54.271 53.4194 52.2371 50.2022 46.9381 42.3845 36.849 30.8614 25.0062 19.7363 15.3189 11.8476 9.27164 7.45098 6.18817 5.29996 4.60766 4.00714 3.44108 2.90419 2.4156 1.99558 1.65416 1.38539 1.17402 1.0038 0.863875 0.749038 0.659807 0.595862 0.55611 0.536529 0.531317 0.53348 0.536291 0.533394 0.52025 0.49453 0.456024 0.406538 0.349031 0.287339 0.225817 0.168816 0.11977 0.080652 0.051592 0.0313887 0.018193 0.0100046 0.0052062 0.00252604 0.00113822 0.000478331 0.00017861 6.20549e-05 1.73983e-05 4.22891e-06 3.86788e-07 1.27218e-07 7.19345e-07 3.86756e-06 1.42521e-05 4.66524e-05 0.000133746 0.00035244 0.000845552 0.00186654 0.00384288 0.00742975 0.0136513 0.0240556 0.0412492 0.0694743 0.115853 0.192411 0.318354 0.523491 0.848328 1.34509 2.07133 3.08017 4.40308 6.03465 7.91524 9.9275 11.9112 13.7001 15.1648 16.236 16.888 17.1019 16.8447 16.0891 14.854 13.2277 11.3493 9.36887 7.41751 5.5995 4.00153 2.68381 1.67666 0.968796 0.516526 0.252115 0.112827 0.046034 0.0167517 0 
4.74007 8.47995 13.8379 20.7098 28.6194 36.822 44.5296 51.1241 56.2566 59.8051 61.8097 62.4255 61.9352 60.7434 59.3126 58.0391 57.1076 56.404 55.5343 53.9668 51.2783 47.3281 42.3227 36.6979 30.9802 25.6175 20.9279 17.0849 14.1187 11.9418 10.3712 9.20461 8.23233 7.32586 6.42241 5.53241 4.70162 3.9752 3.37645 2.89863 2.51668 2.20294 1.93939 1.71856 1.54345 1.41557 1.33459 1.29406 1.28327 1.28828 1.29491 1.28922 1.26085 1.20417 1.11817 1.00618 0.874127 0.730023 0.583557 0.445062 0.3233 0.223904 0.148126 0.093838 0.057065 0.0332359 0.0185046 0.00974782 0.00484231 0.00227302 0.000979763 0.000397089 0.000142117 4.67189e-05 1.33185e-05 7.82521e-06 1.58919e-05 4.94157e-05 0.000137801 0.000354696 0.000839747 0.00186912 0.0039078 0.00771455 0.0144827 0.0259375 0.0446062 0.0740744 0.119918 0.190648 0.299597 0.467947 0.727586 1.12511 1.72066 2.58667 3.79608 5.40598 7.43356 9.83802 12.5054 15.2549 17.8688 20.1447 21.9485 23.2342 24.0101 24.2799 24.0088 23.1465 21.6836 19.6883 17.2939 14.6581 11.9354 9.27286 6.82028 4.70868 3.02941 1.8046 0.99232 0.500471 0.231421 0.0976226 0.0369305 0 
6.48378 11.2954 17.9292 26.0621 34.9194 43.4886 50.8682 56.5502 60.4813 62.8878 64.0576 64.2101 63.5344 62.2841 60.8132 59.4942 58.5521 57.9338 57.2962 56.1336 54.0195 50.7724 46.5175 41.5884 36.4176 31.399 26.8532 22.9981 19.9276 17.6063 15.8739 14.5185 13.3075 12.0929 10.8138 9.50623 8.25528 7.14333 6.21488 5.46504 4.85725 4.34926 3.91383 3.54118 3.23903 3.01336 2.86693 2.79172 2.77084 2.78018 2.79351 2.78379 2.73005 2.62016 2.45081 2.22695 1.95854 1.66 1.35021 1.05079 0.781447 0.556107 0.379585 0.24917 0.157621 0.0958857 0.0559636 0.0310735 0.0163498 0.00815353 0.00377269 0.00164139 0.0006444 0.000235257 8.38079e-05 6.14739e-05 0.000118897 0.000306845 0.000744799 0.00169128 0.00359606 0.00726988 0.0140076 0.0258193 0.0457056 0.0777699 0.1276 0.20254 0.313048 0.47399 0.70706 1.04461 1.53244 2.23344 3.22418 4.59008 6.40767 8.72187 11.5171 14.7001 18.093 21.4545 24.5269 27.1009 29.0688 30.4343 31.2575 31.5749 31.3535 30.5171 29.0126 26.8616 24.1555 21.0209 17.6048 14.0811 10.6673 7.58941 5.03503 3.09574 1.75741 0.915967 0.437499 0.190608 0.0747437 0 
8.3813 14.2403 22.0311 31.1899 40.6642 49.2371 55.9782 60.5586 63.2474 64.6014 65.1085 64.9967 64.3148 63.1365 61.6947 60.3373 59.3302 58.6835 58.1163 57.1742 55.4674 52.8205 49.3165 45.2071 40.8261 36.4841 32.4593 28.9668 26.1271 23.9379 22.2595 20.8782 19.5483 18.1088 16.5052 14.8039 13.1359 11.6288 10.3555 9.31721 8.46731 7.74752 7.11962 6.57072 6.11448 5.76429 5.52979 5.40452 5.36652 5.3799 5.40226 5.38733 5.29755 5.10968 4.81534 4.41987 3.93697 3.38872 2.80698 2.2315 1.7011 1.24562 0.878277 0.597735 0.393143 0.249288 0.151931 0.0883533 0.0488232 0.0256144 0.0125607 0.00580374 0.00246375 0.000999755 0.000454499 0.000435547 0.000811794 0.0017656 0.00367714 0.00727662 0.013756 0.0251537 0.0446431 0.0769836 0.128946 0.20923 0.328716 0.500425 0.741169 1.073 1.52593 2.14185 2.97633 4.10075 5.59633 7.54562 10.0106 13.0063 16.4716 20.2569 24.1297 27.8124 31.0428 33.6414 35.556 36.8536 37.648 38.0068 37.9012 37.2324 35.903 33.8734 31.1635 27.8288 23.9649 19.7368 15.4096 11.3086 7.74478 4.91942 2.88544 1.55461 0.767146 0.345207 0.140196 0 
10.2933 17.0946 25.8398 35.7334 45.5019 53.8153 59.7961 63.3246 64.9569 65.5026 65.5734 65.3641 64.7796 63.7318 62.3484 60.9541 59.8434 59.0747 58.4245 57.5024 55.9826 53.7329 50.8327 47.4848 43.9427 40.4311 37.1608 34.3048 31.9701 30.1619 28.7528 27.5336 26.2565 24.7541 22.978 21.0194 19.0498 17.2405 15.6957 14.429 13.3888 12.5025 11.7192 11.02 10.422 9.9469 9.61512 9.42745 9.36193 9.37353 9.40292 9.38063 9.24719 8.96334 8.51154 7.89401 7.12506 6.23238 5.26234 4.27869 3.34844 2.52693 1.84325 1.302 0.890742 0.588437 0.373995 0.227236 0.13146 0.072331 0.0374507 0.018357 0.00841025 0.00376225 0.00195391 0.00191971 0.00331966 0.00666675 0.0129909 0.0241402 0.042981 0.0741486 0.124593 0.204296 0.326715 0.507998 0.766478 1.12166 1.59583 2.2155 3.01414 4.03559 5.33388 6.97338 9.02118 11.5371 14.5514 18.0399 21.8986 25.9388 29.9055 33.5265 36.577 38.9387 40.6255 41.7587 42.4849 42.8877 42.9408 42.5364 41.5485 39.8846 37.4848 34.3069 30.3534 25.7302 20.7051 15.6779 11.0874 7.27642 4.40934 2.45452 1.25063 0.580837 0.243913 0 
