300 196.74 30 95
300.5 201.412 29 95
301 206.482 29 95
301.5 203.426 29 95
302 212.138 29 95
302.5 209.846 29 95
303 217.851 29 95
303.5 225.828 29 95
304 223.898 29 95
304.5 222.228 29 95
305 215.536 29 95
305.5 208.486 29 95
306 204.544 29 95
306.5 199.637 29 95
307 196.781 29 95
307.5 199.368 29 95
308 193.447 29 95
308.5 189.193 29 95
309 171.167 29 95
309.5 146.424 29 95
310 128.133 29 95
310.5 112.694 24 30
311 112.003 24 30
311.5 107.441 24 30
312 111.947 23 30
312.5 115.872 23 30
313 124.045 23 30
313.5 121.434 23 30
314 120.717 24 30
314.5 117.578 24 30
315 116.374 27 19
315.5 124.217 27 19
316 116.648 27 19
316.5 117.052 9 27
317 123.517 10 27
317.5 135.129 10 27
318 138.102 10 27
318.5 142.392 10 27
319 151.292 10 27
319.5 149.802 10 27
320 149.165 10 27
320.5 159.362 11 26
321 161.697 10 27
321.5 159.364 11 26
322 163.512 10 26
322.5 168.747 11 26
323 177.331 11 26
323.5 185.012 11 26
324 186.066 11 26
324.5 184.126 11 26
325 173.095 11 26
325.5 168.786 8 9
326 171.918 8 9
326.5 171.234 8 9
327 172.734 8 9
327.5 152.781 9 8
328 147.402 9 8
328.5 143.065 9 9
329 124.776 9 9
329.5 126.806 9 9
330 111.39 8 9
330.5 111.109 84 77
331 118.669 84 77
331.5 123.785 84 77
332 123.259 84 77
332.5 129.42 62 89
333 138.18 62 89
333.5 150.052 62 89
334 146.073 62 89
334.5 151.583 61 89
335 152.699 61 89
335.5 171.065 61 89
336 177.823 61 89
336.5 172.766 61 90
337 174.506 61 90
337.5 174.601 61 90
338 171.538 61 90
338.5 169.778 61 90
339 164.692 61 90
339.5 163.084 61 90
340 167.698 44 82
340.5 160.282 44 82
341 173.333 61 90
341.5 159.798 61 90
342 172.749 44 82
342.5 170.17 44 82
343 181.581 44 82
343.5 170.812 44 82
344 168.11 44 82
344.5 172.766 44 82
345 179.969 44 82
345.5 165.419 44 82
346 171.346 44 82
346.5 155.746 44 82
347 161.844 44 82
347.5 155.408 43 83
348 158.429 44 83
348.5 158.41 44 83
349 155.794 44 83
349.5 155.551 44 82
350 154.253 44 82
350.5 147.917 44 83
351 146.641 44 83
351.5 130.072 44 83
352 118.284 41 90
352.5 123.066 44 82
353 112.544 44 83
353.5 117.545 44 83
354 102.603 40 90
354.5 95.0022 41 90
355 95.8076 19 72
355.5 103.357 19 72
356 99.5284 19 72
356.5 110.708 19 72
357 116.374 19 72
357.5 106.933 19 72
358 106.569 19 72
358.5 120.866 21 37
359 133.318 21 37
359.5 137.486 21 37
360 140.618 21 37
360.5 124.776 21 37
361 144.423 21 37
361.5 144.326 21 37
362 141.209 21 37
362.5 145.906 21 37
363 142.638 21 37
363.5 140.479 21 37
364 132.672 4 43
364.5 126.177 4 43
365 127.896 4 43
365.5 129.708 4 44
366 142.179 12 20
366.5 150.989 12 20
367 159.986 12 20
367.5 169.806 12 20
368 184.814 12 20
368.5 188.212 12 20
369 196.292 12 20
369.5 200.944 12 20
370 200.58 12 20
370.5 205.031 12 20
371 206.707 12 20
371.5 186.841 7 19
372 195.476 7 19
372.5 193.627 7 19
373 193.592 7 19
373.5 191.141 7 19
374 188.003 7 19
374.5 189.168 7 19
375 195.89 7 19
375.5 196.296 6 19
376 189.565 7 19
376.5 168.141 7 9
377 167.784 7 9
377.5 164.771 7 9
378 156.844 7 8
378.5 152.087 7 8
379 140.293 7 8
379.5 131.249 7 8
380 125.762 44 92
380.5 135.951 44 92
381 126.496 44 92
381.5 133.554 44 92
382 137.026 44 92
382.5 133.653 44 92
383 137.546 44 92
383.5 139.077 44 92
384 156.366 44 92
384.5 145.559 44 92
385 139.672 44 92
385.5 155.34 44 92
386 153.365 44 92
386.5 162.21 44 92
387 163.575 44 92
387.5 158.858 44 92
388 170.556 44 92
388.5 166.224 44 92
389 169.326 44 92
389.5 165.729 44 92
390 162.35 44 92
390.5 160.153 44 92
391 158.307 44 92
391.5 159.496 44 92
392 158.455 44 92
392.5 148.618 44 92
393 147.263 44 92
393.5 159.421 54 90
394 160.231 55 90
394.5 157.563 54 90
395 165.707 54 90
395.5 168.307 55 90
396 162.29 55 90
396.5 161.658 55 90
397 167.192 55 90
397.5 153.788 55 90
398 154.008 55 90
398.5 137.988 55 90
399 135.29 55 90
399.5 129.344 55 90
400 131.718 55 90
400.5 112.483 55 90
401 99.1377 68 91
401.5 92.636 23 65
402 86.9603 33 22
402.5 95.7025 24 64
403 95.4152 13 35
403.5 91.2096 13 35
404 95.7047 24 64
404.5 95.3036 13 35
405 93.9635 13 35
405.5 94.2119 22 55
406 102.405 13 35
406.5 99.9107 28 21
407 109.103 28 21
407.5 104.281 13 35
408 115.126 28 21
408.5 111.836 28 21
409 109.617 28 21
409.5 117.696 28 21
410 117.963 28 21
410.5 121.494 28 21
411 125.89 28 21
411.5 134.327 5 41
412 137.424 5 41
412.5 142.442 4 41
413 152.578 4 41
413.5 155.017 4 41
414 162.296 4 41
414.5 173.557 4 41
415 179.524 4 41
415.5 190.64 4 41
416 200.618 4 41
416.5 210.781 4 41
417 213.282 4 41
417.5 217.395 4 41
418 220.982 4 41
418.5 236.909 4 41
419 244.757 4 41
419.5 252.895 4 41
420 247.214 4 41
420.5 267.526 4 41
421 268.338 4 41
421.5 285.922 4 41
422 279.394 4 41
422.5 292.228 4 41
423 297.92 4 41
423.5 301.13 4 41
424 292.474 4 41
424.5 291.828 4 41
425 266.727 4 41
425.5 264.249 4 41
426 249.252 4 41
426.5 253.147 4 41
427 255.768 4 41
427.5 252.905 4 41
428 249.645 4 41
428.5 248.777 4 41
429 220.621 4 41
429.5 200.618 4 41
430 180.347 4 41
430.5 176.585 4 41
431 144.287 4 41
431.5 125.525 4 41
432 106.033 4 41
432.5 101.804 40 69
433 102.993 53 90
433.5 116.126 39 69
434 119.231 39 69
434.5 116.247 39 69
435 122.666 40 69
435.5 121.176 40 69
436 132.552 40 69
436.5 137.079 40 69
437 129.388 41 70
437.5 128.341 41 70
438 134.739 41 70
438.5 124.897 41 70
439 120.197 41 70
439.5 117.008 41 70
440 120.225 82 77
440.5 124.285 82 77
441 136.372 82 77
441.5 138.121 82 77
442 140.866 82 77
442.5 140.107 82 77
443 141.099 82 77
443.5 146.55 82 77
444 143.041 82 77
444.5 152.259 82 77
445 150.979 83 77
445.5 159.078 83 77
446 157.397 82 77
446.5 154.671 83 77
447 156.788 83 77
447.5 143.347 83 77
448 137.114 83 77
448.5 142.887 83 77
449 141.816 83 77
449.5 145.374 83 77
450 134.359 83 77
450.5 134.136 83 77
451 132.434 83 77
451.5 128.906 83 77
452 116.903 83 77
452.5 113.18 83 77
453 113.421 83 77
453.5 109.259 37 30
454 112.352 37 30
454.5 121.726 37 30
455 109.892 37 30
455.5 116.924 37 30
456 112.871 37 30
456.5 116.604 37 30
457 125.303 37 30
457.5 140.527 37 30
458 130.101 37 30
458.5 133.613 37 30
459 141.639 37 30
459.5 137.645 37 30
460 133.537 38 31
460.5 131.012 17 32
461 143.556 17 32
461.5 138.107 17 32
462 143.336 17 32
462.5 145.649 17 32
463 146.119 17 32
463.5 154.296 17 32
464 171.628 17 32
464.5 184.519 17 32
465 178.731 17 32
465.5 181.146 17 32
466 193.155 17 32
466.5 199.053 17 32
467 205.897 17 32
467.5 203.288 17 32
468 197.326 17 32
468.5 204.762 17 32
469 204.124 17 32
469.5 206.275 17 32
470 195.459 17 32
470.5 198.87 17 32
471 204.959 17 32
471.5 200.502 17 32
472 189.931 17 32
472.5 177.257 8 10
473 187.002 8 10
473.5 184.814 8 10
474 184.264 8 10
474.5 195.248 8 10
475 197.942 8 10
475.5 185.213 8 10
476 185.073 8 10
476.5 183.272 8 10
477 175.325 8 10
477.5 168.23 8 10
478 160.524 8 10
478.5 159.525 8 10
479 147.47 22 4
479.5 139.98 22 5
480 135.26 22 4
480.5 132.033 22 4
481 127.084 22 4
481.5 114.83 22 4
482 103.694 51 35
482.5 106.817 51 35
483 107.667 57 32
483.5 122.037 57 32
484 128.964 57 32
484.5 130.584 81 41
485 131.091 57 32
485.5 148.463 81 42
486 149.765 81 42
486.5 152.308 81 42
487 157.479 81 42
487.5 155.573 81 41
488 167.599 81 41
488.5 175.145 81 41
489 171.482 81 41
489.5 180.29 81 41
490 185.073 81 41
490.5 189.269 81 41
491 196.799 81 41
491.5 210.582 81 41
492 212.751 81 41
492.5 214.148 81 41
493 226.295 81 41
493.5 224.142 81 41
494 227.993 81 41
494.5 222.808 81 41
495 219.224 81 41
495.5 214.233 81 41
496 215.877 81 41
496.5 216.415 81 41
497 212.511 81 41
497.5 201.419 81 41
498 195.997 81 41
498.5 196.122 81 41
499 191.292 81 41
499.5 176.674 81 41
500 162.167 81 41
500.5 146.859 81 41
501 144.063 81 41
501.5 128.101 81 41
502 122.949 81 41
502.5 121.473 10 25
503 125.502 10 25
503.5 136.837 10 24
504 148.341 10 25
504.5 152.094 10 25
505 159.007 10 25
505.5 169.117 10 25
506 176.693 10 25
506.5 173.206 10 24
507 181.678 8 18
507.5 192.213 10 24
508 199.098 8 19
508.5 217.81 8 19
509 217.081 8 19
509.5 219.238 8 19
510 231.471 8 19
510.5 233.014 8 19
511 235.297 8 19
511.5 249.199 8 19
512 257.423 8 19
512.5 260.253 8 19
513 262.768 8 19
513.5 275.074 8 19
514 269.982 8 18
514.5 275.616 8 18
515 286.498 8 18
515.5 307.882 8 18
516 310.089 8 18
516.5 323.214 8 18
517 331.754 8 18
517.5 346.365 8 18
518 345.499 8 18
518.5 345.807 8 18
519 350.758 8 18
519.5 349.139 8 18
520 368.484 8 18
520.5 365.205 8 18
521 354.219 8 18
521.5 346.424 8 18
522 342.369 8 18
522.5 343.955 8 18
523 329.239 8 18
523.5 318.63 8 18
524 320.633 8 18
524.5 296.047 8 18
525 294.319 8 18
525.5 283.306 8 18
526 250.934 15 18
526.5 239.232 8 18
527 210.473 8 18
527.5 182.476 8 18
528 167.963 8 18
528.5 141.585 8 18
529 114.069 8 18
529.5 108.492 64 63
530 114.162 70 86
530.5 121.337 70 86
531 125.062 70 86
531.5 124.157 70 86
532 125.241 70 86
532.5 124.487 63 64
533 136.341 73 71
533.5 127.83 73 71
534 138.962 73 71
534.5 135.249 73 71
535 137.44 73 71
535.5 137.092 73 71
536 136.062 70 86
536.5 141.334 69 86
537 151.593 55 92
537.5 163.05 55 92
538 162.153 55 92
538.5 171.892 55 92
539 174.941 55 92
539.5 190.073 55 92
540 205.173 55 92
540.5 208.764 55 92
541 205.488 55 92
541.5 215.465 55 92
542 230.794 55 92
542.5 224.101 55 92
543 236.494 55 92
543.5 244.959 55 92
544 246.152 55 92
544.5 267.797 55 92
545 269.917 55 92
545.5 264.504 55 92
546 256.853 55 92
546.5 261.972 55 92
547 250.919 55 92
547.5 249.157 55 91
548 251.692 55 91
548.5 249.545 55 91
549 239.861 55 91
549.5 231.354 55 91
550 206.503 55 91
550.5 199.858 55 91
551 186.177 55 91
551.5 172.78 55 91
552 150.442 55 91
552.5 133.128 17 29
553 134.94 17 29
553.5 145.625 17 29
554 158.044 17 29
554.5 175.58 17 29
555 171.517 17 29
555.5 189.577 7 22
556 208.34 7 23
556.5 232.083 7 23
557 240.064 7 23
557.5 254.838 7 23
558 259.186 7 23
558.5 265.466 7 22
559 287.468 7 22
559.5 296.329 7 22
560 318.793 7 22
560.5 318.188 7 22
561 332.392 7 22
561.5 346.615 7 22
562 347.267 7 22
562.5 351.564 7 22
563 367.188 7 22
563.5 361.601 7 22
564 355.182 7 22
564.5 359.519 7 22
565 357.988 8 23
565.5 344.204 8 23
566 340.597 8 23
566.5 330.463 8 23
567 320.769 8 23
567.5 295.777 8 23
568 276.76 8 23
568.5 265.64 8 23
569 261.608 16 6
569.5 243.71 16 6
570 240.384 16 6
570.5 230.096 16 6
571 223.255 16 6
571.5 219.651 16 6
572 213.732 16 6
572.5 202.734 16 6
573 167.508 16 6
573.5 142.721 16 6
574 130.352 16 6
574.5 108.12 16 7
575 105.951 33 60
575.5 101.6 33 60
576 102.235 33 60
576.5 101.517 45 47
577 99.6591 32 69
577.5 105.061 27 89
578 115.463 20 70
578.5 114.127 20 70
579 112.277 20 70
579.5 109.838 20 70
580 108.28 21 83
580.5 116.338 27 88
581 113.011 22 84
581.5 127.765 22 84
582 130.789 21 83
582.5 131.607 22 83
583 131.863 21 83
583.5 147.114 22 84
584 149.225 22 84
584.5 158.453 22 84
585 158.711 22 84
585.5 172.391 22 84
586 169.974 22 84
586.5 168.556 22 84
587 152.012 22 85
587.5 152.458 22 85
588 155.471 22 85
588.5 142.598 22 85
