0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1730.12 1730.12 0 0 0 0 0 0 3460.24 0 0 1730.12 0 0 0 1730.12 0 1730.12 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1730.12 9730.12 8000 1730.12 0 0 0 3460.24 3460.24 17730.1 0 3460.24 8000 0 0 1730.12 8000 1730.12 8000 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1730.12 0 0 1730.12 9730.12 1730.12 1730.12 3460.24 16000 6920.49 9730.12 3460.24 8000 1730.12 0 1730.12 0 0 0 6920.49 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 3460.24 1730.12 8000 0 0 1730.12 9730.12 9730.12 8000 0 6920.49 25730.1 9730.12 8000 1730.12 8000 1730.12 11460.2 0 0 6920.49 33730.1 1730.12 0 1730.12 0 0 0 0 0 0 
0 0 0 0 0 3460.24 19460.2 0 0 3460.24 0 0 0 0 1730.12 1730.12 8000 3460.24 1730.12 0 0 1730.12 3460.24 17730.1 3460.24 0 3460.24 9730.12 8000 1730.12 8000 0 0 0 0 0 0 
0 0 0 1730.12 0 3460.24 16000 0 3460.24 16000 0 0 0 1730.12 13190.4 0 3460.24 19460.2 11460.2 0 3460.24 11460.2 5190.36 13190.4 17730.1 1730.12 8000 1730.12 0 0 0 0 0 0 0 0 0 
0 0 1730.12 8000 0 0 1730.12 1730.12 0 0 3460.24 5190.36 0 5190.36 24000 6920.49 1730.12 11460.2 17730.1 5190.36 13190.4 21190.4 17730.1 9730.12 11460.2 0 1730.12 8000 0 1730.12 0 0 0 0 0 0 0 
0 0 0 1730.12 0 1730.12 11460.2 8000 3460.24 3460.24 21190.4 24000 1730.12 5190.36 8650.61 32000 0 3460.24 13190.4 19460.2 9730.12 8000 1730.12 3460.24 17730.1 1730.12 1730.12 0 1730.12 11460.2 0 0 0 0 0 0 0 
