0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0352546 0.538826 1.98694 5.04033 9.32781 12.8856 14.4569 14.8927 16.417 19.552 24.2044 28.4634 31.3952 32.5354 31.3374 29.2834 26.7014 24.561 23.4029 23.6124 25.8666 29.1482 30.6983 30.9854 32.2537 34.6556 35.4163 32.7496 27.9496 24.5738 23.3273 24.1267 25.2178 26.1269 26.506 25.9636 24.8042 23.9839 24.2797 25.301 26.2848 27.4203 28.2274 28.3387 27.0786 26.0081 26.4735 27.7484 28.4468 28.4417 27.9888 28.2406 29.92 30.9244 30.1938 28.595 27.5148 27.5425 28.0823 27.2852 26.6935 28.1124 31.2594 34.4283 34.1346 32.0229 30.6157 30.8154 32.2035 33.6247 35.2642 35.6069 34.0114 32.1633 33.0602 33.953 32.7981 27.0018 19.0105 11.1587 6.0838 3.31836 1.57007 0.819787 0.285771 0.0656218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213789 0.134527 0.609874 3.17781 9.55194 21.842 38.042 50.6277 54.5002 52.7624 53.5973 59.5802 71.404 83.0059 91.5756 94.9464 91.5688 85.714 78.8332 73.4039 70.5216 70.4558 75.2523 82.8926 86.5154 87.0801 89.8821 95.3424 96.846 90.236 78.6724 70.625 67.6649 69.8672 73.3213 76.6401 78.0565 76.2842 72.4717 69.5862 70.0452 72.8955 76.0379 79.8114 82.6731 83.3677 80.1499 77.1576 78.1758 81.545 83.1917 82.7014 80.805 80.7728 84.3613 86.8681 85.2243 81.4002 78.7201 78.8399 80.6918 79.1071 77.557 80.4913 87.9168 96.0421 95.9973 91.2555 87.9627 88.303 91.5931 95.3008 99.6422 100.331 95.8832 90.8061 93.1663 95.772 93.1886 78.6436 58.2336 37.7419 24.0197 15.8731 10.008 6.63495 3.6477 1.70995 0.606662 0.143243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0.0244624 0.20426 0.766333 2.16628 5.07596 13.495 31.2545 63.4204 104.422 134.931 141.328 131.038 124.888 130.546 151.63 174.286 192.319 199.422 192.484 180.493 167.893 158.953 154.432 152.715 158.364 169.552 174.583 174.981 178.919 187.232 189.212 178.14 159.177 146.089 141.358 145.869 153.97 162.531 166.285 162.226 153.377 146.199 146.135 151.765 159.033 167.723 174.423 176.192 170.339 164.782 166.816 173.57 176.419 174.166 168.484 166.343 170.889 175.497 173.759 168.269 164.282 164.847 168.909 166.473 162.776 165.621 176.733 190.736 192.145 185.599 181.327 182.388 187.858 194.149 201.672 202.412 194.017 184.545 188.958 194.241 190.589 165.629 129.723 92.5548 66.5538 49.6229 36.031 26.5472 17.0883 9.59306 4.42375 1.53273 0.341145 0.0596221 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0.0981578 0.556509 2.12869 5.61717 11.9178 21.4349 40.2348 74.6333 133.561 206.869 259.985 267.64 241.778 219.741 217.095 242.876 274.509 301.942 312.501 302.039 284.192 267.743 258.097 253.773 248.885 250.638 260.184 263.993 263.747 267.288 275.423 276.883 264.451 244.033 230.225 225.254 231.145 243.421 257.865 264.567 258.761 245.26 233.55 232.025 239.491 251.044 265.252 276.596 280.283 273.103 265.398 267.338 276.048 278.976 274.103 263.298 257.097 259.441 265.277 265.245 261.008 258.271 260.88 268.492 266.834 260.491 258.998 267.994 283.901 288.16 283.18 280.675 282.833 289.244 296.8 305.617 305.093 293.375 281.26 287.69 295.875 292.894 263.251 219.518 172.877 138.531 113.776 91.6332 73.6531 54.0824 36.0054 20.9094 10.0322 3.83691 1.05898 0.146243 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0.0593058 0.629359 2.7473 8.84313 20.7467 39.5136 63.0014 95.3825 143.073 218.141 309.251 373.794 380.09 340.022 301.319 285.81 307.55 340.029 371.137 382.404 370.468 350.734 335.544 330.203 329.293 321.728 315.483 317.063 316.168 315.035 317.353 322.773 324.02 315.449 302.005 293.248 289.905 294.194 305.814 321.878 330.419 326.131 313.041 300.013 296.38 302.468 315.626 332.483 346.57 352.438 346.856 338.742 338.303 344.441 345.287 338.955 325.223 315.728 314.054 319.569 322.6 322.791 324.91 332.135 343.918 344.692 335.698 325.622 324.726 335.268 342.285 342.282 344.466 347.95 353.369 359.136 364.885 361.269 348.893 339.047 346.876 357.115 357.065 333.458 297.586 258.412 227.916 203.133 178.001 153.793 124.611 92.7278 61.0508 33.7397 15.2353 5.09146 1.10698 0.160117 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0.0409077 0.209063 0.853841 3.29857 10.0489 26.2546 54.7313 95.1289 138.529 181.264 227.603 293.063 373.107 430.62 436.064 392.568 345.893 320.458 332.49 358.366 385.383 393.039 381.347 363.842 353.969 355.59 359.768 352.629 341.324 336.528 331.907 330.24 331.554 335.122 337.678 335.001 329.739 325.976 323.925 324.316 329.648 340.207 347.421 347.835 342 333.558 328.944 330.222 340.202 354.736 368.137 376.193 374.431 367.241 362.584 362.304 360.499 355.935 343.826 333.922 329.447 333.219 338.874 344.235 352.997 366.075 380.424 383.023 372.495 354.84 341.915 342.492 349.588 354.09 361.663 366.776 370.143 370.806 369.536 362.664 353.773 352.334 362.079 372.572 374.84 362.342 344.002 325.056 309.207 293.236 274.07 252.293 223.207 183.635 134.415 83.8967 44.583 19.7802 8.05389 3.39426 1.21335 0.260612 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0.0188093 0.274601 1.1843 3.89137 11.0711 26.9027 59.0858 110.283 176.693 239.647 284.898 314.727 350.286 399.673 439.187 445.736 407.873 361.779 332.489 335.779 353.656 372.948 374.727 363.424 349.102 344.409 350.562 358.362 355.103 347.383 346.002 344.092 342.495 341.741 344.215 347.143 347.37 344.537 341.885 341.159 339.874 338.012 338.237 339.74 342.394 344.42 342.632 338.677 334.957 339.647 349.857 361.559 372.531 374.719 368.35 359.528 352.803 349.925 349.909 343.099 335.698 331.002 331.602 336.16 342.947 354.812 370.398 383.49 385.817 376.85 358.699 340.239 333.871 340.228 347.416 358.304 362.785 361.718 354.402 345.431 337.913 335.9 345.473 358.073 367.53 370.465 366.842 363.844 364.383 364.019 358.727 349.286 337.296 320.24 286.64 229.444 159.29 97.518 53.7264 28.8699 15.2234 6.52857 1.88349 0.20699 0 0 0 0 0 0 0 
0 0 0 0 0 0.0286765 0.239023 1.4295 4.94798 13.364 30.2589 59.6002 108.604 178.122 261.762 334.304 374.531 383.976 389.604 409.576 431.207 437.532 406.57 365.67 339.653 341.419 354.479 365.072 358.992 345.726 332.299 331.128 338.069 348.286 352.581 359.129 374.766 383.931 379.268 367.264 360.906 356.82 356.098 351.818 349.815 353.62 355.991 350.184 339.407 331.206 328.567 331.616 332.286 329.344 323.566 325.313 333.587 346.159 362.225 369.02 363.28 350.569 338.69 335.529 340.223 339.418 334.827 329.895 326.385 327.136 331.958 340.967 352.153 359.345 359.559 355.731 344.777 330.882 325.957 334.346 342.999 352.457 350.656 341.071 324.886 310.531 305.031 309.856 326.427 339.869 347.743 352.743 357.5 366.12 379.64 389.251 390.182 386.585 383.018 379.585 361 311.611 240.5 171.413 116.038 76.125 46.015 22.2903 7.6762 1.50868 0.118494 0 0 0 0 0 0 
0 0 0 0 0 0.247283 1.35448 5.48932 15.5201 35.1046 66.5496 110.134 168.558 240.51 321.681 388.511 419.977 416.006 403.152 401.105 405.282 407.791 387.299 363.227 354.974 367.484 380.713 382.165 366.327 347.614 331.625 331.04 335.76 348.211 364.363 395.015 439.973 467.492 456.96 424.775 399.317 378.78 372.393 365.447 369.326 385.596 397.65 388.907 364.835 342.042 326.314 323.337 320.998 319.392 315.914 318.79 327.079 340.589 360.554 371.754 367.489 352.31 336.577 332.693 341.476 346.502 344.523 339.238 332.715 329.83 332.378 335.988 339.296 338.389 334.086 334.801 334.11 333.082 337.996 350.045 357.112 359.587 347.684 329.429 308.262 293.227 291.106 298.574 313.471 324.202 331.371 340.016 350.321 363.371 379.808 392.407 395.714 393.737 391.953 392.594 385.367 353.647 302.79 250.513 201.34 152.251 101.734 54.3084 21.3245 5.38133 0.610042 0 0 0 0 0 0 
0 0 0 0 0.0703036 1.08064 4.78631 15.6157 37.9465 74.4781 122.822 176.667 232.518 288.581 347.734 395.835 419.131 415.604 405.39 400.607 396.823 392.554 377.109 367.325 374.983 398.095 411.799 406.883 385.329 362.045 343.465 342.97 345.976 359.164 381.644 426.833 491.061 532.187 518.355 469.487 424.196 387.341 377.279 375.063 395.085 432.345 457.915 447.857 411.707 373.008 339.45 324.87 313.476 311.675 313.288 321.763 331.715 342.887 359.049 369.708 367.417 353.807 338.607 335.102 345.478 353.294 351.923 344.629 337.587 335.447 340.744 342.909 340.034 330.882 319.464 318.646 321.122 328.573 340.244 354.28 360.657 359.143 341.757 319.329 297.876 286.103 289.523 298.953 308.234 313.627 319.041 330.065 344.654 359.893 375.077 386.832 390.309 387.923 383.83 380.007 375.267 359.835 336.347 314.413 286.463 240.68 175.811 103.629 46.4514 14.5368 2.37863 0.10462 0 0 0 0 0 
