0 0 0 0 0 0 0 0 0 0 0 0 0.00117283 0.00626786 0.0268536 0.0716569 0.167592 0.315059 0.515325 0.736397 0.917579 1.00855 1.01182 1.00019 0.961404 0.941466 0.889736 0.85484 0.853593 0.929276 1.07668 1.2075 1.25917 1.20769 1.09719 0.972312 0.918847 0.943263 1.04856 1.18437 1.27593 1.30109 1.25451 1.12949 1.01438 0.948254 1.00921 1.10294 1.22716 1.29945 1.2999 1.24063 1.14783 1.11511 1.23322 1.59529 2.04609 2.25891 2.03952 1.60872 1.31211 1.16941 1.21439 1.1855 1.16732 1.22686 1.32095 1.39122 1.38956 1.34521 1.2637 1.2314 1.23548 1.26666 1.30655 1.25973 1.17345 1.08472 1.05114 1.10581 1.26364 1.42491 1.47894 1.41668 1.26488 1.07991 0.915185 0.808797 0.771887 0.818553 0.938549 1.11796 1.28097 1.31506 1.20174 1.03826 0.914578 0.901808 1.00391 1.1463 1.30582 1.39931 1.38301 1.308 1.20591 1.09325 1.01134 0.98529 1.01771 1.11167 1.14928 1.0894 1.0056 1.00728 1.0788 1.20325 1.25395 1.21587 1.11711 1.00705 0.926284 0.84968 0.814557 0.829476 0.901423 0.995379 1.06914 1.10434 1.0773 1.00943 0.969664 0.953306 0.951514 0.967413 0.986653 0.990374 0.98095 0.950199 0.941381 0.937626 0.882591 0.729902 0.509503 0.300919 0.130855 0.0565319 0.0112328 0.00286218 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0.000962828 0.00824757 0.0350348 0.100678 0.24353 0.46951 0.824732 1.28801 1.84021 2.39196 2.81687 3.04191 3.07203 3.05881 2.91686 2.79342 2.60904 2.50256 2.52414 2.73123 3.11416 3.45869 3.60395 3.48102 3.19855 2.86583 2.70327 2.74276 2.9909 3.32624 3.56646 3.65405 3.56653 3.27942 3.01745 2.88938 3.05855 3.27502 3.55553 3.71013 3.68676 3.53623 3.29925 3.20682 3.4996 4.41721 5.57331 6.14102 5.61098 4.52332 3.75096 3.3564 3.43804 3.33784 3.28693 3.45657 3.72749 3.94157 3.97079 3.89142 3.70234 3.62334 3.6391 3.74496 3.88318 3.77533 3.49999 3.19641 3.0575 3.17574 3.60471 4.03908 4.1895 4.04357 3.67562 3.20991 2.78549 2.50051 2.388 2.49165 2.78418 3.21813 3.61321 3.6786 3.38979 2.97595 2.66212 2.63339 2.90208 3.27286 3.70666 3.99019 4.01056 3.87346 3.63716 3.31823 3.03569 2.90046 2.92721 3.14956 3.25467 3.13217 2.94847 2.96776 3.15601 3.46816 3.58768 3.47555 3.19974 2.89356 2.67877 2.48015 2.38559 2.41015 2.57882 2.81005 3.00948 3.12645 3.10125 2.96557 2.88012 2.82779 2.80432 2.83412 2.8865 2.90117 2.88073 2.81907 2.84735 2.94183 2.94334 2.65824 2.06812 1.40575 0.82065 0.481287 0.244947 0.121766 0.0441106 0.00351267 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0.0035898 0.0212293 0.0824948 0.233675 0.516271 0.992004 1.63695 2.51438 3.54627 4.63419 5.58018 6.21947 6.55782 6.62101 6.62199 6.28703 5.93371 5.5153 5.30988 5.41478 5.81816 6.5092 7.13366 7.40611 7.19787 6.68866 6.0682 5.7204 5.74132 6.14706 6.73557 7.1923 7.39893 7.30341 6.85268 6.43568 6.27256 6.57893 6.91168 7.33749 7.55894 7.47771 7.22606 6.8238 6.65112 7.15713 8.77792 10.8549 11.9292 11.0517 9.12382 7.68657 6.89895 6.962 6.7371 6.64812 6.99655 7.55313 8.01918 8.15769 8.10504 7.81008 7.6659 7.69883 7.95543 8.30148 8.14784 7.52449 6.78808 6.40838 6.57341 7.41743 8.26686 8.56957 8.32218 7.68461 6.84693 6.06443 5.52341 5.2866 5.43725 5.92762 6.64834 7.30546 7.37563 6.86134 6.132 5.58023 5.54783 6.05197 6.73348 7.56452 8.171 8.35403 8.23991 7.87652 7.23891 6.56895 6.16884 6.08159 6.42364 6.61961 6.48187 6.24982 6.34718 6.71799 7.28175 7.50883 7.31772 6.78495 6.13322 5.66153 5.25426 5.0585 5.0894 5.35967 5.7407 6.10929 6.38566 6.46044 6.32297 6.20174 6.06232 5.95538 5.96665 6.06137 6.0954 6.06863 5.99933 6.16349 6.55183 6.85327 6.57121 5.47597 4.03862 2.69181 1.7848 1.09463 0.61901 0.266399 0.0564293 0.00819623 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0.000883583 0.00495111 0.0294816 0.115281 0.3512 0.846018 1.65454 2.79458 4.11191 5.62414 7.2017 8.67287 9.76553 10.3789 10.7532 10.9324 11.0136 10.4071 9.63645 8.87687 8.53673 8.77946 9.34312 10.2112 10.9981 11.3699 11.1703 10.584 9.81208 9.30223 9.25211 9.69679 10.3981 10.9763 11.2745 11.2398 10.8196 10.4734 10.4894 10.9354 11.2321 11.5602 11.6569 11.408 11.0842 10.585 10.3437 10.9686 13.0129 15.7045 17.2331 16.3188 13.9534 12.0291 10.8539 10.7254 10.3154 10.1808 10.6909 11.5168 12.2461 12.5685 12.6701 12.3864 12.2014 12.2383 12.6615 13.2525 13.1272 12.1267 10.8864 10.1879 10.3046 11.4766 12.6689 13.1238 12.8534 12.0908 11.0258 9.99953 9.26369 8.88428 8.99575 9.55676 10.3717 11.1166 11.1161 10.4638 9.54 8.83803 8.81409 9.49595 10.4126 11.5832 12.5424 13.0478 13.1402 12.781 11.8396 10.6833 9.89065 9.54407 9.87848 10.1339 10.0949 9.96631 10.1855 10.7103 11.4368 11.7804 11.608 10.9054 9.90618 9.13686 8.51403 8.20006 8.21525 8.48514 8.87021 9.31637 9.76091 10.0727 10.1064 10.0178 9.7534 9.49152 9.4242 9.55716 9.63231 9.63476 9.65945 10.1379 11.1259 12.1587 12.2805 10.8203 8.53456 6.30354 4.57684 3.13336 1.90877 0.919006 0.282064 0.0791609 0.0194124 0.00310792 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0.00335207 0.0183849 0.061407 0.184272 0.47585 1.11615 2.28581 4.00202 6.06173 8.02241 9.78997 11.3249 12.5844 13.3531 13.6781 14.0217 14.4189 14.639 13.7924 12.5463 11.457 10.9857 11.377 12.0196 12.8433 13.5427 13.8693 13.7723 13.3744 12.7781 12.307 12.2004 12.5301 13.0846 13.5324 13.7268 13.7266 13.5639 13.599 14.0532 14.6082 14.6816 14.598 14.3278 13.7997 13.4445 12.9652 12.7095 13.3081 15.2564 17.9268 19.6869 19.222 17.1924 15.2483 13.8859 13.4194 12.8373 12.6404 13.1537 14.0367 14.8781 15.3954 15.7671 15.6445 15.4164 15.3405 15.7591 16.4243 16.4002 15.2662 13.8232 12.9688 12.9866 14.17 15.4239 15.9532 15.7468 15.0461 14.0192 13.021 12.3131 11.8594 11.8278 12.2427 12.8527 13.4206 13.3043 12.7051 11.8409 11.1841 11.1849 11.8827 12.8277 14.0653 15.1805 15.9923 16.3828 16.2039 15.1964 13.7542 12.6433 11.9944 12.1292 12.3279 12.4603 12.5797 12.9268 13.5153 14.245 14.7516 14.8487 14.2736 13.0862 12.0182 11.2026 10.7593 10.7634 10.9012 11.05 11.3466 11.8431 12.4385 12.7906 12.7936 12.3956 11.9432 11.7334 11.8679 11.9925 12.0777 12.327 13.2393 14.9459 16.8835 17.692 16.2796 13.6612 11.0873 8.79699 6.60688 4.34087 2.35367 0.979264 0.397289 0.149079 0.0428993 0.00303564 0 0 0 0 0 0 0 
0 0 0 0 0 0.000784526 0.0189349 0.0863065 0.262279 0.653523 1.38311 2.69103 4.77147 7.52668 10.3752 12.5235 13.7889 14.454 14.8766 15.0181 15.0377 15.3397 15.9323 16.2866 15.4266 13.9791 12.7728 12.237 12.6795 13.3557 14.0533 14.5362 14.6779 14.6563 14.5467 14.354 14.1877 14.1758 14.4049 14.6626 14.7266 14.5346 14.3906 14.4679 14.9374 15.8063 16.4009 16.2724 15.7935 15.1415 14.3497 13.9471 13.5382 13.3472 13.8804 15.4313 17.6405 19.3713 19.5318 18.3099 16.7863 15.5906 14.8867 14.2552 13.9735 14.2693 14.8982 15.5645 16.1154 16.6749 16.7165 16.4016 16.0824 16.256 16.7277 16.8317 16.0003 14.9197 14.2687 14.2456 15.1128 16.1182 16.5738 16.3936 15.7609 14.8855 14.0983 13.6335 13.2973 13.2289 13.5296 13.9103 14.2062 13.9657 13.4505 12.7207 12.193 12.231 12.8403 13.663 14.6582 15.5757 16.4168 16.9566 17.0156 16.256 14.9491 13.8096 13.0214 12.8826 12.8949 13.1083 13.4361 13.8537 14.4412 15.1152 15.8657 16.4675 16.3231 15.1753 13.8481 12.8696 12.3244 12.3805 12.3341 12.0731 11.9816 12.332 13.0994 13.773 13.8928 13.4193 12.8236 12.4744 12.5729 12.7391 12.9498 13.4745 14.72 16.764 19.063 20.2532 19.2804 17.3008 15.466 13.4215 10.9104 7.74683 4.73669 2.47854 1.25051 0.565619 0.197701 0.0345377 0.00641821 0 0 0 0 0 0 
0 0 0 0 0.00127981 0.00948071 0.0757062 0.2829 0.773885 1.70107 3.13115 5.23653 8.11158 11.5628 14.7066 16.5055 16.717 16.0652 15.4245 14.9158 14.7864 15.0459 15.6717 16.1179 15.5365 14.311 13.2552 12.7856 13.1995 14.0353 14.8394 15.2737 15.1634 14.949 14.835 14.8974 15.1594 15.3984 15.6269 15.57 15.1625 14.4753 14.0594 14.1202 14.7117 15.6185 16.1525 16.0744 15.6218 14.9006 14.0524 13.5819 13.2325 13.1664 13.6772 14.8078 16.4006 17.8158 18.3074 17.8379 17.0209 16.4334 15.9004 15.4074 14.9996 14.8857 15.0277 15.3149 15.7617 16.3646 16.4637 15.9674 15.2856 15.0306 15.1235 15.3464 15.1341 14.8379 14.7071 14.7773 15.225 15.7988 15.9906 15.6753 14.966 14.1745 13.6185 13.497 13.5105 13.6791 14.0986 14.4438 14.5255 14.1431 13.5766 12.8891 12.479 12.6055 13.1455 13.7796 14.3185 14.7172 15.2634 15.7538 16.0908 15.8551 15.0289 14.0583 13.2364 12.8257 12.5977 12.7826 13.2016 13.6511 14.2175 14.8317 15.7375 16.7487 17.0653 16.1524 14.7427 13.7158 13.1823 13.3367 13.146 12.4942 11.9719 12.0825 12.8857 13.7884 14.0527 13.6347 13.0225 12.6229 12.6529 12.8101 13.1241 13.8394 15.1353 16.8397 18.572 19.476 19.0752 18.4817 18.1828 17.123 14.8667 11.4614 7.95412 5.0375 3.00373 1.5451 0.627376 0.15698 0.0396281 0.00320911 0 0 0 0 0 
0 0 0 0.000768677 0.0112812 0.0541869 0.246482 0.741328 1.77439 3.47489 5.71772 8.45532 11.5925 14.9788 17.7667 18.9857 18.2931 16.6836 15.2916 14.2334 13.9308 14.0165 14.4782 14.9567 14.7756 13.9604 13.1772 12.9186 13.3879 14.5628 15.7072 16.2824 15.9113 15.2269 14.7103 14.6823 15.2462 15.7194 15.9548 15.6357 14.9025 13.9215 13.3336 13.187 13.5369 14.1005 14.4604 14.5927 14.5139 14.0793 13.4701 13.0345 12.7856 12.8569 13.3317 14.0218 14.8668 15.6658 16.092 16.1572 16.1726 16.4954 16.5443 16.3963 15.939 15.4069 14.9993 14.837 15.1339 15.7135 15.8274 15.1073 14.0272 13.308 13.0115 13.3516 13.7532 14.2184 14.6144 14.8081 14.884 14.961 14.7464 14.2089 13.4243 12.7473 12.4791 12.76 13.2965 13.9375 14.6364 15.0184 14.8493 14.2159 13.4599 12.7946 12.5079 12.7568 13.2063 13.5408 13.5416 13.3415 13.5107 13.9297 14.6234 15.0338 14.7633 13.9456 13.0464 12.4031 12.0355 12.2545 12.7269 13.1619 13.6088 14.0596 14.8567 15.9483 16.546 16.0048 14.801 13.9489 13.5986 13.8291 13.5132 12.5695 11.7335 11.6443 12.4834 13.616 14.1554 13.9548 13.4146 12.9961 12.8518 12.8836 13.2121 13.9989 15.1718 16.2489 17.0439 17.4054 17.5865 18.5251 19.8808 19.9563 18.1546 15.0211 11.6539 8.52397 5.84517 3.41569 1.64123 0.572339 0.1912 0.0347661 0.00466911 0 0 0 0 
0 0 0 0.00672699 0.0519813 0.200848 0.653909 1.60307 3.29622 5.73468 8.57151 11.514 14.2776 16.8399 18.7056 19.3292 18.2896 16.5687 15.1533 14.0236 13.7568 13.8094 14.1566 14.5544 14.5087 13.8277 13.112 13.0564 13.6651 15.1611 16.5702 17.2381 16.6647 15.5504 14.5808 14.2804 14.8876 15.4419 15.6947 15.3565 14.656 13.7294 13.1132 12.6865 12.6176 12.749 12.9749 13.3069 13.6189 13.606 13.4307 13.2044 13.1179 13.2969 13.7778 14.2992 14.709 14.9314 14.8911 14.9214 15.3589 16.351 17.0661 17.3207 16.9507 16.2162 15.4249 14.8861 14.9984 15.4978 15.6194 14.7729 13.4276 12.3463 11.7389 12.0995 12.8643 13.7963 14.511 14.7794 14.6219 14.3657 13.8272 13.1327 12.3403 11.8051 11.8091 12.4135 13.3509 14.3928 15.336 15.7938 15.4909 14.6557 13.6662 12.9858 12.7084 12.962 13.2704 13.3344 13.0388 12.5048 12.3662 12.6353 13.4984 14.3475 14.5306 13.9187 13.0761 12.4413 12.1713 12.5365 13.0206 13.342 13.5002 13.6627 14.1442 15.0479 15.7277 15.5678 14.7594 14.2434 14.1817 14.4899 14.139 13.0711 12.0651 11.7757 12.5678 13.8332 14.696 14.8068 14.3875 13.9436 13.5409 13.342 13.5545 14.2741 15.2952 15.9485 16.0866 16.0191 16.5874 18.6216 21.2825 22.3905 21.2474 18.7689 15.9331 12.812 9.65235 6.21549 3.4034 1.48882 0.586573 0.144718 0.0260978 0 0 0 0 
0 0 0.00119264 0.0294153 0.165822 0.552151 1.45468 2.99636 5.25196 8.01888 10.881 13.489 15.4919 16.9471 17.7537 17.9828 17.3058 16.417 15.719 14.921 14.7217 14.7314 14.9432 15.0597 14.787 13.9127 13.0635 13.171 13.8972 15.4016 16.5978 17.0258 16.36 15.2214 14.1989 13.8103 14.2783 14.7103 14.9051 14.6867 14.2517 13.5901 13.029 12.4187 11.9911 11.8194 11.9341 12.3263 12.7983 13.1015 13.4362 13.6474 13.9168 14.2207 14.6523 15.0227 15.1551 15.0003 14.5086 14.2406 14.6273 15.7387 16.7318 17.2328 17.0551 16.4381 15.6078 14.906 14.8731 15.2998 15.4554 14.6366 13.2479 12.0579 11.3756 11.7598 12.5718 13.521 14.2048 14.3857 14.1043 13.698 13.011 12.3319 11.736 11.4506 11.6617 12.3643 13.3527 14.4348 15.3844 15.8439 15.5485 14.7255 13.7069 13.0969 12.7923 12.9469 13.0771 12.9581 12.6182 12.0917 11.8666 12.0053 12.7957 13.7352 14.1816 13.8665 13.2281 12.7182 12.6108 13.1936 13.7541 13.9796 13.7984 13.6095 13.7413 14.3687 14.9959 15.062 14.6188 14.4582 14.6911 15.082 14.77 13.6904 12.6054 12.143 12.857 14.1914 15.3155 15.6665 15.3152 14.8041 14.1843 13.7752 13.8139 14.3596 15.2185 15.7464 15.7856 15.6767 16.4006 18.6522 21.6851 23.4353 23.3441 22.2005 20.3701 17.5139 14.0466 9.81636 6.03606 3.18097 1.48399 0.49892 0.137083 0.0214519 0 0 0 
