32	41	5.023	3.79791
30	38	6.0869	4.77874
27	34	7.6428	5.66722
25	31	8.9596	6.64442
23	28	10.349	7.73338
20	24	12.3759	8.57649
18	21	14.0955	9.6041
16	18	16.0045	11.1999
14	15	18.0404	11.3664
13	14	18.8716	11.7798
12	12	20.2764	12.9041
10	10	22.0025	14.3432
9	8	23.7338	15.7838
8	7	24.6151	16.2354
6	4	27.3528	20.6401
2	2	30.3054	26.1849
1	162	62.0003	8.40717
90	137	63.6582	9.0835
47	63	77.015	1.43809
45	60	78.2477	1.51485
40	53	81.123	1.6288
34	44	85.0908	2.51957
32	41	86.5184	2.70331
30	38	88.0161	2.97126
27	34	90.0854	3.09052
25	31	91.7438	3.42538
23	28	93.4812	3.82372
20	24	95.9812	4.06764
18	21	98.0868	4.51954
16	18	100.415	5.29193
14	15	102.911	5.45436
13	14	104.01	5.80834
12	12	105.647	6.34162
10	10	107.812	7.35585
9	8	109.979	8.31167
8	7	111.058	8.70773
6	4	114.62	11.7236
3	1	119.498	18.1015
90	137	160.656	5.13849
47	63	176.112	1.31546
45	60	177.343	1.36454
40	53	180.191	1.43888
34	44	184.125	2.23532
32	41	185.56	2.41565
30	38	187.077	2.67751
27	34	189.197	2.82452
25	31	190.902	3.1606
23	28	192.703	3.56659
20	24	195.302	3.84109
18	21	197.492	4.30195
16	18	199.914	5.07175
14	15	202.508	5.25767
13	14	203.653	5.61426
12	12	205.349	6.14213
10	10	207.597	7.14956
9	8	209.846	8.10072
8	7	210.965	8.49863
6	4	214.67	11.498
3	1	219.8	18.0095
90	137	261.468	5.10982
47	63	276.903	1.31547
45	60	278.136	1.36523
40	53	280.989	1.44063
34	44	284.927	2.23759
32	41	286.362	2.4175
30	38	287.88	2.67877
27	34	289.999	2.82468
25	31	291.702	3.15982
23	28	293.502	3.56471
20	24	296.098	3.83788
18	21	298.286	4.29755
16	18	300.705	5.06576
14	15	303.296	5.25099
13	14	304.44	5.60757
12	12	306.134	6.13401
10	10	308.38	7.14089
9	8	310.627	8.09106
8	7	311.745	8.48875
6	4	315.448	11.4854
3	1	320.574	17.9875
90	137	362.259	5.10736
47	63	377.697	1.31522
45	60	378.93	1.36494
40	53	381.782	1.44036
34	44	385.72	2.23735
32	41	387.156	2.41731
30	38	388.673	2.67863
27	34	390.792	2.82463
25	31	392.496	3.15982
23	28	394.296	3.56477
20	24	396.892	3.83799
18	21	399.08	4.29769
16	18	401.5	5.06594
14	15	404.091	5.25118
13	14	405.235	5.60774
12	12	406.929	6.13421
10	10	409.175	7.14108
9	8	411.422	8.09126
8	7	412.54	8.48895
6	4	416.243	11.4857
3	1	421.369	17.9877
90	137	463.053	5.10729
47	63	478.491	1.31522
45	60	479.724	1.36494
40	53	482.576	1.44036
34	44	486.514	2.23734
32	41	487.95	2.4173
30	38	489.467	2.67862
27	34	491.586	2.82461
25	31	493.29	3.1598
23	28	495.09	3.56474
20	24	497.686	3.83796
18	21	499.874	4.29767
16	18	502.294	5.06592
14	15	504.885	5.25115
