4.89628 30.0412 108.256 281.435 564.63 906.21 1202.39 1365.99 1378.57 1285.52 1157.63 1042.15 954.762 893.795 850.49 818.869 793.917 773.206 755.276 739.263 724.734 711.367 698.95 687.308 676.283 665.73 655.522 645.535 635.665 625.868 616.233 606.948 598.148 589.841 581.974 574.441 567.205 560.263 553.612 547.248 541.164 535.35 529.804 524.549 519.627 515.121 511.131 507.809 505.467 504.625 505.824 509.077 512.48 511.799 500.443 471.094 419.089 345.962 260.763 176.608 106.095 55.1987 24.3248 8.77289 2.3284 0.480345 0.063093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13.7728 65.7294 202.594 463.133 822.975 1174 1393.34 1434.66 1338.69 1189.85 1058.07 963.369 899.759 856.28 823.742 797.724 776.118 757.594 741.304 726.641 713.225 700.785 689.136 678.125 667.611 657.476 647.64 638.06 628.732 619.684 610.935 602.488 594.34 586.478 578.895 571.587 564.55 557.79 551.307 545.1 539.157 533.471 528.034 522.848 517.914 513.242 508.863 504.855 501.337 498.572 496.996 497.309 499.972 504.154 506.246 499.751 476.901 431.496 363.597 280.551 194.916 119.61 63.9758 29.4977 11.4617 3.92133 1.09996 0.187081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
30.2734 119.624 324.234 661.245 1052.31 1351.22 1459.28 1392.95 1237.79 1087.41 981.567 912.189 865.589 831.332 804.424 782.231 763.314 746.715 731.834 718.251 705.666 693.863 682.683 672.014 661.772 651.893 642.334 633.064 624.073 615.355 606.907 598.722 590.8 583.143 575.752 568.63 561.776 555.196 548.89 542.85 537.07 531.542 526.259 521.217 516.41 511.828 507.465 503.33 499.459 495.971 493.089 491.247 491.093 493.249 497.384 500.915 498.014 480.402 441.4 379.018 298.254 211.383 133.805 75.6202 38.3275 17.9966 7.76369 2.92341 0.896834 0.223128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
54.094 186.286 454.636 838.283 1209.26 1418.29 1422.75 1291.31 1127.15 1004.59 927.244 876.453 839.656 811.153 788.003 768.461 751.473 736.352 722.629 709.964 698.115 686.908 676.219 665.962 656.071 646.503 637.223 628.212 619.466 610.983 602.761 594.798 587.092 579.646 572.461 565.541 558.886 552.5 546.38 540.519 534.911 529.551 524.431 519.545 514.883 510.435 506.192 502.145 498.292 494.656 491.323 488.445 486.421 485.903 487.596 491.679 496.194 495.679 482.466 449.012 391.317 313.937 230.186 154.294 95.267 55.5627 31.5718 18.3364 11.7706 8.92657 7.55812 7.11581 6.89015 6.75239 6.46677 5.78455 4.58938 3.05109 1.60236 0.611247 0.130259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
80.8963 253.521 569.779 965.508 1281.09 1396.13 1330.69 1176.15 1034.53 944.551 888.211 848.263 817.755 793.293 772.93 755.444 740.033 726.15 713.412 701.545 690.35 679.69 669.465 659.61 650.075 640.829 631.846 623.115 614.636 606.409 598.434 590.71 583.239 576.023 569.061 562.358 555.915 549.733 543.808 538.134 532.706 527.52 522.568 517.841 513.33 509.026 504.919 501.001 497.261 493.695 490.317 487.165 484.39 482.331 481.568 482.849 486.522 491.111 492.239 482.544 453.94 402.804 334.033 258.196 186.841 128.759 87.156 60.5902 45.5064 38.0255 34.0777 32.5586 31.7849 31.33 30.4197 28.2304 24.3615 19.2973 14.2671 10.2567 7.32792 5.0794 3.13537 1.53511 0.555515 0.106884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
104.242 307.302 651.096 1034.51 1287.01 1329.82 1230.38 1076.98 966.528 901.182 857.215 824.31 798.295 776.902 758.764 742.961 728.862 716.024 704.136 692.972 682.373 672.224 662.449 652.995 643.826 634.918 626.253 617.825 609.635 601.685 593.976 586.508 579.288 572.314 565.589 559.114 552.892 546.921 541.198 535.718 530.477 525.469 520.686 516.121 511.766 507.612 503.65 499.869 496.258 492.811 489.517 486.376 483.424 480.795 478.751 477.844 478.801 482.045 486.619 488.798 482.029 459.516 418.835 362.402 297.98 235.602 183.662 145.902 121.565 107.687 99.4795 95.7573 93.8694 92.7794 90.6243 85.4157 76.1735 64.0099 51.7127 41.4182 33.1223 25.8494 18.7653 12.1788 7.06883 3.54195 1.51244 0.515709 0.08955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
119.27 339.303 692.272 1053.88 1255.78 1254.44 1143.95 1000.17 917.019 867.035 831.145 803.27 780.623 761.641 745.298 730.879 717.876 705.931 694.786 684.257 674.21 664.552 655.219 646.17 637.379 628.826 620.499 612.393 604.512 596.857 589.429 582.233 575.275 568.556 562.078 555.84 549.845 544.09 538.573 533.291 528.24 523.412 518.801 514.4 510.204 506.204 502.392 498.753 495.276 491.954 488.778 485.738 482.836 480.107 477.647 475.662 474.615 475.14 477.728 481.84 484.864 481.684 467.334 438.616 397.173 349.516 304.046 266.826 239.566 221.592 209.598 203.395 200.267 198.523 195.157 186.943 172.246 152.68 132.232 113.702 96.7108 79.8246 62.1777 45.036 30.581 19.1067 10.8193 5.30015 2.01868 0.564639 0.0914527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
125.226 349.712 698.622 1038.36 1208.47 1187.04 1077.75 944.622 880.15 838.632 808.471 784.357 764.324 747.263 732.381 719.109 707.034 695.862 685.381 675.436 665.914 656.732 647.838 639.2 630.797 622.614 614.639 606.871 599.313 591.967 584.834 577.921 571.235 564.778 558.553 552.559 546.795 541.259 535.95 530.868 526.009 521.364 516.927 512.693 508.657 504.815 501.152 497.656 494.314 491.123 488.073 485.155 482.363 479.701 477.192 474.906 473.02 471.923 472.193 474.31 478.231 482.057 482.425 475.126 458.533 434.692 408.35 383.922 363.143 347.046 334.879 327.909 324.442 322.629 319.266 310.882 295.64 274.968 252.258 229.361 205.171 178.223 147.992 116.725 87.6956 61.7571 40.2831 23.8104 12.2815 5.47747 2.02368 0.56023 0.0886209 0 0 0 0 0 0 0 0 0 0 0 0 0 
123.961 343.662 680.618 1001.87 1155.55 1129.14 1026.25 903.456 850.275 814.302 788.358 767.08 749.105 733.591 719.91 707.6 696.324 685.836 675.96 666.562 657.543 648.827 640.371 632.148 624.142 616.338 608.725 601.304 594.078 587.05 580.222 573.6 567.192 561.003 555.034 549.285 543.755 538.44 533.343 528.463 523.796 519.335 515.074 511.009 507.136 503.449 499.935 496.58 493.377 490.321 487.404 484.615 481.949 479.403 476.979 474.689 472.588 470.807 469.652 469.554 471.074 474.244 478.249 480.759 479.673 474.562 466.508 456.986 446.727 437.031 428.68 423.515 421.037 419.933 418.049 413.016 403.467 390.014 373.902 354.976 331.578 302.608 267.521 228.062 186.906 145.005 105.249 70.5825 43.0503 23.6993 11.4873 4.64223 1.42077 0.255581 0 0 0 0 0 0 0 0 0 0 0 0 
119.323 330.16 652.36 958.148 1103.74 1079.53 984.745 871.359 825.037 793.02 770.172 751.093 734.756 720.503 707.822 696.333 685.758 675.888 666.571 657.692 649.157 640.9 632.879 625.074 617.468 610.048 602.803 595.733 588.844 582.138 575.62 569.294 563.167 557.247 551.535 546.032 540.735 535.643 530.758 526.08 521.606 517.33 513.248 509.354 505.644 502.11 498.742 495.53 492.467 489.55 486.771 484.116 481.579 479.157 476.852 474.658 472.583 470.662 469.018 467.852 467.529 468.33 470.474 473.669 477.189 480.101 481.57 481.116 478.585 474.981 471.329 468.952 467.948 467.763 467.618 466.631 464.156 460.079 453.908 444.31 429.835 409.826 383.128 349.479 309.079 261.451 209.16 156.733 108.861 69.3011 39.7266 19.7761 8.16291 2.58327 0.549357 0.0618313 0 0 0 0 0 0 0 0 0 0 
113.313 313.698 620.279 912.3 1053.6 1034.67 948.713 844.339 802.828 773.992 753.494 736.146 721.129 707.913 696.079 685.306 675.357 666.053 657.261 648.875 640.81 633.003 625.415 618.027 610.822 603.787 596.909 590.192 583.639 577.257 571.05 565.021 559.176 553.524 548.069 542.811 537.747 532.878 528.205 523.728 519.447 515.357 511.453 507.73 504.181 500.8 497.578 494.509 491.589 488.813 486.172 483.651 481.242 478.945 476.763 474.694 472.729 470.869 469.143 467.631 466.466 465.797 465.797 466.634 468.496 471.426 474.884 477.806 479.324 479.474 478.894 478.386 478.346 478.696 479.443 480.58 481.931 483.163 483.423 481.626 477.096 469.616 457.777 439.878 413.833 376.965 328.968 272.459 211.918 152.585 99.9896 57.9225 28.8035 11.7045 3.65735 0.789871 0.0619067 0 0 0 0 0 0 0 0 0 
106.588 295.9 587.118 867.451 1007.48 995.57 918.12 821.734 783.112 756.787 738.034 722.062 708.12 695.772 684.665 674.525 665.145 656.366 648.068 640.155 632.547 625.181 618.02 611.045 604.238 597.584 591.073 584.706 578.488 572.428 566.529 560.795 555.231 549.847 544.648 539.633 534.801 530.153 525.691 521.415 517.325 513.419 509.692 506.139 502.75 499.522 496.448 493.523 490.745 488.109 485.602 483.213 480.933 478.763 476.707 474.765 472.93 471.193 469.555 468.038 466.689 465.58 464.797 464.382 464.31 464.513 464.904 465.419 466.055 466.794 467.501 468.089 468.589 469.187 470.299 472.367 475.495 479.26 482.737 485.159 486.459 486.935 485.944 482.184 473.276 455.791 426.674 384.513 329.699 264.73 195.47 129.353 74.9101 36.5413 14.4298 4.29013 0.793173 0.0619136 0 0 0 0 0 0 0 0 
97.953 273.804 547.804 817.714 960.832 959.989 892.319 803.711 765.776 741.16 723.606 708.719 695.664 684.05 673.576 664.003 655.143 646.854 639.027 631.568 624.402 617.467 610.725 604.156 597.739 591.461 585.312 579.293 573.408 567.666 562.071 556.628 551.342 546.225 541.279 536.505 531.903 527.474 523.222 519.146 515.246 511.521 507.968 504.581 501.352 498.278 495.352 492.572 489.934 487.433 485.059 482.802 480.652 478.609 476.679 474.863 473.155 471.547 470.035 468.622 467.322 466.156 465.153 464.353 463.793 463.488 463.405 463.456 463.558 463.688 463.859 464.073 464.355 464.734 465.277 466.075 467.133 468.431 470.065 472.303 475.476 479.705 484.413 488.654 490.893 488.991 479.907 460.314 426.563 375.743 308.509 230.324 152.655 86.9855 41.3535 15.6128 4.31169 0.796296 0.0620027 0 0 0 0 0 0 0 
85.6637 243.097 495.002 754.748 907.67 925.778 871.656 791.626 751.439 727.139 710.132 696.04 683.715 672.729 662.811 653.748 645.369 637.542 630.164 623.145 616.408 609.892 603.558 597.383 591.346 585.436 579.643 573.966 568.41 562.981 557.686 552.529 547.519 542.664 537.968 533.431 529.057 524.847 520.803 516.925 513.212 509.665 506.283 503.06 499.99 497.069 494.291 491.653 489.153 486.785 484.542 482.415 480.395 478.48 476.673 474.978 473.39 471.906 470.52 469.23 468.043 466.969 466.019 465.204 464.528 463.996 463.61 463.371 463.271 463.292 463.407 463.593 463.843 464.173 464.617 465.219 465.973 466.811 467.673 468.614 469.84 471.697 474.594 478.921 484.443 490.083 493.651 492.141 481.26 455.146 408.279 338.853 253.524 166.149 92.9713 42.9776 15.6985 4.33332 0.799974 0.0621742 0 0 0 0 0 0 
68.9244 201.56 424.229 672.341 842.317 889.897 855.725 786.343 741.154 714.999 697.687 684.016 672.25 661.798 652.371 643.77 635.838 628.449 621.502 614.907 608.585 602.476 596.539 590.746 585.079 579.526 574.079 568.736 563.502 558.381 553.379 548.504 543.764 539.168 534.717 530.414 526.265 522.27 518.431 514.748 511.22 507.85 504.637 501.577 498.664 495.895 493.261 490.762 488.395 486.159 484.047 482.05 480.158 478.367 476.679 475.098 473.624 472.257 470.992 469.824 468.754 467.79 466.938 466.205 465.595 465.11 464.749 464.512 464.392 464.384 464.472 464.643 464.885 465.185 465.537 465.933 466.367 466.844 467.388 468.03 468.834 469.859 471.22 473.205 476.247 480.857 486.989 493.476 497.312 493.004 472.507 427.605 355.679 264.507 171.588 94.7275 43.2052 15.7626 4.33814 0.793441 0.0582212 0 0 0 0 0 
49.3274 152.279 338.629 570.418 760.304 846.646 841.278 786.838 736.418 705.684 686.624 672.754 661.286 651.254 642.258 634.08 626.566 619.593 613.059 606.872 600.951 595.234 589.68 584.259 578.95 573.744 568.632 563.613 558.691 553.87 549.155 544.556 540.081 535.737 531.528 527.457 523.529 519.744 516.105 512.613 509.267 506.072 503.028 500.131 497.374 494.752 492.259 489.895 487.661 485.556 483.574 481.704 479.934 478.261 476.686 475.215 473.851 472.596 471.445 470.392 469.435 468.577 467.822 467.176 466.644 466.225 465.921 465.729 465.645 465.662 465.77 465.955 466.209 466.518 466.875 467.272 467.699 468.151 468.627 469.124 469.656 470.256 470.995 471.976 473.392 475.57 479.088 484.612 492.079 498.937 498.693 481.265 436.764 362.611 268.434 173.096 94.7709 42.7483 15.1632 3.88437 0.559853 0 0 0 0 0 
30.4151 102.834 248.219 455.04 658.69 787.056 820.564 788.863 738.171 700.879 677.929 662.637 650.958 641.139 632.488 624.691 617.565 610.986 604.846 599.049 593.513 588.175 582.991 577.929 572.968 568.098 563.31 558.604 553.985 549.454 545.02 540.689 536.472 532.376 528.404 524.562 520.852 517.273 513.829 510.523 507.357 504.336 501.459 498.722 496.118 493.639 491.283 489.052 486.949 484.974 483.118 481.37 479.717 478.157 476.692 475.33 474.073 472.924 471.877 470.928 470.074 469.314 468.652 468.09 467.632 467.279 467.031 466.885 466.837 466.883 467.012 467.216 467.485 467.809 468.18 468.593 469.037 469.508 469.999 470.504 471.017 471.54 472.086 472.689 473.441 474.48 476.156 479.093 484.233 491.984 500.112 501.601 485.241 440.635 365.268 269.403 172.222 92.56 40.105 13.0974 2.76793 0.200846 0 0 0 0 
15.6091 61.0429 164.956 336.372 538.343 702.2 782.195 784.461 744.538 702.477 673.4 654.742 641.724 631.644 623.135 615.63 608.853 602.64 596.872 591.447 586.279 581.304 576.478 571.763 567.139 562.593 558.119 553.715 549.388 545.139 540.977 536.908 532.943 529.088 525.35 521.732 518.235 514.858 511.605 508.483 505.495 502.645 499.932 497.351 494.894 492.554 490.332 488.232 486.26 484.411 482.677 481.045 479.506 478.056 476.7 475.443 474.29 473.24 472.288 471.432 470.669 469.999 469.421 468.938 468.552 468.261 468.065 467.963 467.952 468.026 468.179 468.403 468.69 469.03 469.417 469.847 470.311 470.802 471.318 471.85 472.392 472.939 473.487 474.032 474.594 475.217 476.057 477.452 480.156 485.205 493.082 501.565 503.526 487.446 442.227 365.115 266.076 165.597 84.4906 33.3313 9.06538 1.16237 0 0 0 0 
6.43105 31.4593 98.4697 227.47 408.273 590.242 715.506 762.442 748.427 710.19 675.259 651.085 634.81 623.32 614.435 606.984 600.457 594.569 589.147 584.075 579.258 574.632 570.147 565.766 561.465 557.232 553.06 548.949 544.904 540.929 537.03 533.217 529.495 525.876 522.366 518.966 515.676 512.497 509.434 506.494 503.682 501.001 498.448 496.018 493.702 491.497 489.407 487.439 485.595 483.868 482.249 480.729 479.3 477.958 476.708 475.554 474.498 473.539 472.675 471.904 471.224 470.636 470.135 469.724 469.403 469.169 469.023 468.963 468.986 469.089 469.266 469.512 469.818 470.176 470.582 471.03 471.514 472.028 472.569 473.131 473.706 474.29 474.874 475.45 476.014 476.571 477.166 477.937 479.255 481.941 487.079 495.138 503.828 505.852 488.841 440.871 358.408 252.763 148.339 68.8167 23.1887 4.44883 0.244552 0 0 0 
1.91694 13.4778 51.2871 137.171 280.409 456.228 612.867 708.369 735.696 717.175 683.535 654.069 632.479 617.636 607.108 599.074 592.509 586.822 581.686 576.941 572.458 568.165 564.006 559.943 555.951 552.017 548.134 544.306 540.534 536.823 533.182 529.616 526.133 522.743 519.453 516.263 513.175 510.192 507.317 504.559 501.919 499.402 497.003 494.718 492.539 490.468 488.51 486.673 484.954 483.344 481.835 480.422 479.099 477.862 476.715 475.657 474.692 473.819 473.038 472.348 471.747 471.232 470.802 470.456 470.194 470.014 469.915 469.894 469.951 470.082 470.284 470.551 470.876 471.255 471.68 472.148 472.654 473.192 473.759 474.35 474.96 475.582 476.209 476.829 477.433 478.02 478.597 479.207 479.989 481.325 484.047 489.257 497.403 506.22 507.385 487.198 432 338.782 224.413 119.685 48.1655 12.38 1.32785 0 0 0 
0.424646 4.80309 23.1012 72.6712 171.171 317.07 478.883 611.972 688.202 707.444 690.81 663.056 636.872 616.924 602.841 592.785 585.413 579.578 574.553 570.064 565.889 561.911 558.061 554.3 550.601 546.95 543.345 539.787 536.278 532.824 529.432 526.106 522.855 519.688 516.609 513.624 510.734 507.943 505.256 502.675 500.204 497.845 495.595 493.45 491.406 489.468 487.643 485.933 484.334 482.837 481.434 480.125 478.904 477.767 476.715 475.748 474.869 474.079 473.379 472.767 472.24 471.795 471.429 471.142 470.935 470.805 470.751 470.768 470.857 471.017 471.243 471.531 471.877 472.276 472.722 473.21 473.738 474.301 474.895 475.516 476.159 476.819 477.488 478.155 478.809 479.445 480.062 480.67 481.308 482.115 483.473 486.242 491.517 500.026 508.641 507.337 479.64 410.389 302.19 182.328 85.5681 27.9999 4.88574 0.247521 0 0 
0 1.11074 8.20685 32.1715 89.6054 191.928 330.742 476.053 592.744 660.012 679.332 668.825 645.943 622.718 604.03 590.097 580.323 573.329 567.943 563.503 559.563 555.872 552.313 548.837 545.415 542.035 538.695 535.395 532.138 528.931 525.778 522.685 519.659 516.707 513.837 511.051 508.356 505.754 503.248 500.84 498.532 496.326 494.22 492.213 490.304 488.5 486.805 485.219 483.735 482.346 481.048 479.839 478.716 477.673 476.71 475.829 475.033 474.324 473.701 473.164 472.706 472.326 472.019 471.788 471.633 471.551 471.538 471.593 471.714 471.903 472.154 472.465 472.832 473.251 473.717 474.226 474.776 475.364 475.986 476.637 477.312 478.009 478.721 479.436 480.143 480.834 481.504 482.158 482.8 483.467 484.296 485.701 488.565 494.427 503.671 511.376 504.084 461.53 371.997 250.696 134.558 53.4498 13.1777 1.33504 0 0 
0 0.142419 2.2311 11.4571 38.7585 97.9618 196.027 323.493 454.671 561.192 626.073 651.008 647.686 630.641 610.766 592.733 578.97 569.176 562.33 557.415 553.52 550.052 546.763 543.555 540.395 537.273 534.185 531.131 528.116 525.145 522.222 519.352 516.543 513.803 511.136 508.548 506.043 503.623 501.291 499.049 496.899 494.842 492.878 491.008 489.235 487.563 485.996 484.53 483.157 481.873 480.677 479.566 478.535 477.579 476.7 475.902 475.187 474.556 474.007 473.539 473.146 472.826 472.575 472.397 472.29 472.252 472.28 472.372 472.526 472.743 473.02 473.354 473.743 474.184 474.671 475.202 475.775 476.387 477.037 477.718 478.428 479.162 479.916 480.68 481.442 482.19 482.919 483.632 484.327 485.007 485.701 486.576 488.105 491.612 498.843 508.811 513.095 493.135 428.458 318.465 192.707 89.6443 28.5835 4.62697 0.116957 0 
0 0 0.361645 2.94752 12.998 40.3122 96.1038 185.596 299.906 418.276 518.364 586.302 619.925 626.324 616.705 599.588 582.398 568.352 558.533 552.099 547.856 544.473 541.414 538.457 535.545 532.666 529.816 526.996 524.21 521.464 518.762 516.109 513.511 510.976 508.509 506.112 503.791 501.547 499.381 497.298 495.303 493.395 491.574 489.841 488.202 486.661 485.217 483.864 482.599 481.419 480.323 479.304 478.359 477.485 476.688 475.971 475.336 474.779 474.299 473.894 473.562 473.299 473.102 472.973 472.912 472.916 472.983 473.11 473.297 473.543 473.845 474.203 474.616 475.079 475.588 476.141 476.737 477.375 478.053 478.766 479.511 480.284 481.08 481.892 482.706 483.511 484.304 485.083 485.849 486.591 487.306 488.039 489.03 491.103 496.093 505.229 514.548 510.308 470.24 380.241 255.606 135.601 52.3866 11.9607 0.752791 0 
0 0 0 0.357189 2.86127 12.2907 36.8995 86.1836 163.726 263.203 370.134 467.662 542.029 587.373 605.84 603.006 588.771 571.563 557.516 548.118 542.75 539.19 536.277 533.546 530.866 528.215 525.589 522.99 520.423 517.892 515.402 512.958 510.566 508.23 505.953 503.741 501.596 499.521 497.517 495.592 493.751 491.99 490.31 488.714 487.206 485.791 484.465 483.222 482.062 480.982 479.981 479.05 478.186 477.392 476.675 476.038 475.479 474.992 474.577 474.232 473.958 473.749 473.604 473.521 473.502 473.546 473.651 473.813 474.032 474.306 474.634 475.017 475.453 475.939 476.471 477.047 477.668 478.332 479.04 479.786 480.566 481.377 482.214 483.07 483.935 484.798 485.657 486.51 487.354 488.177 488.964 489.713 490.537 491.877 495.081 502.137 512.449 517.292 497.534 431.191 317.403 187.983 84.0758 24.6542 2.71124 0 
