0 0 0 0.0116418 0.0669991 0.247313 0.656256 1.36229 2.3068 3.28925 4.07549 4.53014 4.68774 4.64269 4.52611 4.39386 4.27231 4.16617 4.07277 3.98981 3.9154 3.84804 3.78654 3.73004 3.6778 3.62928 3.58403 3.54172 3.50212 3.46501 3.43024 3.39767 3.36721 3.33879 3.31235 3.28786 3.26526 3.24455 3.2257 3.2087 3.19351 3.18017 3.16869 3.15908 3.15137 3.14554 3.1416 3.13957 3.13947 3.14131 3.14513 3.15093 3.15877 3.16866 3.18065 3.19474 3.21096 3.22932 3.24984 3.27261 3.29767 3.32506 3.35483 3.38702 3.42169 3.45897 3.49894 3.54175 3.58756 3.63659 3.68911 3.74552 3.80627 3.87199 3.94344 4.02162 4.10781 4.20365 4.31125 4.43309 4.56985 4.71368 4.83686 4.86599 4.69544 4.212 3.38944 2.35779 1.36593 0.628215 0.206932 0.0448178 0 0 0 0 
0 0.00140768 0.0224584 0.132752 0.479029 1.30577 2.81106 4.99906 7.57604 10.0287 11.8597 12.852 13.1424 12.9678 12.6331 12.2686 11.9371 11.6481 11.3937 11.1678 10.9651 10.7816 10.6141 10.4602 10.3179 10.1858 10.0626 9.94738 9.83955 9.73853 9.64384 9.55514 9.47218 9.3948 9.32284 9.25614 9.19463 9.13825 9.08695 9.04066 8.99934 8.96303 8.93177 8.90563 8.88465 8.8688 8.85811 8.85262 8.85238 8.85743 8.86784 8.88367 8.90503 8.93203 8.96471 9.00313 9.04733 9.09734 9.15327 9.2153 9.28357 9.35821 9.4393 9.52699 9.62148 9.72303 9.83193 9.94854 10.0733 10.2068 10.3499 10.5035 10.669 10.8481 11.0427 11.2557 11.4904 11.7515 12.0445 12.3765 12.7503 13.1487 13.5074 13.6546 13.3384 12.2751 10.3484 7.77603 5.07233 2.78341 1.21857 0.409885 0.0803264 0.00529998 0 0 
0 0.023608 0.16296 0.666193 1.93357 4.40708 8.21134 12.9682 17.8782 22.0401 24.8513 26.1922 26.4247 25.9636 25.2747 24.5589 23.9157 23.356 22.8634 22.4258 22.0332 21.6778 21.3534 21.0553 20.7798 20.5238 20.2852 20.0621 19.8534 19.6578 19.4744 19.3027 19.142 18.9922 18.8529 18.7238 18.6047 18.4956 18.3963 18.3067 18.2268 18.1565 18.096 18.0454 18.0048 17.9742 17.9536 17.9431 17.9427 17.9526 17.9728 18.0035 18.045 18.0973 18.1607 18.2352 18.3209 18.4179 18.5263 18.6465 18.7788 18.9234 19.0805 19.2504 19.4335 19.6303 19.8413 20.0672 20.3088 20.5675 20.8447 21.1423 21.4629 21.8097 22.1868 22.5994 23.0541 23.5598 24.1273 24.7705 25.4977 26.2848 27.0345 27.4806 27.2198 25.7607 22.788 18.4133 13.2694 8.28995 4.31271 1.79589 0.525735 0.0908455 0 0 
0.014781 0.150475 0.707926 2.28913 5.61637 11.0726 18.1706 25.6573 32.141 36.7141 39.2353 40.0565 39.7887 38.9056 37.8489 36.8107 35.8923 35.0955 34.3939 33.7706 33.2114 32.7051 32.243 31.8183 31.4258 31.0612 30.7213 30.4037 30.1065 29.8281 29.5671 29.3225 29.0937 28.8804 28.6822 28.4984 28.329 28.1737 28.0324 27.9049 27.7912 27.6913 27.6053 27.5333 27.4757 27.4323 27.4031 27.3883 27.388 27.4022 27.4311 27.4751 27.5343 27.6091 27.6996 27.8059 27.9282 28.0665 28.221 28.3924 28.581 28.7872 29.0111 29.2533 29.5144 29.7948 30.0955 30.4173 30.7617 31.1302 31.5252 31.9493 32.4061 32.9004 33.4377 34.0255 34.6734 35.3937 36.202 37.1187 38.1603 39.3106 40.48 41.4099 41.6886 40.7547 38.0494 33.2154 26.4286 18.5933 11.1445 5.46797 2.03737 0.516368 0.0572137 0 
0.0868322 0.568353 2.16042 5.93367 12.6615 21.9128 31.8627 40.3131 45.8849 48.5172 49.0977 48.5484 47.4915 46.2282 44.9684 43.8024 42.7897 41.9142 41.1428 40.4572 39.8421 39.2853 38.7771 38.31 37.8782 37.4771 37.1034 36.7542 36.4276 36.1217 35.8348 35.566 35.3146 35.0802 34.8624 34.6606 34.4746 34.304 34.1488 34.0088 33.8841 33.7744 33.6801 33.6013 33.5382 33.4908 33.4591 33.4432 33.4431 33.459 33.4911 33.5398 33.6052 33.6878 33.7877 33.9051 34.0399 34.1923 34.3627 34.5515 34.7592 34.9862 35.2328 35.4995 35.7869 36.0957 36.4266 36.7807 37.1596 37.5652 37.9999 38.4667 38.9695 39.5134 40.1047 40.7515 41.4643 42.2567 43.1455 44.1541 45.307 46.6097 48.0273 49.428 50.5844 51.1254 50.4298 47.5707 41.7244 32.8993 22.4415 12.7097 5.65756 1.80949 0.323329 0 
0.332385 1.62727 5.19544 12.3811 23.2049 35.4885 45.9527 52.3822 54.5526 53.8907 52.1532 50.3246 48.7 47.2822 46.0382 44.9458 44.0129 43.209 42.5 41.8697 41.3042 40.7923 40.325 39.8956 39.4986 39.1298 38.7861 38.4653 38.1653 37.8843 37.6209 37.374 37.1432 36.928 36.7282 36.543 36.3723 36.2158 36.0734 35.945 35.8306 35.7302 35.644 35.5719 35.5143 35.4712 35.4426 35.4284 35.4288 35.4439 35.4738 35.519 35.5797 35.6561 35.7484 35.8567 35.9812 36.1219 36.279 36.4531 36.6445 36.8536 37.0807 37.3264 37.5911 37.8754 38.18 38.5058 38.8545 39.2278 39.6279 40.0576 40.5204 41.0209 41.5649 42.1599 42.8156 43.5444 44.3613 45.2887 46.3545 47.5847 49.0033 50.6185 52.4375 54.4197 56.2045 56.7374 54.3786 47.699 36.7171 23.7512 12.3128 4.7678 1.16758 0 
0.912995 3.67769 10.2267 21.5333 35.7962 48.7525 56.7242 58.9649 57.1201 53.8752 50.9026 48.6189 46.9099 45.5679 44.4646 43.5243 42.7284 42.043 41.4379 40.8998 40.4169 39.9799 39.5811 39.2146 38.8756 38.5607 38.2672 37.9934 37.7375 37.4979 37.2733 37.0629 36.8662 36.6829 36.5126 36.3549 36.2095 36.0762 35.9548 35.8455 35.7483 35.663 35.5899 35.529 35.4803 35.4439 35.4199 35.4083 35.4091 35.4225 35.4487 35.4878 35.5402 35.6059 35.6852 35.7782 35.8849 36.0056 36.1403 36.2895 36.4534 36.6324 36.8269 37.0371 37.2635 37.5067 37.7671 38.0457 38.3437 38.6629 39.0051 39.3726 39.7682 40.1959 40.6606 41.169 41.7292 42.3516 43.0491 43.8403 44.7518 45.8162 47.0839 48.6258 50.5762 53.1331 56.3485 59.6271 61.3238 59.0204 50.7144 37.0586 21.949 9.94393 3.0551 0 
1.96669 6.87445 17.0788 32.2415 48.0591 58.9409 62.5004 60.2416 55.4438 51.0613 47.8501 45.6138 44.0426 42.8671 41.938 41.1598 40.5029 39.9356 39.4344 38.9883 38.5881 38.2259 37.8956 37.5919 37.3111 37.0501 36.807 36.5802 36.3683 36.17 35.9841 35.8101 35.6474 35.4958 35.355 35.2246 35.1044 34.9942 34.894 34.8038 34.7236 34.6535 34.5934 34.5434 34.5035 34.4738 34.4543 34.445 34.4462 34.4579 34.4802 34.5133 34.5572 34.6122 34.6783 34.7559 34.8448 34.9453 35.0575 35.1816 35.3179 35.4668 35.6284 35.8032 35.9913 36.1933 36.4096 36.6408 36.8881 37.1531 37.4372 37.7423 38.0706 38.4254 38.8109 39.2325 39.6971 40.2133 40.7913 41.4461 42.1999 43.0843 44.1571 45.51 47.3174 49.8613 53.4628 58.122 62.7975 65.0682 61.4719 50.0562 33.3137 17.1848 6.27574 0 
3.46364 10.9512 24.8831 42.7945 57.9787 64.963 63.9335 58.342 52.594 48.7094 46.2326 44.5517 43.3109 42.3034 41.4788 40.7751 40.1755 39.6544 39.1939 38.7839 38.416 38.0831 37.7795 37.5005 37.2424 37.0026 36.7792 36.5708 36.3762 36.1939 36.0231 35.8633 35.714 35.5748 35.4454 35.3256 35.2152 35.1141 35.0222 34.9396 34.8663 34.8022 34.7473 34.7016 34.6651 34.638 34.6202 34.6119 34.6133 34.6245 34.6454 34.6762 34.7169 34.7677 34.8288 34.9003 34.9822 35.0748 35.1781 35.2925 35.418 35.5552 35.7041 35.8651 36.0384 36.2243 36.4234 36.6362 36.8638 37.1076 37.369 37.6497 37.9517 38.278 38.6325 39.0203 39.4476 39.9222 40.4534 41.0539 41.7419 42.5401 43.4877 44.63 46.0723 48.0288 50.9115 55.2781 61.0466 66.4949 67.7959 60.5757 44.5463 25.5117 10.5832 0 
5.13977 15.2092 32.3471 51.6817 64.7894 67.5752 63.1323 55.8153 50.5405 47.4688 45.5071 44.0507 42.9042 41.9568 41.1807 40.5203 39.9557 39.4639 39.0292 38.642 38.2943 37.9798 37.6928 37.4292 37.1854 36.9588 36.7479 36.5511 36.3672 36.195 36.0337 35.8828 35.7417 35.6102 35.4879 35.3747 35.2704 35.1749 35.0884 35.0107 34.9418 34.8814 34.8297 34.7866 34.7522 34.7267 34.7101 34.7024 34.7039 34.7147 34.7348 34.7641 34.8029 34.8511 34.9089 34.9766 35.0541 35.1416 35.2393 35.3475 35.4664 35.5961 35.7372 35.8896 36.0537 36.2296 36.4179 36.6192 36.8344 37.0649 37.3121 37.5775 37.8631 38.1716 38.5067 38.8733 39.2771 39.7255 40.2271 40.7936 41.4415 42.1924 43.0823 44.1494 45.4616 47.1372 49.4734 53.1145 58.7441 65.5546 70.4944 67.7665 53.9966 33.5064 15.1697 0 
