0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	200.25	200.70	201.59	202.70	203.90	205.12	206.31	207.43	208.42	209.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	199.04	199.27	300.54	301.91	303.51	305.24	307.06	308.88	310.67	312.36	313.88	315.19	211.31	212.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	198.34	298.31	299.45	301.00	302.63	304.35	306.15	307.99	309.83	311.64	313.39	315.04	316.63	318.32	319.65	214.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	198.01	297.51	298.63	300.07	301.70	303.42	305.18	307.02	308.89	310.77	312.63	314.45	316.24	317.97	319.67	321.29	322.99	216.92	217.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	225.21	224.85	224.48	224.15	223.91	223.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	197.79	297.90	299.25	300.82	302.47	304.24	306.07	307.96	309.87	311.78	313.69	315.57	317.42	319.25	321.07	322.85	324.69	326.73	328.34	220.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	226.87	226.43	225.97	338.27	337.76	337.21	336.65	336.11	335.61	223.21	223.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	197.91	297.34	298.53	300.02	301.62	303.34	305.16	307.04	308.96	310.90	312.84	314.78	316.71	318.62	320.51	322.39	324.29	326.19	328.12	329.99	331.99	223.30	224.88	226.21	227.32	228.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	228.13	227.69	340.79	340.25	339.63	338.93	338.31	337.70	337.09	336.47	335.83	335.16	334.57	222.55	222.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	197.80	298.01	299.37	300.92	302.55	304.31	306.15	308.06	310.01	311.97	313.94	315.91	317.87	319.82	321.75	323.68	325.61	327.55	329.53	331.51	333.62	336.03	338.19	340.09	341.77	343.22	230.17	231.31	232.33	233.19	233.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	228.86	342.67	342.15	341.49	340.87	340.22	339.53	338.85	338.15	337.48	336.83	336.16	335.47	334.79	334.13	333.64	222.22	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	198.13	298.90	300.34	301.89	303.56	305.35	307.21	309.14	311.10	313.08	315.07	317.06	319.04	321.01	322.97	324.92	326.88	328.84	330.82	332.83	334.89	337.00	339.01	340.88	342.61	344.27	346.08	347.69	349.14	350.42	351.54	235.39	236.29	237.09	237.80	238.44	239.02	239.55	240.03	240.46	240.84	241.17	241.45	241.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	229.71	343.96	343.40	342.82	342.17	341.49	340.77	340.04	339.31	338.58	337.86	337.15	336.44	335.75	335.06	334.37	333.74	333.22	221.92	0.00	0.00	0.00	0.00	0.00	
0.00	198.76	299.95	301.43	302.97	304.65	306.44	308.32	310.25	312.22	314.22	316.22	318.22	320.21	322.19	324.16	326.13	328.09	330.05	332.01	333.98	335.97	337.94	339.86	341.69	343.45	345.13	346.78	348.33	349.77	351.11	352.38	353.76	355.01	356.13	357.17	358.12	358.98	359.77	360.49	361.13	361.70	362.20	362.62	362.95	242.23	242.48	242.74	242.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	231.53	231.04	345.57	344.86	344.20	343.53	342.80	342.06	341.30	340.53	339.76	338.99	338.22	337.47	336.72	335.99	335.27	334.59	333.92	333.29	221.75	0.00	0.00	0.00	0.00	0.00	
