57	25	5.8499	3.85714
52	16	8.5316	4.20871
50	13	9.6489	4.32011
47	9	11.3007	5.2758
40	4	14.2874	6.37033
38	3	15.1968	6.75679
34	2	16.7297	8.02997
14	5	27.5593	22.6901
9	9	29.2066	31.2257
120	64	45.2869	1.77929
122	71	47.0388	2.12991
116	93	52.8893	6.48923
43	145	60.0828	3.43093
40	147	62.0467	3.91142
37	148	63.7845	4.58589
33	149	66.3801	5.89754
21	149	76.4985	12.3824
16	147	81.3613	19.1094
11	144	83.395	25.0331
78	117	97.5918	1.7073
86	109	99.7977	1.75884
100	102	103.74	1.32084
116	93	108.835	1.69277
122	80	113.016	2.22853
117	59	119.737	7.04019
34	2	129.86	3.18997
21	2	141.268	10.4605
12	6	148.371	23.4803
82	37	165.13	2.49847
89	45	168.306	3.64727
93	47	169.973	3.4405
96	48	171.231	3.65916
101	49	173.612	4.02394
107	51	176.954	5.19305
109	52	178.276	5.76408
117	59	184.87	12.4402
119	62	186.793	16.3197
26	96	202.488	1.05105
22	97	204.17	1.11264
13	101	208.302	1.47809
6	108	213.08	2.0624
2	118	218.537	3.1311
3	132	224.349	6.72762
78	117	236.314	1.63499
89	106	241.403	3.42482
92	104	242.762	3.33323
95	103	244.042	3.48457
101	102	246.924	3.8686
110	98	251.999	6.08285
117	92	257.759	11.2342
120	87	260.211	16.1496
32	57	274.76	1.26485
27	55	276.879	1.21413
12	49	283.23	1.5603
7	44	286.087	1.83874
6	138	289.161	2.2785
2	32	291.685	2.68816
5	14	300.202	8.88365
82	37	315.379	2.26142
89	45	318.651	3.51291
93	47	320.328	3.40673
96	48	321.574	3.65724
101	49	323.93	4.05737
107	51	327.273	5.29096
109	52	328.611	5.89993
117	59	335.307	13.0672
119	62	337.019	17.2705
33	93	351.739	1.25801
26	96	354.538	1.18821
22	97	356.142	1.21476
13	101	359.851	1.49244
6	108	363.893	1.89542
2	118	368.605	2.63025
6	138	378.609	10.3717
78	117	393.996	2.63497
87	108	397.987	5.15098
95	103	400.413	4.2811
101	102	403	4.79339
108	99	406.854	6.8164
110	98	408.306	7.84804
117	92	413.759	16.0811
6	12	456.541	14.922
77	33	475.076	6.87629
86	109	487.994	2.90796
75	119	491.91	3.95847
52	135	496.88	2.29595
50	138	498.347	2.48784
43	145	502.991	3.44299
40	147	504.792	3.72112
37	148	506.395	4.21867
33	149	508.792	5.23987
6	138	517.986	10.716
13	145	524.21	22.2255
86	109	539.064	1.50337
100	102	543.093	1.20503
116	93	548.287	1.60769
122	80	552.668	2.22156
117	59	559.575	7.31365
34	2	568.787	2.93956
21	2	580.299	10.0262
12	6	587.512	23.3462
82	37	602.065	1.48246
89	45	605.52	2.00043
93	47	607.476	2.0142
96	48	608.889	2.23896
101	49	611.342	2.56702
109	52	615.777	3.73645
117	59	622.048	7.8302
119	62	624.5	10.1183
122	69	628.08	17.4465
33	93	643.868	1.53223
13	101	650.34	1.22274
