0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	197.55	197.10	196.48	195.78	195.06	194.33	193.63	192.97	192.33	191.75	191.21	190.74	190.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	213.61	213.24	212.49	211.48	210.33	209.10	207.85	206.58	205.32	204.06	202.80	201.59	200.41	199.20	296.71	295.53	294.36	293.20	292.07	290.97	289.91	288.91	287.96	287.09	286.29	285.58	284.99	189.43	188.97	188.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	214.83	320.80	319.57	318.08	316.42	314.66	312.83	310.98	309.11	307.26	305.43	303.62	301.85	300.11	298.40	296.73	295.34	294.06	292.85	291.68	290.57	289.51	288.50	287.55	286.66	285.84	285.09	284.39	283.63	283.00	282.50	187.90	187.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	216.56	216.15	322.26	320.72	319.16	317.53	315.80	314.02	312.20	310.36	308.52	306.69	304.89	303.12	301.38	299.69	298.04	296.47	295.05	293.74	292.50	291.32	290.19	289.12	288.10	287.15	286.25	285.41	284.61	283.87	283.16	282.53	281.97	281.41	281.00	187.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	217.16	324.87	323.65	322.00	320.33	318.65	316.95	315.20	313.40	311.58	309.75	307.93	306.13	304.35	302.61	300.90	299.25	297.65	296.13	294.71	293.37	292.11	290.92	289.78	288.70	287.68	286.72	285.81	284.96	284.16	283.40	282.70	282.04	281.45	280.92	280.47	280.06	186.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	217.29	324.48	323.06	321.44	319.75	318.05	316.30	314.52	312.72	310.90	309.09	307.29	305.51	303.76	302.05	300.37	298.75	297.19	295.70	294.29	292.95	291.69	290.49	289.35	288.26	287.24	286.27	285.36	284.50	283.69	282.93	282.23	281.57	280.96	280.40	279.91	279.46	279.00	185.58	185.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	217.37	325.15	323.87	322.35	320.75	319.07	317.33	315.57	313.78	311.98	310.17	308.37	306.59	304.84	303.12	301.43	299.79	298.21	296.68	295.21	293.81	292.48	291.22	290.02	288.88	287.80	286.78	285.81	284.89	284.03	283.22	282.46	281.75	281.09	280.47	279.90	279.37	278.88	278.42	277.92	277.56	184.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	217.16	324.38	323.03	321.51	319.93	318.25	316.51	314.74	312.96	311.17	309.38	307.60	305.85	304.12	302.43	300.78	299.17	297.61	296.11	294.66	293.28	291.97	290.71	289.52	288.39	287.31	286.29	285.33	284.41	283.56	282.75	281.99	281.27	280.61	279.99	279.41	278.87	278.36	277.90	277.47	277.11	276.77	184.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	216.71	324.48	323.42	322.06	320.58	318.99	317.32	315.60	313.84	312.07	310.30	308.54	306.79	305.06	303.36	301.70	300.07	298.49	296.97	295.49	294.07	292.71	291.41	290.17	288.99	287.87	286.80	285.79	284.83	283.93	283.07	282.27	281.51	280.80	280.13	279.51	278.94	278.39	277.89	277.42	276.99	276.62	276.30	275.99	183.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
