0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.29	0.42	0.43	0.40	0.37	0.34	0.32	0.30	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.46	0.47	0.33	0.29	0.26	0.25	0.23	0.22	0.23	0.28	0.27	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.50	0.47	0.32	0.27	0.23	0.21	0.19	0.19	0.18	0.18	0.19	0.21	0.29	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.49	0.50	0.34	0.27	0.23	0.25	0.23	0.22	0.21	0.20	0.17	0.16	0.17	0.20	0.25	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.20	0.22	0.23	0.24	0.25	0.25	0.25	0.23	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.16	0.62	0.36	0.28	0.24	0.25	0.24	0.22	0.21	0.20	0.19	0.18	0.18	0.15	0.16	0.17	0.21	0.21	0.19	0.17	0.16	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.24	0.19	0.17	0.17	0.18	0.18	0.19	0.19	0.22	0.30	0.23	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.45	0.46	0.30	0.25	0.26	0.25	0.23	0.22	0.21	0.20	0.19	0.18	0.17	0.17	0.15	0.15	0.16	0.16	0.16	0.17	0.17	0.19	0.18	0.17	0.16	0.15	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.19	0.20	0.17	0.15	0.15	0.15	0.15	0.15	0.15	0.16	0.18	0.20	0.26	0.24	0.00	0.00	0.00	0.00	0.00	
0.00	0.46	0.40	0.27	0.27	0.25	0.24	0.22	0.21	0.20	0.19	0.18	0.18	0.17	0.17	0.16	0.14	0.14	0.14	0.14	0.13	0.14	0.14	0.14	0.14	0.15	0.16	0.18	0.17	0.17	0.16	0.16	0.16	0.16	0.16	0.16	0.15	0.13	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.17	0.22	0.18	0.16	0.15	0.14	0.16	0.16	0.16	0.17	0.17	0.18	0.16	0.17	0.20	0.28	0.17	0.00	0.00	0.00	0.00	
0.00	0.43	0.38	0.25	0.26	0.24	0.23	0.22	0.20	0.20	0.19	0.18	0.17	0.17	0.16	0.16	0.15	0.15	0.15	0.14	0.14	0.13	0.13	0.12	0.13	0.13	0.13	0.13	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.15	0.17	0.15	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.16	0.21	0.17	0.16	0.15	0.14	0.14	0.15	0.16	0.16	0.16	0.17	0.17	0.18	0.18	0.16	0.18	0.22	0.28	0.00	0.00	0.00	0.00	
0.00	0.40	0.36	0.24	0.25	0.23	0.22	0.21	0.20	0.19	0.18	0.18	0.17	0.17	0.16	0.16	0.15	0.15	0.15	0.14	0.14	0.14	0.14	0.14	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.11	0.12	0.12	0.12	0.13	0.14	0.16	0.15	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.17	0.19	0.17	0.15	0.14	0.13	0.13	0.15	0.15	0.15	0.16	0.16	0.16	0.17	0.17	0.17	0.18	0.18	0.17	0.20	0.28	0.17	0.00	0.00	0.00	
