28	78	0.0174	0.897558
5	2	17.0915	11.6931
37	68	29.9628	1.31265
26	79	36.0036	1.97197
12	78	39.8848	2.72364
19	9	54.8759	1.69411
5	2	64.8016	6.08785
37	68	77.7545	1.14944
12	78	86.6987	2.05936
19	9	101.336	1.65753
5	2	111.471	6.08433
37	68	124.576	1.16565
12	78	133.613	2.09018
19	9	148.284	1.65282
5	2	158.379	6.00411
37	68	171.46	1.1629
12	78	180.49	2.08774
19	9	195.16	1.65359
5	2	205.258	6.00527
37	68	218.344	1.16323
12	78	227.374	2.08768
19	9	242.044	1.65348
5	2	252.142	6.00425
37	68	265.227	1.1632
12	78	274.257	2.08772
19	9	288.927	1.65349
5	2	299.025	6.0042
37	68	312.11	1.1632
12	78	321.14	2.08772
19	9	335.81	1.65349
5	2	345.908	6.00419
37	68	358.993	1.1632
12	78	368.023	2.08772
19	9	382.693	1.65349
5	2	392.791	6.00419
37	68	405.876	1.1632
12	78	414.907	2.08772
19	9	429.576	1.65349
5	2	439.674	6.00419
37	68	452.76	1.1632
12	78	461.79	2.08772
19	9	476.46	1.65349
5	2	486.558	6.00419
37	68	499.643	1.1632
12	78	508.673	2.08772
19	9	523.343	1.65349
5	2	533.441	6.00419
37	68	546.526	1.1632
12	78	555.556	2.08772
19	9	570.226	1.65349
5	2	580.324	6.00419
37	68	593.409	1.1632
12	78	602.439	2.08772
19	9	617.109	1.65349
5	2	627.207	6.00419
