0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	226.39	226.84	227.53	228.29	229.07	229.84	230.59	231.30	231.97	232.59	233.15	233.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	202.98	203.72	204.84	206.08	207.30	208.29	0.00	0.00	0.00	0.00	0.00	0.00	222.01	222.66	223.60	224.73	339.22	340.45	341.67	342.89	344.09	345.27	346.40	347.48	348.50	349.44	350.27	350.98	234.59	235.10	235.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	196.93	197.68	198.94	200.57	304.03	305.95	307.93	309.94	311.92	313.81	211.17	212.93	214.63	216.30	217.96	219.66	332.44	334.12	335.82	337.54	339.26	340.72	342.06	343.34	344.58	345.78	346.92	348.02	349.05	350.01	350.89	351.72	352.60	353.35	353.93	236.46	236.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	194.21	195.00	295.14	297.09	299.28	301.69	304.21	306.46	308.64	310.80	312.97	315.22	317.87	320.42	322.90	325.33	327.72	330.08	332.40	334.35	336.17	337.90	339.56	341.06	342.45	343.77	345.04	346.26	347.42	348.53	349.58	350.57	351.52	352.40	353.24	354.01	354.71	355.43	356.00	237.81	238.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	192.78	291.20	293.09	295.39	297.64	299.97	302.38	304.80	307.14	309.40	311.67	313.97	316.32	318.78	321.23	323.65	326.01	328.32	330.58	332.73	334.70	336.52	338.26	339.90	341.44	342.87	344.23	345.52	346.76	347.94	349.06	350.13	351.14	352.10	353.00	353.86	354.68	355.42	356.13	356.77	357.44	357.95	239.06	239.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	191.56	289.42	291.46	293.66	295.98	298.32	300.68	303.08	305.50	307.88	310.22	312.55	314.89	317.25	319.63	322.01	324.36	326.66	328.91	331.08	333.16	335.11	336.95	338.69	340.33	341.88	343.34	344.72	346.03	347.28	348.48	349.61	350.69	351.72	352.69	353.61	354.48	355.30	356.08	356.82	357.49	358.13	358.69	359.26	359.67	240.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	190.48	287.77	289.82	292.06	294.36	296.69	299.07	301.48	303.90	306.33	308.73	311.10	313.46	315.81	318.16	320.51	322.84	325.13	327.37	329.55	331.67	333.69	335.62	337.45	339.18	340.83	342.38	343.85	345.24	346.57	347.83	349.04	350.18	351.27	352.30	353.28	354.21	355.09	355.92	356.71	357.45	358.14	358.80	359.39	359.91	360.34	360.75	240.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	189.74	286.45	288.39	290.59	292.88	295.19	297.56	299.97	302.40	304.84	307.27	309.67	312.06	314.43	316.77	319.10	321.41	323.69	325.94	328.13	330.26	332.33	334.31	336.21	338.02	339.74	341.38	342.93	344.41	345.81	347.14	348.41	349.61	350.76	351.86	352.90	353.88	354.82	355.70	356.54	357.33	358.07	358.77	359.43	360.03	360.59	361.07	361.50	361.94	241.68	242.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	190.15	285.78	287.37	289.41	291.61	293.86	296.20	298.59	301.01	303.44	305.87	308.30	310.70	313.08	315.44	317.77	320.08	322.35	324.60	326.79	328.94	331.03	333.05	335.00	336.86	338.65	340.36	341.99	343.53	345.00	346.40	347.73	349.00	350.21	351.36	352.46	353.50	354.49	355.42	356.31	357.15	357.94	358.69	359.39	360.04	360.66	361.22	361.75	362.22	362.67	363.16	363.50	242.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	190.18	286.86	288.61	290.64	292.77	295.03	297.36	299.75	302.16	304.58	307.00	309.41	311.80	314.17	316.51	318.82	321.09	323.33	325.54	327.69	329.80	331.84	333.82	335.74	337.57	339.34	341.03	342.64	344.17	345.63	347.02	348.35	349.62	350.82	351.97	353.06	354.10	355.09	356.03	356.91	357.75	358.55	359.29	359.99	360.65	361.27	361.84	362.38	362.88	363.34	363.75	364.08	364.39	243.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	190.94	288.28	290.05	291.99	294.11	296.35	298.66	301.02	303.42	305.82	308.22	310.60	312.97	315.31	317.62	319.90	322.15	324.35	326.52	328.63	330.70	332.70	334.65	336.52	338.33	340.07	341.73	343.33	344.85	346.29	347.67	348.99	350.25	351.45	352.59	353.68	354.72	355.70	356.63	357.52	358.35	359.14	359.89	360.59	361.24	361.86	362.43	362.97	363.47	363.93	364.36	364.70	365.00	365.28	243.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
