0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	370.94	370.84	370.61	370.31	370.00	369.69	369.39	369.12	368.87	368.64	368.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	373.52	373.31	372.92	372.44	371.84	556.56	555.98	555.44	554.91	554.41	553.92	553.47	553.05	552.67	552.34	552.10	367.89	367.69	367.47	367.23	367.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	401.52	400.82	399.73	398.48	397.21	396.01	395.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	376.61	376.21	375.58	374.79	560.59	559.74	558.87	558.01	557.14	556.28	555.57	554.95	554.38	553.84	553.34	552.87	552.44	552.04	551.69	551.36	550.99	550.67	550.40	550.16	549.98	366.52	366.33	366.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	410.22	409.38	408.05	406.40	404.49	603.17	601.17	599.13	597.08	595.06	593.13	591.33	392.43	390.82	389.28	387.78	386.30	384.89	383.55	382.26	381.01	379.80	378.52	565.45	564.21	562.96	561.72	560.47	559.42	558.46	557.56	556.68	555.87	555.14	554.51	553.92	553.36	552.84	552.35	551.90	551.47	551.06	550.70	550.34	550.03	549.74	549.49	549.26	549.00	548.78	548.64	365.62	365.37	365.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	413.70	412.67	615.97	613.83	611.44	608.84	606.11	603.30	600.89	598.63	596.44	594.29	592.19	590.05	587.59	585.23	582.97	580.79	578.68	576.65	574.68	572.77	570.90	569.05	567.23	565.44	563.97	562.62	561.36	560.15	559.08	558.11	557.19	556.32	555.51	554.77	554.09	553.47	552.89	552.36	551.85	551.39	550.95	550.53	550.15	549.80	549.47	549.16	548.86	548.60	548.36	548.14	547.96	547.73	547.55	547.41	364.81	364.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	417.57	416.47	621.36	618.92	616.16	613.59	611.00	608.34	605.66	603.00	600.51	598.16	595.86	593.60	591.35	589.09	586.78	584.49	582.27	580.12	578.04	576.03	574.07	572.18	570.34	568.54	566.80	565.15	563.66	562.32	561.06	559.87	558.78	557.77	556.83	555.95	555.13	554.38	553.68	553.04	552.44	551.89	551.37	550.89	550.44	550.02	549.63	549.27	548.93	548.61	548.31	548.04	547.78	547.53	547.31	547.12	546.96	546.83	546.69	546.60	364.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	420.94	420.18	627.14	624.62	621.66	618.85	616.05	613.33	610.66	607.97	605.29	602.65	600.11	597.67	595.29	592.96	590.66	588.37	586.09	583.85	581.66	579.53	577.47	575.47	573.54	571.67	569.86	568.11	566.43	564.85	563.37	562.01	560.74	559.56	558.45	557.43	556.47	555.58	554.76	553.99	553.28	552.62	552.01	551.44	550.91	550.42	549.96	549.53	549.13	548.76	548.41	548.09	547.78	547.50	547.24	546.99	546.77	546.56	546.36	546.22	546.11	546.05	546.00	363.96	363.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	422.97	632.55	630.35	627.45	624.57	621.62	618.72	615.89	613.09	610.33	607.59	604.88	602.23	599.66	597.16	594.72	592.35	590.01	587.71	585.45	583.23	581.06	578.95	576.91	574.93	573.02	571.18	569.40	567.69	566.05	564.50	563.04	561.68	560.41	559.22	558.11	557.08	556.12	555.22	554.38	553.60	552.88	552.20	551.58	551.00	550.46	549.95	549.49	549.05	548.64	548.26	547.91	547.58	547.27	546.98	546.72	546.47	546.24	546.02	545.83	545.66	545.51	545.41	545.35	545.27	545.23	363.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	425.02	635.53	633.09	630.37	627.44	624.47	621.52	618.57	615.65	612.78	609.95	607.17	604.44	601.76	599.16	596.62	594.16	591.75	589.39	587.09	584.83	582.62	580.47	578.38	576.36	574.40	572.51	570.69	568.94	567.26	565.65	564.13	562.69	561.34	560.07	558.88	557.76	556.72	555.75	554.84	554.00	553.21	552.48	551.79	551.16	550.57	550.02	549.51	549.03	548.58	548.17	547.78	547.42	547.09	546.77	546.48	546.21	545.95	545.72	545.50	545.30	545.12	544.95	544.80	544.69	544.62	544.59	544.55	362.95	362.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
