0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	214.13	213.81	213.22	212.45	211.60	210.74	209.92	209.18	208.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	214.68	321.02	320.10	319.00	317.77	316.49	315.20	313.96	312.82	311.82	206.96	206.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	215.10	321.65	320.65	319.54	318.35	317.07	315.77	314.45	313.17	311.94	310.74	309.45	308.43	204.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	215.37	322.18	321.21	320.10	318.91	317.68	316.37	315.04	313.69	312.35	311.02	309.73	308.45	307.26	306.04	203.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	196.03	196.35	196.71	197.08	197.45	197.81	198.13	198.40	198.57	198.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	215.09	322.44	321.64	320.60	319.44	318.23	316.95	315.62	314.25	312.87	311.49	310.11	308.75	307.38	306.05	304.67	303.13	200.55	199.35	198.32	197.50	196.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	195.51	293.65	294.04	294.51	295.04	295.59	296.13	296.65	297.13	297.55	297.90	198.88	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	215.07	321.90	320.98	319.90	318.74	317.49	316.17	314.81	313.41	312.00	310.59	309.18	307.77	306.35	304.91	303.44	301.84	299.98	298.33	296.87	295.60	294.50	195.28	194.41	193.65	193.03	192.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	194.07	194.49	292.53	293.05	293.54	294.05	294.60	295.16	295.72	296.26	296.78	297.26	297.72	298.14	199.05	0.00	0.00	0.00	0.00	0.00	
0.00	214.75	321.21	320.23	319.15	317.96	316.68	315.34	313.96	312.54	311.11	309.68	308.24	306.80	305.36	303.89	302.38	300.83	299.22	297.69	296.26	294.94	293.68	292.29	291.06	289.97	289.03	288.22	191.38	190.74	190.18	189.68	189.23	188.83	188.48	188.16	187.88	187.61	187.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	192.83	193.23	290.62	291.19	291.87	292.45	293.02	293.60	294.19	294.78	295.36	295.92	296.46	296.96	297.46	297.94	298.36	199.11	0.00	0.00	0.00	0.00	
0.00	214.25	320.42	319.42	318.33	317.13	315.83	314.48	313.08	311.65	310.21	308.76	307.31	305.86	304.40	302.94	301.46	299.96	298.46	297.01	295.62	294.29	293.02	291.76	290.58	289.50	288.52	287.58	286.55	285.63	284.81	284.07	283.41	282.82	282.30	281.84	281.46	281.15	280.91	187.13	186.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	191.67	192.04	288.79	289.34	290.02	290.64	291.29	291.91	292.54	293.16	293.78	294.39	295.00	295.59	296.16	296.69	297.20	297.70	298.17	199.11	0.00	0.00	0.00	0.00	
0.00	213.68	319.57	318.57	317.47	316.26	314.95	313.59	312.18	310.74	309.29	307.83	306.38	304.93	303.48	302.03	300.58	299.14	297.71	296.32	294.97	293.68	292.43	291.23	290.10	289.03	288.02	287.06	286.13	285.25	284.46	283.74	283.08	282.50	281.99	281.54	281.16	280.84	280.59	280.36	280.21	186.70	186.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	190.62	190.94	287.04	287.56	288.21	288.82	289.46	290.11	290.78	291.43	292.08	292.73	293.38	294.01	294.64	295.26	295.85	296.41	296.95	297.45	297.96	298.40	199.14	0.00	0.00	0.00	
0.00	213.08	318.69	317.70	316.59	315.37	314.06	312.68	311.26	309.82	308.36	306.90	305.45	304.01	302.58	301.15	299.74	298.34	296.96	295.62	294.32	293.07	291.86	290.70	289.60	288.56	287.57	286.63	285.74	284.90	284.13	283.43	282.79	282.22	281.71	281.27	280.88	280.55	280.28	280.06	279.90	279.77	279.69	186.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	189.47	189.82	285.39	285.87	286.48	287.06	287.68	288.31	288.97	289.63	290.30	290.97	291.64	292.31	292.98	293.64	294.29	294.92	295.54	296.12	296.68	297.20	297.72	298.20	199.14	0.00	0.00	0.00	
0.00	212.48	317.86	316.85	315.70	314.48	313.16	311.78	310.34	308.89	307.43	305.97	304.53	303.10	301.69	300.29	298.91	297.56	296.23	294.93	293.67	292.46	291.29	290.17	289.10	288.09	287.13	286.21	285.35	284.55	283.80	283.12	282.50	281.94	281.44	281.00	280.61	280.28	280.01	279.78	279.61	279.50	279.46	279.44	186.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	188.53	188.83	283.82	284.28	284.85	285.38	285.96	286.56	287.20	287.84	288.50	289.17	289.85	290.53	291.22	291.90	292.59	293.26	293.93	294.59	295.22	295.83	296.41	296.95	297.46	297.97	199.06	0.00	0.00	0.00	
0.00	211.95	317.13	316.03	314.86	313.62	312.28	310.88	309.42	307.96	306.49	305.04	303.61	302.20	300.81	299.44	298.10	296.79	295.50	294.25	293.03	291.86	290.73	289.65	288.61	287.62	286.69	285.81	284.97	284.19	283.47	282.81	282.20	281.65	281.16	280.73	280.35	280.03	279.76	279.54	279.37	279.25	279.20	279.20	279.25	186.23	186.21	0.00	0.00	0.00	0.00	188.09	282.48	282.84	283.34	283.83	284.36	284.91	285.51	286.12	286.75	287.40	288.06	288.74	289.42	290.12	290.81	291.51	292.21	292.90	293.58	294.25	294.90	295.53	296.12	296.68	297.19	297.71	198.89	0.00	0.00	0.00	
0.00	0.00	210.72	315.12	314.04	312.79	311.43	309.99	308.50	307.01	305.54	304.09	302.68	301.29	299.93	298.60	297.30	296.02	294.78	293.57	292.40	291.26	290.17	289.12	288.12	287.17	286.26	285.40	284.60	283.84	283.14	282.50	281.91	281.37	280.90	280.47	280.10	279.78	279.52	279.30	279.14	279.02	278.96	278.96	279.03	279.14	279.30	186.45	186.68	186.97	187.31	281.57	281.99	282.41	282.88	283.38	283.93	284.50	285.09	285.70	286.33	286.98	287.65	288.33	289.02	289.71	290.42	291.13	291.83	292.54	293.23	293.92	294.58	295.22	295.83	296.40	296.92	297.44	297.86	198.66	0.00	0.00	
0.00	0.00	210.15	314.42	313.33	312.07	310.63	309.12	307.58	306.05	304.56	303.13	301.73	300.38	299.06	297.76	296.50	295.27	294.07	292.90	291.77	290.67	289.62	288.60	287.64	286.71	285.84	285.01	284.23	283.50	282.82	282.19	281.62	281.10	280.63	280.22	279.86	279.55	279.29	279.08	278.92	278.81	278.75	278.75	278.81	278.93	279.13	279.41	279.75	280.12	280.56	281.07	281.53	281.98	282.48	282.99	283.54	284.10	284.69	285.30	285.93	286.59	287.25	287.93	288.63	289.33	290.04	290.75	291.47	292.18	292.89	293.58	294.26	294.91	295.53	296.12	296.65	297.18	297.64	198.68	0.00	0.00	
0.00	0.00	0.00	209.07	312.63	311.50	309.91	308.31	306.64	305.04	303.55	302.13	300.77	299.46	298.17	296.93	295.71	294.52	293.36	292.24	291.14	290.09	289.07	288.09	287.16	286.27	285.42	284.62	283.86	283.15	282.50	281.89	281.33	280.83	280.38	279.97	279.62	279.32	279.06	278.86	278.71	278.61	278.56	278.56	278.62	278.73	278.92	279.17	279.48	279.84	280.24	280.68	281.14	281.61	282.11	282.63	283.17	283.73	284.32	284.93	285.56	286.21	286.88	287.56	288.25	288.96	289.68	290.39	291.12	291.84	292.55	293.25	293.94	294.60	295.24	295.83	296.39	296.91	297.40	198.61	0.00	0.00	
0.00	0.00	0.00	0.00	207.83	207.31	309.13	307.59	305.67	303.98	302.47	301.10	299.79	298.52	297.29	296.09	294.92	293.78	292.66	291.58	290.53	289.51	288.53	287.59	286.69	285.83	285.01	284.23	283.50	282.82	282.18	281.60	281.06	280.57	280.13	279.73	279.39	279.10	278.85	278.66	278.51	278.42	278.37	278.38	278.44	278.55	278.72	278.95	279.23	279.57	279.96	280.38	280.82	281.29	281.78	282.29	282.83	283.39	283.97	284.58	285.21	285.86	286.52	287.20	287.90	288.61	289.32	290.05	290.77	291.50	292.22	292.92	293.62	294.29	294.93	295.54	296.11	296.64	297.15	198.48	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	205.40	204.58	304.45	302.76	301.33	300.02	298.78	297.57	296.40	295.25	294.13	293.04	291.97	290.93	289.93	288.95	288.01	287.10	286.23	285.40	284.61	283.86	283.15	282.49	281.88	281.31	280.79	280.31	279.88	279.50	279.17	278.89	278.65	278.46	278.32	278.23	278.19	278.20	278.26	278.37	278.54	278.76	279.03	279.34	279.71	280.11	280.53	280.99	281.47	281.98	282.51	283.07	283.65	284.25	284.88	285.52	286.19	286.87	287.56	288.27	288.99	289.71	290.44	291.16	291.89	292.60	293.30	293.98	294.63	295.25	295.83	296.36	296.89	297.34	198.39	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	201.66	301.27	300.10	298.90	297.75	296.62	295.51	294.42	293.36	292.31	291.29	290.30	289.33	288.39	287.49	286.62	285.78	284.98	284.22	283.49	282.81	282.18	281.58	281.03	280.52	280.06	279.65	279.28	278.96	278.69	278.46	278.28	278.14	278.06	278.02	278.03	278.09	278.20	278.36	278.57	278.83	279.13	279.48	279.86	280.28	280.72	281.19	281.69	282.22	282.77	283.35	283.95	284.57	285.21	285.87	286.55	287.24	287.95	288.66	289.38	290.11	290.84	291.56	292.28	292.98	293.67	294.33	294.95	295.54	296.08	296.62	297.10	198.35	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	200.82	300.09	298.92	297.80	296.72	295.67	294.63	293.60	292.59	291.60	290.62	289.68	288.75	287.85	286.98	286.15	285.34	284.57	283.84	283.14	282.48	281.87	281.29	280.76	280.27	279.83	279.43	279.07	278.76	278.50	278.28	278.10	277.98	277.89	277.86	277.87	277.93	278.04	278.20	278.40	278.65	278.94	279.27	279.64	280.04	280.48	280.94	281.43	281.95	282.50	283.07	283.66	284.28	284.91	285.57	286.24	286.93	287.64	288.35	289.07	289.80	290.52	291.25	291.97	292.67	293.36	294.02	294.66	295.26	295.82	296.34	296.85	198.23	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	199.05	297.66	296.70	295.71	294.73	293.76	292.79	291.83	290.89	289.97	289.07	288.18	287.32	286.49	285.69	284.91	284.17	283.47	282.80	282.17	281.57	281.02	280.50	280.03	279.60	279.21	278.87	278.57	278.32	278.10	277.94	277.82	277.74	277.71	277.72	277.79	277.89	278.04	278.24	278.48	278.76	279.08	279.44	279.83	280.25	280.71	281.19	281.70	282.24	282.81	283.39	284.00	284.64	285.29	285.96	286.64	287.34	288.05	288.77	289.49	290.22	290.94	291.66	292.36	293.05	293.72	294.36	294.96	295.53	296.06	296.59	198.07	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	198.37	296.67	295.68	294.73	293.81	292.90	292.00	291.10	290.21	289.33	288.47	287.63	286.81	286.02	285.24	284.50	283.79	283.11	282.47	281.86	281.29	280.75	280.26	279.80	279.39	279.01	278.68	278.39	278.15	277.94	277.78	277.67	277.60	277.57	277.59	277.65	277.75	277.90	278.09	278.32	278.60	278.91	279.25	279.64	280.05	280.50	280.97	281.48	282.01	282.57	283.15	283.75	284.38	285.02	285.68	286.36	287.06	287.76	288.47	289.19	289.92	290.64	291.35	292.05	292.74	293.41	294.05	294.67	295.24	295.78	296.31	197.89	0.00	
