0.0166182 0.0661481 0.2295 0.75197 1.86599 4.10764 7.92205 13.3204 19.5741 25.2001 28.6252 28.8561 26.0692 21.54 17.034 13.9877 13.0445 13.1824 13.6948 14.0358 14.0871 14.469 15.6733 17.9266 20.6565 23.2471 25.099 25.612 25.076 23.797 22.3716 21.1737 19.4692 16.5579 13.3238 11.0515 10.3705 10.986 11.9996 13.6523 15.761 17.8921 19.4609 19.9788 19.9222 19.5822 19.1388 18.4509 17.4042 16.8225 16.8615 17.6635 17.9136 16.7968 14.6229 12.9992 12.7478 13.8212 15.4859 17.5545 19.0884 19.5941 19.246 18.2636 16.9309 14.9806 12.3205 10.1191 9.80464 11.4568 14.0097 16.178 17.2773 17.5672 17.5638 16.9708 15.0763 11.7864 8.17599 4.95822 2.6775 1.13587 0.553563 0.221171 0.0887149 0.0401161 
0.057839 0.230226 0.747858 2.18582 5.06126 10.3473 18.7461 30.1039 42.9136 54.2321 61.0246 61.4783 56.0962 47.5221 38.9672 32.921 30.5093 29.9364 30.1017 30.2226 30.221 31.4731 34.856 40.6258 47.2611 53.0728 56.8896 57.6898 56.2386 53.2987 49.9895 47.0447 43.0581 36.7451 30.063 25.7342 25.0229 27.1026 29.691 33.0461 36.8741 40.3753 42.6023 42.8143 42.2034 41.3043 40.1958 38.5361 36.121 34.6852 34.6209 36.2081 36.8972 35.022 31.0117 27.845 27.167 29.0004 32.1153 36.1347 39.3646 40.6605 40.2229 38.3314 35.5687 31.793 26.9117 23.0531 22.8881 26.4064 31.5735 35.7135 37.3687 37.1972 36.5642 35.2681 31.9555 26.0591 19.2174 12.6381 7.57762 3.88432 2.08129 0.951787 0.403461 0.168542 
0.204735 0.741897 2.18572 5.68948 12.1673 22.8942 38.4754 58.1898 79.5225 97.8459 108.555 109.137 100.688 87.7164 74.7373 64.9823 60.028 57.4555 56.1159 55.3635 55.2586 58.212 65.3469 76.7214 89.4571 100.213 107.158 108.648 105.879 100.236 93.5909 87.3618 79.521 68.1591 56.7663 50.1666 50.4457 55.7625 61.3413 67.0302 72.5199 76.726 78.5639 77.1818 74.858 72.4515 69.7079 66.1879 61.7248 59.283 59.478 62.5867 64.4085 62.0916 56.0481 50.8178 49.1265 51.3431 56.0476 62.6826 68.7564 72.023 72.4542 70.058 65.6449 59.5941 51.9571 45.9926 45.941 51.5789 59.8494 66.1655 67.9022 66.3205 64.2581 62.0318 57.4995 48.9682 38.2709 27.0013 17.5923 10.2171 5.88257 2.97546 1.35704 0.576727 
0.582132 1.95501 5.33609 12.6927 25.2601 43.9514 68.3743 96.6884 125.721 149.914 163.844 164.799 154.466 139.11 123.516 110.693 102.525 96.6783 92.5842 90.2732 89.8516 94.8073 106.063 123.327 142.628 159.083 170.372 173.841 170.289 161.321 149.664 137.972 124.432 106.988 90.7086 82.6222 85.5267 96.112 106.251 114.647 121.194 124.741 124.537 119.752 113.758 107.768 101.276 94.4894 87.758 85.149 87.0101 93.0742 97.1967 95.3095 87.7509 80.3763 76.962 78.6058 84.4962 94.0573 104.313 111.451 114.655 113.059 107.433 99.3141 89.2285 81.3164 81.0902 87.9762 98.4047 105.983 106.808 102.796 98.6559 95.6638 90.9204 80.8624 66.7521 50.1672 35.051 22.2522 13.4539 7.1975 3.40335 1.44464 
1.36233 4.25751 10.8734 24.0399 44.9364 73.0866 105.996 140.279 172.977 199.154 214.051 215.727 206.289 192.931 178.884 165.376 154.293 144.403 136.539 132.06 130.945 137.402 151.339 171.873 195.042 215.718 231.775 239.177 236.767 225.208 207.922 189.37 169.34 146.384 126.502 118.311 125.026 141.765 157.134 167.89 174.474 176.105 172.898 163.918 152.71 140.561 127.227 115.167 106.354 105.417 111.421 122.566 130.543 130.442 122.685 113.811 108.261 108.176 114.471 126.817 142.27 155.321 163.724 165.054 159.372 149.72 137.671 127.909 126.483 132.452 142.583 149.529 148.373 141.428 135.18 131.991 128.48 118.79 102.865 81.7201 60.6318 41.2568 26.0631 14.6102 7.18193 3.07292 
2.84981 8.18079 19.4157 39.828 69.7385 106.337 144.545 179.813 210.644 234.335 248.101 251.52 246.644 240.287 232.653 222.254 210.679 198.168 187.032 180.081 177.305 183.47 196.924 215.749 237.096 257.639 276.731 289.425 291.251 280.04 259.03 234.456 208.93 182.523 161.134 153.716 163.542 184.408 202.969 213.869 218.81 218.109 213.133 202.104 186.771 167.426 144.699 125.274 114.382 116.797 129.339 147.797 161.508 164.985 158.723 149.141 140.966 137.798 143.363 157.821 178.648 198.667 213.807 219.692 215.026 204.177 190.409 178.746 174.971 177.907 185.292 190.015 186.715 177.593 170.206 167.54 165.98 157.719 141.261 116.94 90.6863 64.7897 42.3251 24.5897 12.5139 5.41357 
5.37258 14.2341 31.3793 59.5605 97.0822 138.376 176.531 207.409 232.179 251.073 263.32 269.806 271.96 275.169 276.849 273.317 265.573 254.341 242.273 232.896 227.025 230.442 240.38 253.389 267.601 282.816 301.095 318.367 327.086 320.775 300.832 274.004 245.806 218.562 197.348 190.025 199.579 219.016 235.217 241.664 242.39 239.63 236.017 227.91 212.989 188.859 157.025 129.519 116.263 122.46 142.63 169.934 191.225 200.123 196.562 186.2 174.202 166.225 169.274 183.961 208.317 233.823 255.042 265.752 262.881 251.081 235.602 221.939 215.47 215.158 219.727 222.992 219.537 210.774 204.005 201.912 200.895 192.516 174.844 148.227 118.336 87.5729 58.8827 35.4182 18.7092 8.24549 
9.11614 22.5528 46.4852 81.9208 124.087 164.948 197.503 220.174 237.505 252.251 264.552 275.453 285.171 297.152 307.894 313.541 314.505 310.058 300.927 289.731 279.219 277.318 281.691 287.353 292.122 298.637 311.96 330.981 347.082 349.372 335.833 311.825 284.631 259.121 239.391 230.85 235.863 247.28 254.339 251.032 244.476 239.317 239.194 238.315 229.464 206.157 169.787 136.622 121.386 130.585 157.706 193.865 223.471 238.344 236.736 223.646 205.572 190.973 189.828 202.888 228.408 256.622 281.529 295.42 293.864 280.863 263.717 248.462 240.423 238.789 242.776 247.123 246.692 241.811 238.043 236.53 233.555 221.502 199.717 169.978 137.342 103.928 71.549 44.5346 24.4305 11.0237 
14.0231 32.8025 63.8262 105.346 149.023 185.171 208.528 221.708 232.642 245.561 260.245 276.486 292.781 310.574 327.709 342.468 355.049 361.794 359.374 347.625 331.546 322.098 319.286 318.083 315.051 313.985 321.408 339.599 361.202 372.414 367.43 349.014 325.021 302.893 286.085 276.394 274.962 274.777 268.617 252.411 236.166 226.825 228.721 234.999 234.951 217.972 183.979 150.258 134.747 145.845 177.858 220.748 256.875 275.738 273.347 255.091 229.709 208.562 203.295 214.378 239.676 268.368 294.672 309.839 309.084 295.098 276.765 260.203 251.365 249.75 255.067 262.815 268.58 271.524 273.898 273.898 267.281 248.292 219.171 184.415 148.768 113.905 79.9601 51.387 29.1728 13.4806 
19.625 43.8487 81.3431 127.216 170.036 199.649 213.679 219.052 226.053 239.119 257.22 278.372 299.369 319.879 340.12 361.715 385.173 403.982 410.114 399.636 378.865 361.489 350.748 343.963 336.905 332.71 336.826 353.304 377.267 394.195 395.485 381.534 360.551 342.287 329.978 321.152 315.316 305.454 287.531 259.514 232.849 216.341 215.231 223.935 231.141 223.242 197.524 168.459 154.71 166.551 200.64 246.534 285.351 304.64 298.744 274.731 243.567 218.498 211.128 221.608 247.145 276.28 303.527 319.306 319.325 304.81 285.431 266.647 255.702 252.817 258.903 270.308 283.688 297.073 308.338 311.862 302.617 276.868 240.169 199.816 160.588 123.765 88.2771 58.0606 33.7412 15.8626 
24.948 53.7592 96.0524 144.166 184.832 208.693 216.536 218.326 224.861 239.384 260.135 283.848 306.386 326.55 346.796 371.85 402.571 430.574 444.158 436.337 413.409 390.247 372.566 361.736 354.248 351.88 357.166 373.513 397.861 416.43 419.444 406.238 386.076 370.49 362.882 357.105 351.34 338.089 314.652 279.677 243.843 217.546 207.946 213.038 223.328 223.502 207.998 186.159 175.273 187.121 221.16 266.91 305.037 321.924 311.598 283.585 250.092 224.516 217.046 228.094 254.719 285.64 315.167 332.824 334.72 320.278 298.903 275.23 258.567 250.98 255.368 269.11 289.732 313.961 335.11 343.823 334.645 305.623 264.987 221.489 179.555 139.834 101.264 67.3572 39.497 18.7201 
28.5194 59.9471 104.535 153.037 192.035 213.887 221.888 226.787 237.401 254.315 275.263 297.036 316.232 332.237 348.985 373.269 405.717 437.028 453.997 448.901 427.6 404.172 384.971 374.54 370.033 371.544 379.114 395.334 418.291 435.631 437.163 421.858 400.362 385.007 379.876 377.382 375.669 366.229 345.134 309.827 268.168 231.917 211.434 209.628 219.805 225.38 218.212 202.601 193.847 205.412 239.059 284.002 320.692 334.709 320.902 290.977 257.305 231.94 223.032 232.092 257.719 289.933 322.303 343.203 348.217 334.826 311.237 281.677 257.538 243.613 244.827 259.623 285.744 318.456 347.513 361.097 354.295 326.698 287.905 246.134 204.353 162.175 119.37 79.7425 46.7554 22.2456 
29.3582 61.0354 105.586 153.596 192.708 217.056 231.261 244.989 263.267 283.242 302.093 317.96 329.682 338.319 348.539 368.225 396.853 424.608 438.934 434.241 416.988 399.051 385.781 382.001 383.997 389.74 398.11 412.068 430.8 444.315 442.908 425.115 402.02 385.061 379.403 378.88 382.974 381.966 368.744 338.528 295.44 252.135 222.455 213.679 221.771 229.448 227.175 216.302 210.215 223.967 260.094 306.705 343.688 355.861 339.565 307.981 273.054 244.891 229.55 230.337 249.324 278.923 312.048 335.794 344.201 333.113 309.025 276.314 247.139 228.718 227.502 243.227 273.565 312.017 345.935 362.376 358.043 334.364 301.552 265.832 227.633 184.953 138.32 92.7284 54.2165 25.9182 
27.8573 58.3882 102.389 151.413 194.292 225.791 250.276 275.305 301.86 324.242 339.218 347.224 349.683 349.087 350.08 361.404 381.608 400.862 408.303 401.748 389.045 379.499 377.173 384.386 394.609 403.027 408.624 416.358 427.232 434.865 430.872 413.113 391.004 372.942 365.081 365.151 374.778 383.259 380.031 358.512 319.201 274.289 239.752 225.493 230.209 237.035 236.423 229.465 227.938 247.621 289.695 339.959 377.225 386.397 366.244 331.27 293.027 259.474 234.345 222.357 229.871 252.519 283.101 307.717 318.417 310.417 288.805 258.389 229.829 210.84 208.772 225.117 258.114 299.532 335.417 352.437 349.225 329.37 303.48 275.42 242.827 201.712 152.734 102.693 59.7953 28.7361 
25.3771 54.6318 98.7597 150.397 198.645 237.495 270.425 303.773 336.167 360.372 372.456 374.922 371.018 363.435 356.238 358.675 368.917 377.738 376.228 365.349 354.859 352.551 362.004 381.682 400.847 410.954 411.033 408.895 408.779 409.226 404.06 390.218 373.001 355.963 345.714 344.702 356.91 371.505 375.998 363.572 332.212 291.887 258.107 241.007 242.303 247.013 246.557 243.531 248.027 274.676 321.817 373.051 406.943 410.63 386.002 348.394 308.479 271.638 238.645 214.398 208.913 221.443 245.525 267.236 277.373 272.166 256.189 234.251 212.759 197.241 195.43 210.964 243.938 284.911 319.612 335.114 331.811 315.534 296.518 276.111 249.301 210.187 159.63 106.849 61.5635 29.5564 
23.0674 51.5405 96.4923 151.361 204.54 248.248 284.803 320.489 353.926 377.977 387.992 387.895 381.835 371.789 360.751 357.16 359.324 359.253 350.06 334.716 324.338 326.462 344.872 374.31 400.282 410.911 405.034 392.922 382.38 376.769 372.737 366.754 358.441 345.433 333.296 328.781 338.563 353.482 361.52 356.671 335.536 304.713 276.72 259.981 258.938 261.576 260.447 260.176 269.291 299.417 345.941 391.637 416.602 412.422 384.056 346.749 309.55 275.072 240.933 210.753 196.352 200.274 217.484 235.004 243.342 240.332 230.788 219.202 206.838 195.536 192.923 204.426 232.65 267.969 297.157 308.972 305.137 293.152 281.46 268.588 247.093 209.709 158.221 104.454 59.0515 28.0547 
20.6922 47.8978 92.2946 148.194 203.358 248.208 283.542 315.966 346.171 368.815 378.923 380.279 376.847 369.602 360.539 355.84 354.308 349.469 336.329 318.284 306.342 308.843 330.154 362.965 390.859 400.693 390.97 373.152 357.255 349.253 348.288 351.279 352.822 345.459 331.784 321.084 322.871 331.987 339.594 340.816 331.467 314.168 296.531 283.793 281.95 282.356 279.08 278.585 288.365 316.034 355.052 389.188 401.564 388.984 358.708 324.758 294.155 267.095 238.506 210.012 193.296 192.864 205.104 218.891 225.903 225.519 222.885 221.476 217.745 210.006 205.117 209.402 227.721 251.567 270.196 275.521 270.201 262.582 257.925 251.797 234.581 198.613 147.407 94.88 52.005 24.1326 
17.1952 41.0415 80.961 132.87 185.461 228.672 261.407 289.376 315.355 336.465 348.342 353.858 356.627 356.871 355.156 353.329 350.368 341.77 325.523 305.332 290.733 290.635 309.372 339.35 364.67 373.68 364.337 347.374 332.712 326.587 330.082 341.262 351.64 350.313 335.536 317.241 307.501 307.028 312.191 318.84 322 320.476 316.08 310.297 308.869 306.553 299.506 295.518 301.852 322.496 350.423 371.326 371.586 352.412 322.451 293.7 271.238 253.402 233.413 211.137 196.665 195.331 204.705 216.226 223.502 226.433 230.17 236.711 239.357 234.305 226.694 222.536 227.814 236.159 240.565 236.85 228.625 224.073 224.843 223.972 210.253 176.617 128.372 80.0189 42.1417 18.9 
12.5393 30.8037 62.1812 104.769 150.033 189.273 219.668 244.513 267.419 287.88 303.371 315.977 328.731 340.723 350.104 353.482 349.681 336.633 316.131 292.746 273.738 267.953 278.887 300.051 318.461 326.343 321.096 310.979 303.415 302.856 311.307 328.11 344.358 348.209 333.943 310.412 290.678 280.893 282.832 292.955 306.092 318.517 327.114 329.326 329.112 324.008 312.702 303.625 304.244 316.212 333.311 343.387 335.649 313.773 286.67 263.817 248.564 238.456 226.681 212.469 203.27 203.694 211.559 221.212 228.682 233.967 241.928 252.738 258.467 254.812 244.735 233.166 225.992 219.361 210.366 197.919 186.26 182.216 184.572 185.327 173.424 143.448 101.691 61.0469 30.6305 13.1596 
7.85828 19.9842 41.4868 72.3929 107.557 140.744 168.251 190.751 211.626 232.124 251.866 272.375 295.836 320.058 340.715 349.702 345.108 327.108 301.42 274.128 250.181 237.323 237.768 247.118 256.677 263.182 263.618 263.345 266.163 273.961 287.773 307.052 324.719 330.891 318.413 293.978 269.017 252.631 250.505 260.229 277.869 298.854 317.229 326.515 327.791 320.425 305.516 291.677 286.417 290.369 298.847 301.84 291.239 271.61 250.929 235.565 227.034 222.699 217.055 209.659 205.298 207.473 214.159 222.553 230.409 236.906 245.963 256.269 260.923 257.096 246.01 231.154 216.832 200.916 183.262 164.254 148.762 142.028 141.787 140.76 129.755 105.158 72.7324 42.0692 20.0922 8.24652 
4.18429 11.1158 23.8888 43.6356 68.0896 93.6865 116.946 136.722 155.503 175.292 197.343 222.98 253.649 286.379 315.232 329.242 325.264 304.612 275.632 246.048 219.263 201.323 192.787 190.969 191.24 194.091 197.379 204.729 216.999 233.529 252.543 272.201 288.178 294.298 284.629 263.303 238.332 219.228 213.291 219.609 236.302 259.127 281.849 295.308 298.048 290.152 274.07 257.792 248.138 245.578 247.518 246.261 236.563 222.787 210.81 203.705 201.204 200.905 199.661 197.824 197.946 201.936 207.479 213.831 220.007 224.943 231.883 238.89 240.901 236.79 226.234 211.425 194.587 175.003 154.081 132.367 114.846 104.95 100.574 96.3127 86.0687 67.8303 45.7041 25.4635 11.6131 4.56051 
1.82929 5.20695 11.7346 22.8042 37.8943 55.5094 73.1156 89.0245 104.84 122.42 143.58 169.449 201.125 236.069 268.299 286.008 284.434 264.527 235.554 206.415 180.024 160.607 147.161 138.232 131.934 130.619 133.799 144.509 162.075 184.005 205.455 222.954 234.849 239.15 232.679 217.22 196.598 178.705 170.331 172.179 184.516 204.092 225.961 240.062 243.292 235.848 220.646 204.506 192.926 186.164 183.469 179.436 171.719 164.191 160.327 160.535 163.191 166.095 168.256 170.492 173.773 178.668 182.894 187.066 191.169 194.197 198.6 202.42 202.27 198.163 188.764 175.601 159.476 140.792 121.238 100.699 83.5722 72.0729 64.7311 58.2395 49.4982 37.5292 24.5418 13.1108 5.7285 2.15927 
0.508729 1.77234 4.4901 9.88514 18.2776 29.4269 41.7552 53.6642 65.8751 79.6395 96.7629 118.297 145.429 176.619 206.817 225.258 226.144 209.475 184.005 158.698 136.422 119.672 106.396 95.9021 87.4883 83.432 84.6202 93.9024 110.512 131.525 150.548 163.315 170.231 172.313 168.913 159.949 145.785 131.865 123.2 121.686 129.168 143.63 161.722 174.141 177.195 170.969 158.183 144.297 133.37 125.416 120.733 115.766 110.245 107.299 108.59 113.043 118.48 122.869 126.558 130.491 134.885 139.434 142.288 144.62 147.061 148.97 151.939 154.357 153.913 150.884 143.425 132.789 119.265 104.108 88.6132 71.9773 57.3365 46.4406 38.3349 31.4198 24.633 17.5999 11.0172 5.5302 2.29795 0.82829 
