500 3.08284 49 106
500.5 3.16508 49 106
501 3.24263 48 107
501.5 3.34674 45 110
502 3.46513 44 111
502.5 3.58263 44 111
503 3.69394 43 112
503.5 3.80697 41 113
504 3.93106 41 113
504.5 4.03823 41 113
505 4.1537 39 114
505.5 4.26008 38 114
506 4.37978 36 115
506.5 4.48293 36 115
507 4.55792 36 115
507.5 4.60375 35 115
508 4.60917 35 115
508.5 4.56143 35 115
509 4.45869 34 115
509.5 4.30293 34 115
510 4.08797 33 115
510.5 3.82065 33 115
511 3.51361 32 115
511.5 3.20077 32 115
512 2.90582 32 115
512.5 2.6454 32 115
513 2.42123 32 115
513.5 2.22993 32 115
514 2.0649 32 115
514.5 1.92394 32 115
515 1.80355 32 115
515.5 1.82446 11 29
516 1.85597 11 29
516.5 1.88938 11 29
517 1.92563 10 27
517.5 1.96563 10 27
518 2.00746 10 27
518.5 2.05159 10 27
519 2.10085 28 15
519.5 2.15574 28 15
520 2.21679 28 15
520.5 2.28054 28 15
521 2.35056 28 15
521.5 2.42568 28 15
522 2.50759 28 15
522.5 2.59476 28 15
523 2.68591 28 15
523.5 2.78375 28 15
524 2.88703 28 15
524.5 2.99539 27 14
525 3.10952 27 14
525.5 3.22726 27 14
526 3.34401 27 14
526.5 3.46325 26 13
527 3.58576 26 13
527.5 3.73234 25 11
528 3.88863 24 10
528.5 4.04542 24 10
529 4.22426 23 8
529.5 4.41483 21 7
530 4.61939 21 7
530.5 4.82086 20 6
531 5.04402 20 6
531.5 5.25825 20 6
532 5.52862 8 7
532.5 5.82193 8 7
533 6.12433 8 7
533.5 6.43639 9 6
534 6.76856 9 6
534.5 7.10512 9 6
535 7.44508 9 6
535.5 7.7818 9 6
536 8.10985 9 6
536.5 8.42097 9 6
537 8.70913 9 6
537.5 8.96073 9 6
538 9.16654 9 6
538.5 9.33043 10 5
539 9.44243 10 5
539.5 9.46296 10 5
540 9.37215 10 5
540.5 9.14081 10 5
541 8.74818 10 5
541.5 8.17245 10 5
542 7.41166 10 5
542.5 6.52114 10 5
543 5.65915 10 5
543.5 4.92961 10 5
544 4.32822 10 5
544.5 3.8308 10 5
545 3.41915 10 5
545.5 3.0756 10 5
546 2.78553 10 5
546.5 2.54512 10 5
547 2.34116 10 5
547.5 2.17192 9 6
548 2.03291 9 6
548.5 1.91395 9 6
549 1.81496 65 57
549.5 1.85161 65 57
550 1.88068 66 60
550.5 1.91665 66 60
551 1.9554 67 63
551.5 1.99101 68 69
552 2.0468 68 69
552.5 2.1013 68 70
553 2.1507 68 71
553.5 2.19977 68 72
554 2.24957 68 74
554.5 2.2962 68 75
555 2.33833 68 76
555.5 2.38239 67 82
556 2.45575 67 83
556.5 2.52767 67 83
557 2.60341 66 86
557.5 2.68785 65 88
558 2.7682 65 88
558.5 2.83758 64 89
559 2.90753 63 91
559.5 2.97357 62 92
560 3.02596 62 92
560.5 3.05115 62 92
561 3.05704 61 93
561.5 3.03356 60 94
562 3.00538 56 97
562.5 2.99349 52 102
563 3.06485 49 106
563.5 3.15516 49 106
564 3.23779 48 107
564.5 3.34259 47 109
565 3.46687 44 111
565.5 3.59396 44 111
566 3.71583 43 112
566.5 3.84168 43 112
567 3.97542 41 113
567.5 4.10149 41 113
568 4.2311 39 114
568.5 4.35916 38 114
569 4.50315 36 115
569.5 4.63523 36 115
570 4.74208 36 115
570.5 4.82916 35 115
571 4.8813 35 115
571.5 4.88635 35 115
572 4.843 34 115
572.5 4.75204 34 115
573 4.60628 33 115
573.5 4.40248 32 115
574 4.14843 32 115
574.5 3.84113 31 115
575 3.50622 31 115
575.5 3.17586 31 115
576 2.87822 31 115
576.5 2.62028 31 115
577 2.39982 31 115
577.5 2.21087 31 115
