0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0340183 0.222216 0.788211 1.96106 3.87337 6.32885 9.27215 12.899 17.3821 22.1947 27.0703 31.3821 33.6437 33.3498 31.5761 30.2075 28.7265 26.6947 22.9823 18.5549 13.9898 9.83331 6.22861 3.04591 1.19846 0.211876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0.0410662 0.195022 0.654928 1.8137 4.10611 7.75058 12.3499 16.0431 17.0646 15.5299 13.2325 11.7505 11.6548 12.7032 14.5977 17.3565 21.1179 25.786 28.2015 26.673 24.6285 26.0298 30.4058 39.4557 50.2667 62.5921 74.9767 87.342 98.799 104.574 103.243 97.9537 94.1786 90.455 86.0634 77.3559 66.5047 54.6136 42.3803 30.4729 18.3534 9.79137 3.99956 1.37086 0.398281 0.0702823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0.0259366 0.452568 1.98486 5.59724 11.8883 20.3608 30.3422 42.3389 56.4032 67.0776 69.8607 65.5561 60.4876 58.842 59.8947 61.8575 66.2109 75.0288 87.777 103.806 110.249 101.37 89.1093 87.6678 94.3703 114.59 136.816 159.419 179.977 200.858 222.068 233.199 231.42 222.152 215.441 208.152 200.791 186.468 167.949 146.056 119.981 92.5883 63.4957 42.5534 26.9384 16.9011 9.87642 4.85323 1.60453 0.45255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0.0137201 0.126267 0.608311 3.05278 10.2666 25.6212 50.5201 81.0524 111.29 140.411 170.686 192.175 197.073 187.929 178.994 178.153 180.678 181.493 187.999 208.16 238.841 278.15 291.271 263.755 224.42 208.505 208.978 239.572 270.998 299.729 323.498 349.829 380.813 398.526 397.368 384.572 374.341 361.435 350.777 332.984 310.681 283.478 246.884 205.958 159.426 123.933 93.7571 68.2405 44.5908 24.7328 10.0345 3.39979 0.558959 0.164906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.0188886 0.212093 1.13658 3.94631 13.0109 35.0154 77.1488 141.109 214.051 276.657 323.779 364.718 390.144 394.376 382.897 377.605 386.805 395.275 390.779 392.497 420.029 466.091 529.081 544.45 489.015 410.423 369.834 352.494 382.46 410.163 432.641 450.544 477.949 517.495 544.457 547.909 535.157 521.141 498.545 480.821 461.283 442.552 422.014 389.775 351.453 305.116 267.985 229.87 183.899 129.649 78.8168 37.8576 16.3785 5.34631 2.02856 0.260216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.0158815 0.219321 1.2884 5.21368 15.2191 39.5982 89.3118 174.169 294.023 422.185 518.324 567.836 592.109 597.141 592.072 585.779 597.492 626.975 643.938 627.31 610.749 628.264 668.858 735.503 743.455 668.88 565.47 508.765 475.251 492.853 504.116 510.054 515.905 540.16 582.866 618.837 632.069 626.326 610.987 576.759 546.971 525.718 517.066 514.26 502.07 485.932 465.719 449.844 423.359 364.994 275.406 182.245 101.152 52.9271 24.4071 11.7907 3.56009 0.927384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.0149417 0.332913 1.75998 6.47519 19.0286 44.8757 94.3139 179.073 306.168 471.071 637.281 747.525 776.571 757.659 723.016 702.616 706.713 739.231 788.532 816.559 793.962 755.801 741.925 746.868 786.122 780.339 712.889 619.986 569.962 536.583 541.24 537.921 530.357 525.825 541.395 575.101 611.332 634.724 642.513 632.451 594.33 557.072 540.79 550.303 568.859 575.016 578.025 586.595 598.126 599.157 549.102 443.553 321.551 205.492 125.655 70.2745 38.0231 14.43 4.64368 0.46444 0.0531403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.258245 2.40662 9.29002 26.2364 59.317 111.605 189.15 300.243 445.088 614.42 774.208 866.719 863.97 803.771 736.83 703.071 711.886 750.196 804.629 844.031 833.955 790.157 743.548 706.804 711.102 700.944 662.399 601.134 568.359 547.366 548.127 543.618 533.14 522.264 522.048 532.282 554.59 581.081 602.908 604.511 575.449 543.373 543.423 578.224 615.005 623.481 621.139 632.818 651.663 676.924 653.785 568.814 456.428 335.746 236.712 153.356 91.4686 41.1771 15.5904 2.96595 0.666577 0.0716537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.0530948 1.51173 9.58805 31.7335 77.361 147.628 231.551 323.699 432.692 559.505 695.988 818.084 875.952 847.118 767.785 690.8 648.983 650.503 673.243 714.258 757.381 768.093 737.673 681.031 630.047 622.33 624.968 615.439 576.756 549.706 536.684 539.138 543.727 540.027 530.63 519.177 507.778 512.88 533.246 559.058 568.474 550.806 526.94 539.807 589.802 633.499 636.069 618.267 616.203 622.445 652.998 655.165 612.121 541.782 450.765 358.175 261.016 171.986 92.1362 43.4329 15.3226 6.17599 1.99597 0.448778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.239282 4.7586 25.5079 77.8229 174.474 299.553 411.557 489.18 555.769 632.235 722.629 810.022 841.088 797.319 711.535 634.233 585.912 575.277 575.964 594.821 627.201 644.363 628.755 583.64 546.872 547.194 567.586 578.101 554.951 532.369 528.946 538.576 557.381 565.372 560.628 541.355 513.293 501.605 511.054 532.94 544.696 536.151 519.482 536.46 584.146 622.143 620.324 597.889 587.277 580.114 597.749 607.76 598.165 572.291 522.752 455.088 365.225 266.785 169.673 97.9253 48.2218 22.9795 8.62375 2.23141 0.150164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
