0 0 0 0 381.939 903.671 1248.13 2194.26 3045.49 3888.44 4574.37 5093.96 5371.86 5269.65 4709.95 4248.3 4119.19 3253.43 3319.12 3349.68 3495.52 3514.63 3184.08 2547.87 2506.79 2465.11 3113.34 4383.93 5612.91 7163.12 8468.63 9468.86 9522.87 9592.39 9415.36 9663.76 9408.18 8808.02 8160.79 7014.09 6357.84 5615.74 5645.11 5702.81 6748.63 7675.32 8315.57 8064.06 8000.66 8262.55 9751.89 11647.4 13892.5 15127.4 15805.6 15861 16543.9 15840 14718 13093.5 11672.4 10420.2 9106.38 7192.09 6258.99 5254.1 5176.11 5338.71 5518.45 6236.7 6742.05 7282.56 7692.61 7867.85 7823.51 7162.77 5936.27 4228.23 2597.71 1467.91 682.528 347.568 0 0 0 0 
0 0 169.41 680.572 1529.03 2636.52 4309.47 5969 7790.58 9233.93 11168.3 12561.2 13580.6 14105.1 13869.6 13784.6 12441.4 11030.5 10199.9 9597.77 9528.05 8991.52 8334.67 7519.24 7233.86 7555.72 8684.28 10736.9 13216.9 15993.8 18089.2 19499.5 20560.7 20543.7 20532.6 20702 20887.2 20558.8 18769.8 17552.8 16472.1 15700.5 15076.3 15368.7 17018.7 18612.6 18996.3 18889.7 18082.5 17990.8 20264.6 24177.1 27518 29794.9 30605.7 31766.1 32385.7 31963.2 30119.6 27777.4 25498 22706.5 19535.9 16740.8 14958.2 13785.1 13104.3 13807.3 15324.2 16306.8 16805.2 17303.6 18206.2 18662.7 18339.4 16686.4 13876.4 10564.2 7278.88 4497.37 2362.67 1278.82 589.031 298.633 169.41 0 
0 212.529 639.409 1979.08 3800.68 6385.87 9937.99 12954.2 15592.7 19081 21929.7 25057.8 27539 29195.9 30547.8 30831.3 28810.1 25859.6 23534.5 22232 21596.4 20350.9 18994 18016.2 17002 17527.2 19408.9 22495.4 26616.4 29796.1 32924.8 35637.4 37247.3 38004.1 37942.7 37697.8 37710.2 36875.5 36076.4 34640.2 33550.5 33315 32547.7 32434.6 33795.3 36602.4 36756.8 35357.1 33082.9 32847.8 35827.8 40631.6 45457.2 48075.3 49285.8 50647.9 52407.9 52587.4 50955.4 48503.6 45446.6 41230.3 36442.9 32023.6 28846 28617.4 29052.6 30993.7 32865.6 34869.3 35240.5 35657 36155.5 36511.1 35478.7 32304 27134.5 21727.5 15764.3 10715.8 6557.09 4188.03 2312.78 997.915 469.999 0 
169.41 469.999 1719.95 4359.15 8417.96 13562.2 19633.8 24455.2 28698.2 32563.3 36955.7 41821.5 46578.2 51042 55409.7 57407.3 55277.7 49621.1 44412.7 41291.3 39329.9 37255.7 35392.4 34389.4 33735.1 34234.2 36634.5 40962.4 45746.5 50407.7 53288.3 56551.5 59262.6 60893.7 60294.3 58820.4 58635.9 58382.1 58627 58523.3 59267 59282.7 58501.8 57721.7 58529.3 60431.2 60314.8 57228.8 52761.2 50612 53780.8 59220.7 63346.9 65558.6 66736 69309.3 71715.8 73509.3 73405.1 72124.4 69517.4 64816.4 58976.3 53545.4 51314.3 51858.7 54678.8 58246.3 61782.1 62799.2 62350.9 62114 62136.9 60678 57677 52770.5 45558.9 37248.2 29028.3 21485.2 14914.5 10422.4 6241.27 3493.93 1590.73 0 
298.633 997.915 3919.37 8989.84 16114.6 25192.4 34090.2 40863.2 45279 48265 52867.4 59326.6 67201.3 76124.9 85110.4 90839.1 88790.7 80795.3 71658 65353.4 61615.6 58512.6 57178.2 55893.9 55710.9 56574.1 59575.6 65343.7 70796.1 74897.6 77947.3 80835.2 84165.8 85240.8 84214.4 81289.2 80357.3 81293.1 83757.2 86347.5 88895.3 90185.9 89227.3 87325.7 86682.8 86711.9 84065.4 78254 71723.2 68473.9 69891.5 74289.7 77777.1 78983 79388.8 82216.8 86439.2 90740.2 92681.7 94229.5 93294.5 89506.4 84115.6 79337.4 78623.3 82407.2 88058.9 94478.9 97534.4 98640.3 96341.3 94191.8 91406.5 88007.6 82205.9 74782.9 65734.8 56712.3 46973.2 37861.4 28782.8 21052.4 13517 7675.96 3750.43 0 
419.621 2361.71 6767.09 14837.6 26254.8 39857.7 52208.4 60361.8 64022.9 65776.1 69139.9 75176.5 84730.9 98562.9 112665 122730 122608 112778 100946 91541.4 86183.7 83140.6 81123.3 80501 80375.3 81624 85354.4 92003.8 98581.8 102033 104290 106602 108787 108636 104855 100869 99137.7 101692 106902 112708 117397 119225 117558 114914 112716 110738 104845 96701.6 88639.1 84375.3 84237 86716.5 87461.9 86791.4 86393 89761.5 95122.6 101488 106865 111310 113158 112439 108544 106707 109315 117065 125781 133221 137025 136104 131446 126248 120318 112573 103526 94310.2 85350.2 77240.7 68296.5 58749.7 47331 35890.1 23828 13792 6718.44 0 
978.228 4033.31 10500.8 22018.1 38956.8 57008 72650.3 81908.7 84700.2 84178.5 84671.9 88321.6 98103.8 114258 132738 146445 147999 138849 126653 116297 110400 107292 105413 105725 104857 106293 110296 116778 123809 128066 129511 129612 129227 126784 119730 113338 111215 115094 124087 132506 139303 141155 139194 136159 133166 129606 121921 112823 104001 99586.4 98857.9 98339.1 96077.6 93139.8 91533.7 94746.6 101731 109306 117119 124670 129841 130798 129941 131683 137665 147838 157693 165813 167346 165761 160280 152364 143229 130637 118690 108595 101607 96777.7 90398.1 81595.1 68634.4 52574.3 35574.8 20683.7 10058.8 0 
1621.92 5938.13 14946.4 29895 50952.2 73438.7 91766.3 101760 103287 100550 97640.3 99026 106990 123620 143942 158760 162660 155898 145016 135974 131473 129793 129104 128901 128635 129432 132790 138972 144833 147651 147403 145333 142274 136852 128046 120478 118301 122984 134353 144582 153325 155383 154113 151880 149805 145729 136593 127727 120278 115682 114014 112423 108728 104473 101603 103001 108905 117502 126012 134688 140825 143312 145506 149758 157612 168363 177946 183929 184746 181601 175992 168098 156864 142234 128111 117851 113834 112360 108851 101349 86740.9 67640.2 46238.5 26993.7 13198.4 0 
2829.27 8432.34 19270.8 37210.8 61293.7 86281.5 105300 115320 116688 112007 107083 105660 111635 127167 146729 162774 168840 165344 157316 150100 148350 149062 151211 151328 150861 150890 153282 156257 159262 158473 155580 150767 145691 140295 132419 125467 123099 127857 138152 150115 158460 162951 163625 164521 163657 160058 151774 144555 138038 134546 132690 129708 126089 121648 118255 117397 120715 126761 133261 141598 147199 149408 151568 157289 165409 175360 182131 186212 184909 182171 177448 171009 160696 146180 133045 124340 122359 122811 120283 113119 97793.8 76588.3 53174.5 31474.2 15857.7 0 
3980.32 10764.6 22960.1 42417.9 67250.8 92163.8 110432 119831 120786 115433 108943 105999 110494 125720 145095 161639 170812 170666 164986 159553 159060 163138 168120 171096 170999 170538 170754 171255 169237 164231 156993 148754 143015 138577 134787 131248 130187 132786 140050 149012 158583 164414 169728 174381 177956 176106 169598 164598 160095 155761 151190 147682 145752 144083 140031 136419 135091 136314 139070 143802 147981 149477 151494 156341 162869 171310 177330 177469 175020 171382 167620 162403 154460 143156 132763 126994 126344 126967 124660 116771 101682 80791.6 56914.7 34754.4 17983.1 0 
