0 0 0 0.0338812 0.146046 0.473212 1.07265 1.95111 2.91119 3.73076 4.24882 4.38707 4.31824 4.11713 4.07276 4.02468 4.0478 3.98571 3.83336 3.62184 3.37504 3.27673 3.36222 3.59786 3.90684 4.01396 3.90578 3.72961 3.67532 3.69975 3.78612 3.68125 3.53193 3.52421 3.63525 3.83048 3.90225 3.99981 4.26212 4.66299 4.88489 4.71179 4.30602 3.95807 3.75355 3.67854 3.43473 3.12112 2.90136 2.87058 3.132 3.4688 3.76571 3.87234 3.8909 3.9237 4.20432 4.65149 4.89278 4.7892 4.37667 3.98861 3.62398 3.49144 3.43113 3.33202 3.23473 3.12727 3.09627 3.19046 3.41595 3.73999 4.17206 4.64093 5.00486 5.15595 4.9654 4.61452 4.28121 4.16507 4.44288 4.71496 4.66957 4.21315 3.52316 2.8768 2.2016 1.57453 0.923796 0.443181 0.144936 0.0398103 0 0 0 0 
0 0.00170641 0.0122159 0.171398 0.64202 1.83748 3.83233 6.42126 8.93703 10.8926 12.0663 12.3211 12.1882 11.7662 11.7809 11.7453 11.8405 11.6911 11.2423 10.5257 9.70577 9.28084 9.40267 10.0335 10.9188 11.3217 11.208 10.8845 10.806 10.8569 10.9661 10.4786 9.88984 9.76081 9.97466 10.4663 10.6339 10.8932 11.6187 12.7329 13.3655 12.9306 11.8527 10.9299 10.3963 10.2545 9.74383 9.05722 8.53598 8.41739 9.01559 9.82786 10.5675 10.7827 10.75 10.7628 11.4266 12.5711 13.2299 13.0428 12.0739 11.1313 10.1817 9.78543 9.58024 9.3175 9.0604 8.76623 8.65421 8.88414 9.49343 10.3813 11.5347 12.7552 13.7171 14.1613 13.7504 12.926 12.108 11.8853 12.7605 13.569 13.4581 12.2362 10.4834 8.84515 7.11254 5.33142 3.37168 1.83071 0.768705 0.305737 0.0699809 0.0172347 0 0 
0 0.015503 0.0818806 0.590791 1.94283 4.99802 9.69901 15.1568 19.8119 22.9709 24.6867 24.8272 24.5927 23.9466 24.2104 24.4183 24.9246 25.0196 24.2753 22.506 20.3348 18.9537 18.7967 19.9814 21.7876 22.8126 23.0023 22.7514 22.8001 22.9017 22.8468 21.4522 19.8799 19.3766 19.5914 20.4669 20.7374 21.2098 22.6075 24.7842 26.0605 25.325 23.3287 21.5978 20.5841 20.4075 19.7387 18.8186 18.0571 17.8136 18.7081 19.9767 21.1712 21.3828 21.1425 21.0263 22.1107 24.1608 25.4378 25.2934 23.7816 22.2348 20.5156 19.7002 19.2719 18.8488 18.4224 17.8464 17.5106 17.8125 18.9273 20.6116 22.7619 24.9447 26.6855 27.5894 27.0246 25.7322 24.3882 24.2391 26.2861 28.0768 27.9167 25.5846 22.473 19.5997 16.5424 13.029 8.90969 5.42942 2.74242 1.30133 0.41372 0.107799 0 0 
0.00466569 0.0732556 0.320783 1.52639 4.38163 10.1103 18.2197 26.6432 32.8245 36.2638 37.8251 37.5183 37.3308 36.9279 37.9483 38.8746 40.1465 41.0179 40.4251 37.4794 33.4204 30.2225 28.936 30.2109 32.8124 34.615 35.5649 35.7558 35.9978 35.9813 35.3912 32.7118 29.868 28.7797 28.7493 29.8092 30.0953 30.7193 32.6867 35.7849 37.6709 36.8502 34.2388 31.963 30.6191 30.5652 30.183 29.5684 28.9095 28.5921 29.4969 30.804 32.0677 31.9403 31.2014 30.7526 31.8732 34.4253 36.1934 36.3526 34.8266 33.0866 30.8568 29.6884 29.1753 28.8802 28.4666 27.5958 26.806 26.8848 28.312 30.6352 33.5657 36.381 38.6714 40.0099 39.6265 38.3641 36.9928 37.3387 40.7609 43.4929 43.2055 39.9435 36.0118 32.5161 28.7458 23.8357 17.7027 12.1098 7.20744 3.97739 1.6142 0.517896 0.0664324 0 
0.0362194 0.270533 0.988394 3.32575 8.05297 16.1892 26.5723 36.2094 42.2724 44.8936 45.7643 44.9648 44.9708 45.3513 47.5598 49.681 52.0298 54.3302 54.7698 51.2213 45.3648 39.7862 36.3999 36.8226 39.5414 41.8384 43.6332 44.2925 44.4225 43.913 42.6252 39.1206 35.581 34.0461 33.5977 34.4197 34.6083 35.2047 37.2532 40.533 42.6448 42.1567 39.772 37.6678 36.383 36.5584 36.8181 36.9863 36.8618 36.7721 37.5304 38.3593 39.053 38.1905 36.7317 35.8644 36.4796 38.6987 40.4834 41.081 40.1541 38.7647 36.608 35.4955 35.4452 35.9305 35.979 34.9421 33.4562 32.7946 33.9455 36.2664 39.307 42.0313 44.2774 45.67 45.6847 44.9925 44.3309 45.4932 49.7047 52.6735 52.1416 48.6903 45.0064 42.0464 38.8077 34.1245 27.8604 21.4652 14.7195 9.05821 4.23443 1.51038 0.283642 0 
0.146115 0.76185 2.39728 6.28622 12.7942 21.9668 32.1425 40.5761 45.4098 47.3704 48.0052 47.0115 46.929 47.9625 51.0739 54.4013 57.9354 62.365 65.2989 62.8135 56.0775 48.0053 41.6702 39.8342 41.5183 43.3366 45.2733 45.8925 45.5195 44.4355 42.9341 39.8698 36.8183 35.2809 34.5109 34.8019 34.8906 35.3144 36.8699 39.4352 41.1801 41.2147 39.7615 38.4919 37.6653 38.0225 38.7353 39.538 40.1883 40.8938 41.8169 41.952 41.5261 39.7322 37.592 36.4985 36.4509 37.8201 39.2458 40.1453 39.913 39.0024 37.3214 36.7468 37.7616 39.5635 40.5259 39.6768 37.6627 36.113 36.43 37.9357 40.2704 42.147 43.6955 44.528 44.7923 44.897 45.6736 47.989 52.1137 54.1593 52.8405 49.5854 46.669 45.0101 43.1728 40.5018 36.5383 31.477 24.3509 16.4869 8.70876 3.52457 0.908175 0 
0.404538 1.70641 4.78421 10.5892 18.5447 27.3034 35.2254 41.0046 44.558 46.86 48.1346 47.2424 46.4819 47.2919 50.243 54.0513 58.2849 64.6596 70.6999 70.807 64.6388 55.0012 46.0873 41.3335 41.1871 41.6385 42.8625 43.0021 42.1792 41.0619 40.2488 38.7116 36.8332 35.4535 34.4638 34.1973 34.2751 34.4908 35.2212 36.5679 37.5266 37.9198 37.5189 37.2816 37.1397 37.6415 38.3877 39.3031 40.6714 42.556 44.0216 43.5345 41.7771 39.1683 36.6022 35.5683 35.1411 35.8336 37.0126 38.0841 38.2493 37.5325 36.2539 36.214 38.2266 41.155 43.1627 43.1158 41.4367 39.6458 39.0124 39.1595 40.1604 40.6689 41.054 40.8288 41.0096 41.8307 44.3714 48.0516 51.6713 52.1247 49.4822 46.1763 43.7919 43.4314 43.0841 43.0173 42.3311 39.8324 33.8427 24.8814 14.5934 6.64599 2.10615 0 
0.872556 3.17985 8.09717 15.9246 24.8534 32.3728 37.4466 40.5076 43.2495 46.5359 48.7455 47.738 45.571 45.1058 46.7756 50.1374 54.0378 60.7887 68.5101 71.0708 66.7341 57.572 48.172 41.5937 39.7922 38.8239 39.0689 38.7795 37.8415 37.218 37.4636 37.5392 36.6984 35.3745 34.2195 33.5654 33.6342 33.5725 33.3508 33.4064 33.4945 34.0228 34.4653 35.1297 35.7697 36.5733 37.326 38.0854 39.7968 42.4582 44.2112 43.2537 40.5022 37.5688 35.0019 34.1703 33.5664 33.8632 35.0237 36.3012 36.7706 36.1587 35.2161 35.47 37.8846 41.2391 44.0546 45.3954 45.1477 44.1255 42.6653 41.0387 40.1005 38.7941 37.8339 36.5307 36.5765 38.0494 42.0802 46.7816 49.8191 48.9736 45.3972 42.1671 40.3829 41.0418 41.795 43.4594 45.0242 44.712 40.6516 32.2159 20.8859 10.7063 3.99594 0 
1.51136 4.97859 11.7257 21.1263 30.2571 36.1652 38.8547 40.1951 43.1976 48.0838 51.4398 50.2819 46.4776 44.1878 44.0988 46.3476 48.8808 53.8617 60.5569 63.925 61.9341 55.4952 48.4305 42.4758 40.1962 38.5101 37.7892 36.9168 35.7094 35.3891 36.3798 37.5979 37.5866 36.5431 35.6509 35.0969 35.1828 34.8088 33.8412 33.0614 32.6264 33.1449 33.9879 35.1508 36.4002 37.5105 38.0656 38.1245 39.1403 41.3928 42.9828 42.227 39.7601 37.5109 35.6298 35.1657 34.6936 35.0349 36.3053 37.5763 37.8604 36.958 36.0618 36.4284 38.7574 41.8833 44.911 47.4603 48.937 49.2133 47.3223 44.1508 41.4854 38.7998 37.1339 35.3894 35.3931 37.137 41.4953 45.9033 48.1037 46.9191 43.6833 41.0837 39.7615 40.5632 41.4868 43.6269 46.1398 47.4764 45.7757 39.0642 27.9007 15.9149 6.64562 0 
2.20835 6.75946 14.9112 25.0796 33.7085 38.3433 40.0461 40.9324 44.2626 49.4877 52.8946 51.4493 46.7061 42.8894 41.0473 41.9599 43.3542 46.6267 51.4003 54.2014 53.7761 50.4287 46.7321 43.0617 41.3014 39.5532 38.239 36.9433 35.5921 35.3894 36.3374 37.5911 37.6348 36.849 36.4746 36.4795 36.7214 36.1679 34.8084 33.605 32.855 33.2305 34.124 35.4458 37.0027 38.2149 38.5001 37.907 37.8596 38.8425 39.5847 39.095 37.6232 36.6781 35.9869 36.0583 35.9293 36.4482 37.8206 39.0575 39.1442 37.9753 37.0138 37.2569 39.0481 41.5142 44.0752 46.9284 49.3195 50.6114 48.9117 45.2196 41.6254 38.1142 36.091 34.4335 34.7785 36.8669 40.9331 44.5204 46.3545 46.119 44.5416 43.2471 42.4842 42.9119 43.6051 45.5762 48.3061 50.9806 51.5959 46.891 36.1289 22.2425 9.90123 0 
