0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 478.79 484.16 491.69 500.14 508.97 517.92 526.81 535.57 544.15 552.50 560.61 568.46 576.04 583.36 590.41 597.18 603.70 609.94 615.93 621.66 627.14 632.37 637.37 642.13 646.67 650.98 655.08 658.97 662.66 666.16 669.46 672.58 675.53 678.30 680.90 683.34 685.62 687.75 689.73 691.57 693.27 694.83 696.25 697.55 698.71 699.75 700.66 701.45 702.12 702.67 703.10 703.40 703.59 703.65 703.60 703.43 703.15 702.75 702.26 701.70 701.11 700.64 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 892.42 1806.60 1826.75 2322.50 2362.33 2404.62 2449.15 2494.82 2540.78 2586.48 2631.54 2675.71 2718.80 2760.71 2801.35 2840.68 2878.67 2915.30 2950.57 2984.48 3017.05 3048.29 3078.23 3106.89 3134.29 3160.47 3185.45 3209.26 3231.94 3253.51 3274.01 3293.46 3311.91 3329.37 3345.89 3361.49 3376.20 3390.04 3403.04 3415.24 3426.65 3437.30 3447.20 3456.38 3464.86 3472.66 3479.78 3486.25 3492.08 3497.27 3501.84 3505.80 3509.14 3511.88 3514.02 3515.55 3516.49 3516.82 3516.56 3515.69 3514.23 3512.19 3509.58 3506.43 3502.83 3498.86 3494.62 2791.84 2790.25 1393.81 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1750.87 2212.71 2694.19 2735.54 2787.54 3319.04 3378.43 3440.53 3503.95 3567.71 3631.11 3693.66 3755.00 3814.91 3873.22 3929.80 3984.59 4037.54 4088.62 4137.82 4185.16 4230.64 4274.28 4316.12 4356.17 4394.48 4431.09 4466.03 4499.35 4531.08 4561.27 4589.96 4617.21 4643.04 4667.50 4690.64 4712.49 4733.09 4752.49 4770.72 4787.81 4803.80 4818.72 4832.60 4845.47 4857.36 4868.28 4878.27 4887.33 4895.50 4902.77 4909.18 4914.71 4919.40 4923.23 4926.22 4928.36 4929.67 4930.14 4929.76 4928.55 4926.50 4923.63 4919.97 4915.54 4910.41 4904.69 4197.78 4191.17 4184.57 3481.17 2781.46 694.57 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 848.47 1712.47 2606.32 2643.32 3145.11 3201.99 3733.88 3804.36 3875.04 3946.68 4018.99 4091.34 4163.18 4234.03 4303.56 4371.49 4437.65 4501.90 4564.15 4624.35 4682.46 4738.46 4792.37 4844.18 4893.92 4941.62 4987.31 5031.02 5072.80 5112.68 5150.73 5186.97 5221.46 5254.25 5285.39 5314.92 5342.89 5369.35 5394.34 5417.91 5440.10 5460.95 5480.51 5498.80 5515.88 5531.76 5546.49 5560.09 5572.59 5584.01 5594.38 5603.72 5612.04 5619.36 5625.69 5631.04 5635.42 5638.84 5641.28 5642.77 5643.30 5642.86 5641.47 5639.12 5635.83 5631.59 5626.44 5620.38 5613.38 5605.27 4896.77 4888.04 4181.33 4172.86 2775.62 1386.65 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 1685.72 2555.88 3034.12 3088.27 3602.64 3671.22 3744.65 4295.88 4374.34 4454.69 4535.75 4616.74 4697.06 4776.24 4853.93 4929.85 5003.83 5075.70 5145.37 5212.78 5277.88 5340.65 5401.09 5459.21 5515.02 5568.56 5619.86 5668.96 5715.89 5760.72 5803.48 5844.23 5883.02 5919.90 5954.93 5988.16 6019.63 6049.41 6077.54 6104.08 6129.06 6152.55 6174.57 6195.17 6214.40 6232.29 6248.88 6264.20 6278.27 6291.14 6302.82 6313.33 6322.70 6330.94 6338.06 6344.08 6349.01 6352.85 6355.60 6357.27 6357.86 6357.37 6355.79 6353.14 6349.41 6344.61 6338.75 6331.86 6323.96 5614.12 5604.20 5593.72 4884.70 4873.66 4167.23 2770.82 692.05 0.00 0.00 0.00 
0.00 0.00 1655.99 2510.87 2978.17 3471.67 3537.53 4062.50 4140.88 4223.11 4306.99 4388.80 4470.30 4551.59 4632.36 4712.25 4790.90 4868.04 4943.43 5016.90 5088.31 5157.58 5224.63 5289.41 5351.91 5412.12 5470.04 5525.69 5579.09 5630.27 5679.28 5726.14 5770.91 5813.63 5854.35 5893.12 5929.99 5965.02 5998.25 6029.74 6059.53 6087.68 6114.24 6139.25 6162.75 6184.80 6205.43 6224.68 6242.59 6259.20 6274.54 6288.63 6301.51 6313.20 6323.72 6333.10 6341.34 6348.47 6354.49 6359.41 6363.25 6366.00 6367.66 6368.25 6367.75 6366.16 6363.49 6359.72 6354.85 6348.88 6341.76 6333.41 6323.54 6312.53 6300.65 5589.66 5576.68 4867.36 4160.42 2765.89 0.00 0.00 0.00 
0.00 815.24 2057.74 2499.23 2976.45 3474.75 3989.99 4070.43 4152.85 4705.11 4794.68 4885.46 4976.42 5067.03 5156.86 5245.54 5332.75 5418.22 5501.72 5583.08 5662.18 5738.90 5813.17 5884.96 5954.22 6020.97 6085.19 6146.91 6206.14 6262.93 6317.31 6369.33 6419.03 6466.46 6511.68 6554.74 6595.70 6634.61 6671.54 6706.53 6739.64 6770.93 6800.45 6828.25 6854.38 6878.89 6901.83 6923.23 6943.15 6961.62 6978.67 6994.34 7008.66 7021.66 7033.36 7043.79 7052.95 7060.88 7067.57 7073.05 7077.31 7080.37 7082.23 7082.88 7082.33 7080.57 7077.60 7073.41 7067.99 7061.32 7053.39 7044.18 7033.73 6321.98 6309.38 6295.65 5584.22 4873.89 4165.35 3460.11 1380.44 0.00 0.00 
0.00 1625.94 2456.76 2917.28 3405.86 3915.29 3995.53 4532.23 4621.45 4714.45 4806.80 4898.85 4990.35 5081.06 5170.73 5259.09 5345.90 5430.94 5514.02 5594.97 5673.68 5750.06 5824.02 5895.53 5964.56 6031.09 6095.14 6156.70 6215.81 6272.49 6326.78 6378.73 6428.37 6475.76 6520.95 6563.99 6604.94 6643.85 6680.77 6715.77 6748.90 6780.20 6809.73 6837.55 6863.70 6888.24 6911.19 6932.62 6952.56 6971.04 6988.11 7003.80 7018.14 7031.15 7042.86 7053.29 7062.46 7070.39 7077.09 7082.57 7086.84 7089.90 7091.76 7092.41 7091.86 7090.10 7087.13 7082.93 7077.48 7070.77 7062.76 7053.40 7042.64 7030.40 7017.01 6303.82 6288.70 5576.39 4865.70 4157.80 2762.99 0.00 0.00 
0.00 1615.73 2447.86 2915.95 3407.02 3918.58 4001.48 4539.05 4630.33 4724.14 4818.16 4911.16 5002.98 5093.68 5183.15 5271.21 5357.68 5442.35 5525.06 5605.67 5684.05 5760.13 5833.82 5905.09 5973.91 6040.26 6104.14 6165.57 6224.56 6281.14 6335.36 6387.24 6436.83 6484.18 6529.34 6572.36 6613.30 6652.21 6689.13 6724.13 6757.27 6788.58 6818.13 6845.97 6872.14 6896.69 6919.67 6941.11 6961.07 6979.57 6996.65 7012.36 7026.70 7039.72 7051.44 7061.88 7071.06 7079.00 7085.70 7091.19 7095.46 7098.53 7100.39 7101.05 7100.51 7098.76 7095.79 7091.60 7086.17 7079.45 7071.42 7062.00 7051.05 7038.58 7024.99 6311.63 6296.20 5583.66 4872.76 4164.36 2767.91 0.00 0.00 
0.00 2009.02 2444.42 3336.96 3407.15 3920.97 4451.15 4543.06 4637.04 4732.80 4827.94 4921.17 5012.96 5103.51 5192.78 5280.62 5366.83 5451.25 5533.71 5614.06 5692.22 5768.07 5841.57 5912.66 5981.31 6047.52 6111.28 6172.60 6231.50 6288.01 6342.16 6393.99 6443.54 6490.86 6536.00 6579.00 6619.93 6658.83 6695.75 6730.76 6763.90 6795.22 6824.79 6852.63 6878.82 6903.38 6926.37 6947.83 6967.80 6986.32 7003.42 7019.13 7033.49 7046.52 7058.25 7068.69 7077.88 7085.82 7092.53 7098.02 7102.30 7105.38 7107.25 7107.93 7107.40 7105.67 7102.73 7098.57 7093.17 7086.51 7078.55 7069.20 7058.34 7045.80 7031.76 7016.90 6302.87 5589.94 5574.21 4170.66 3466.72 0.00 0.00 
