0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 627.72 628.27 628.91 629.47 629.86 630.05 630.00 629.71 629.17 628.37 627.32 626.02 624.48 622.68 620.64 618.36 615.85 613.11 610.14 606.95 603.54 599.92 596.10 592.08 587.87 583.47 578.89 574.15 569.24 564.18 558.98 553.65 548.21 542.66 537.02 531.31 525.54 519.75 513.93 508.13 502.36 496.64 490.99 485.45 480.02 474.74 469.60 464.64 459.85 455.25 450.83 446.61 442.58 438.73 435.06 431.58 428.27 425.15 422.22 419.55 417.25 415.64 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1246.28 2496.20 2498.89 3128.65 3133.52 3138.14 3142.25 3145.51 3147.73 3148.79 3148.64 3147.23 3144.55 3140.59 3135.36 3128.87 3121.12 3112.14 3101.93 3090.53 3077.95 3064.22 3049.35 3033.38 3016.32 2998.21 2979.07 2958.94 2937.84 2915.82 2892.90 2869.13 2844.55 2819.22 2793.17 2766.47 2739.18 2711.36 2683.10 2654.47 2625.56 2596.48 2567.32 2538.20 2509.23 2480.53 2452.22 2424.40 2397.20 2370.69 2344.97 2320.09 2296.12 2273.08 2251.00 2229.88 2209.72 2190.49 2172.17 2154.72 2138.13 2122.35 2107.36 2093.19 2079.87 2067.47 2055.87 1635.32 1631.08 812.79 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 2485.33 3111.21 3740.34 3747.40 3755.95 4391.35 4398.40 4404.36 4408.99 4412.11 4413.60 4413.39 4411.43 4407.71 4402.20 4394.92 4385.88 4375.09 4362.58 4348.37 4332.49 4314.97 4295.83 4275.12 4252.87 4229.11 4203.88 4177.22 4149.18 4119.80 4089.13 4057.23 4024.14 3989.94 3954.69 3918.45 3881.32 3843.38 3804.71 3765.44 3725.67 3685.52 3645.14 3604.65 3564.22 3524.00 3484.15 3444.82 3406.17 3368.34 3331.46 3295.63 3260.95 3227.50 3195.32 3164.43 3134.86 3106.59 3079.60 3053.85 3029.31 3005.93 2983.66 2962.48 2942.39 2923.42 2905.71 2474.10 2458.75 2445.04 2026.25 1614.82 402.41 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 1236.28 2476.08 3722.60 3730.84 4365.63 4376.63 5014.06 5024.53 5033.31 5040.44 5045.87 5049.50 5051.24 5051.02 5048.81 5044.59 5038.34 5030.08 5019.82 5007.57 4993.36 4977.22 4959.18 4939.27 4917.54 4894.01 4868.72 4841.73 4813.06 4782.78 4750.93 4717.57 4682.74 4646.52 4608.97 4570.15 4530.16 4489.06 4446.96 4403.95 4360.14 4315.65 4270.61 4225.15 4179.44 4133.62 4087.86 4042.34 3997.22 3952.68 3908.89 3866.00 3824.14 3783.45 3744.03 3705.95 3669.27 3634.02 3600.23 3567.88 3536.95 3507.40 3479.19 3452.26 3426.56 3402.03 3378.61 3356.21 3334.65 3313.30 2880.64 2862.64 2437.96 2423.41 1605.83 801.27 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 2468.73 3709.88 4341.84 4355.18 4993.21 5007.01 5020.07 5659.14 5669.17 5677.40 5683.66 5687.85 5689.88 5689.69 5687.26 5682.56 5675.60 5666.37 5654.90 5641.21 5625.32 5607.27 5587.09 5564.82 5540.50 5514.18 5485.89 5455.69 5423.62 5389.75 5354.12 5316.80 5277.86 5237.36 5195.38 5152.00 5107.31 5061.40 5014.37 4966.35 4917.44 4867.79 4817.54 4766.84 4715.85 4664.75 4613.72 4562.95 4512.62 4462.92 4414.03 4366.12 4319.34 4273.82 4229.67 4186.99 4145.83 4106.23 4068.22 4031.79 3996.91 3963.55 3931.65 3901.15 3871.98 3844.06 3817.34 3791.76 3767.34 3328.40 3305.54 3283.90 2854.97 2836.00 2414.85 1599.34 399.08 0.00 0.00 0.00 
0.00 0.00 2459.44 3696.90 4327.24 4963.97 4980.71 5621.49 5637.59 5652.47 5665.70 5676.52 5685.16 5691.66 5695.99 5698.12 5698.01 5695.64 5691.01 5684.11 5674.96 5663.58 5649.99 5634.21 5616.28 5596.23 5574.10 5549.93 5523.77 5495.66 5465.65 5433.79 5400.13 5364.74 5327.67 5288.99 5248.78 5207.10 5164.04 5119.70 5074.15 5027.52 4979.91 4931.43 4882.24 4832.45 4782.24 4731.74 4681.15 4630.62 4580.34 4530.50 4481.26 4432.79 4385.27 4338.83 4293.60 4249.70 4207.20 4166.17 4126.64 4088.65 4052.18 4017.22 3983.72 3951.63 3920.88 3891.39 3863.07 3835.80 3809.40 3783.57 3757.44 3731.80 3707.09 3274.45 3252.06 2826.30 2405.65 1593.58 0.00 0.00 0.00 
0.00 1225.31 3069.56 3692.81 4326.99 4965.69 5606.78 5625.72 5643.15 6285.23 6299.53 6311.70 6321.55 6328.99 6333.99 6336.49 6336.48 6333.94 6328.88 6321.30 6311.21 6298.64 6283.62 6266.18 6246.34 6224.16 6199.68 6172.94 6143.99 6112.88 6079.66 6044.41 6007.16 5968.00 5926.98 5884.19 5839.70 5793.60 5745.98 5696.94 5646.58 5595.03 5542.40 5488.82 5434.46 5379.45 5323.96 5268.18 5212.28 5156.46 5100.90 5045.81 4991.39 4937.80 4885.24 4833.85 4783.78 4735.14 4688.03 4642.52 4598.66 4556.46 4515.92 4477.02 4439.72 4403.95 4369.65 4336.70 4305.01 4274.43 4244.81 4216.00 4187.95 3747.80 3721.52 3695.52 3264.30 2836.85 2413.66 1996.39 794.47 0.00 0.00 
0.00 2448.44 3678.20 4308.34 4946.22 5588.23 5609.55 6253.78 6272.84 6290.39 6305.51 6318.19 6328.38 6336.06 6341.22 6343.84 6343.93 6341.49 6336.51 6329.01 6319.01 6306.54 6291.61 6274.28 6254.56 6232.51 6208.16 6181.56 6152.77 6121.82 6088.78 6053.71 6016.67 5977.72 5936.94 5894.39 5850.17 5804.35 5757.02 5708.30 5658.27 5607.07 5554.81 5501.63 5447.67 5393.08 5338.03 5282.69 5227.23 5171.85 5116.74 5062.07 5008.05 4954.84 4902.61 4851.53 4801.72 4753.30 4706.36 4660.97 4617.17 4574.99 4534.44 4495.47 4458.06 4422.15 4387.65 4354.46 4322.47 4291.53 4261.45 4232.01 4202.98 4173.99 4145.71 3708.76 3682.29 3251.52 2825.02 2403.92 1591.72 0.00 0.00 
0.00 2443.87 3674.18 4307.42 4946.53 5589.56 5612.03 6256.89 6276.85 6294.99 6310.81 6323.97 6334.46 6342.34 6347.65 6350.40 6350.59 6348.24 6343.35 6335.94 6326.03 6313.65 6298.82 6281.59 6261.98 6240.04 6215.82 6189.36 6160.70 6129.91 6097.03 6062.14 6025.28 5986.53 5945.95 5903.63 5859.64 5814.07 5767.02 5718.57 5668.85 5617.96 5566.04 5513.21 5459.61 5405.40 5350.74 5295.79 5240.73 5185.75 5131.03 5076.74 5023.07 4970.20 4918.28 4867.47 4817.89 4769.66 4722.87 4677.59 4633.86 4591.71 4551.14 4512.13 4474.64 4438.61 4403.96 4370.60 4338.39 4307.20 4276.81 4246.95 4217.26 4187.64 4158.76 3721.33 3694.12 3262.74 2835.62 2413.44 1598.40 0.00 0.00 
0.00 3049.68 3672.16 4923.43 4946.37 5590.31 6236.19 6258.92 6279.81 6298.76 6315.03 6328.43 6339.11 6347.15 6352.60 6355.46 6355.75 6353.49 6348.69 6341.36 6331.53 6319.23 6304.49 6287.35 6267.83 6245.99 6221.87 6195.52 6166.98 6136.31 6103.57 6068.81 6032.10 5993.50 5953.09 5910.95 5867.15 5821.78 5774.94 5726.72 5677.23 5626.60 5574.93 5522.37 5469.06 5415.14 5360.78 5306.14 5251.39 5196.72 5142.29 5088.29 5034.90 4982.29 4930.60 4880.00 4830.60 4782.52 4735.85 4690.66 4646.99 4604.86 4564.29 4525.25 4487.70 4451.60 4416.87 4383.41 4351.11 4319.82 4289.35 4259.41 4229.59 4199.58 4169.60 4140.67 3704.44 3272.22 3247.89 2422.41 2006.97 0.00 0.00 
