0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.30 0.96 1.16 1.22 1.21 1.20 1.20 1.19 1.19 1.19 1.19 1.19 1.19 1.20 1.20 1.20 1.20 1.21 1.21 1.21 1.21 1.21 1.22 1.22 1.22 1.22 1.22 1.22 1.23 1.23 1.23 1.23 1.24 1.24 1.25 1.25 1.26 1.27 1.28 1.29 1.31 1.33 1.35 1.37 1.40 1.44 1.47 1.52 1.57 1.63 1.70 1.79 1.88 2.00 2.13 2.29 2.48 2.70 2.96 3.26 3.62 4.03 4.47 4.89 5.06 4.40 1.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.69 1.60 1.63 1.12 0.98 0.94 0.93 0.92 0.92 0.92 0.92 0.92 0.92 0.92 0.92 0.92 0.92 0.92 0.93 0.93 0.93 0.93 0.93 0.94 0.94 0.94 0.94 0.94 0.94 0.94 0.94 0.95 0.95 0.95 0.95 0.96 0.96 0.97 0.97 0.98 0.99 1.00 1.01 1.02 1.04 1.06 1.08 1.11 1.13 1.17 1.21 1.26 1.31 1.37 1.45 1.53 1.64 1.75 1.90 2.06 2.26 2.49 2.76 3.06 3.39 3.75 4.21 5.06 7.47 7.34 3.05 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.04 1.56 1.60 0.99 0.81 0.73 0.68 0.66 0.65 0.65 0.64 0.64 0.64 0.64 0.64 0.64 0.64 0.64 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.66 0.66 0.66 0.66 0.66 0.66 0.66 0.66 0.66 0.67 0.67 0.67 0.67 0.68 0.68 0.69 0.69 0.70 0.71 0.72 0.73 0.74 0.76 0.77 0.79 0.82 0.85 0.88 0.92 0.96 1.01 1.07 1.14 1.23 1.32 1.44 1.58 1.74 1.92 2.13 2.36 2.59 2.90 3.28 3.75 4.54 7.00 6.38 0.15 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.04 1.93 1.30 0.89 0.73 0.64 0.60 0.56 0.53 0.53 0.53 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.55 0.55 0.55 0.55 0.56 0.56 0.57 0.58 0.58 0.59 0.60 0.62 0.63 0.65 0.67 0.69 0.72 0.75 0.78 0.82 0.87 0.93 1.00 1.08 1.17 1.28 1.41 1.56 1.73 1.92 2.11 2.36 2.74 2.96 3.29 3.91 5.34 7.14 0.12 0.00 0.00 0.00 
0.00 0.00 0.00 1.79 1.38 0.89 0.71 0.62 0.55 0.53 0.51 0.49 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.50 0.50 0.50 0.50 0.50 0.51 0.51 0.52 0.52 0.53 0.53 0.54 0.55 0.56 0.58 0.59 0.61 0.63 0.66 0.68 0.72 0.76 0.80 0.85 0.91 0.99 1.07 1.18 1.30 1.43 1.59 1.76 1.94 2.18 2.42 2.57 2.88 3.17 3.71 5.19 6.04 0.00 0.00 0.00 
0.00 0.00 0.91 1.93 0.98 0.74 0.63 0.56 0.50 0.47 0.47 0.46 0.46 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.48 0.48 0.48 0.49 0.49 0.50 0.51 0.51 0.52 0.53 0.55 0.56 0.58 0.60 0.62 0.65 0.68 0.71 0.76 0.81 0.86 0.93 1.01 1.11 1.22 1.35 1.50 1.66 1.83 1.98 1.78 2.34 2.61 2.74 2.79 3.42 6.50 2.45 0.00 0.00 
0.00 0.00 2.23 1.24 0.84 0.67 0.58 0.51 0.48 0.45 0.44 0.43 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.45 0.45 0.45 0.46 0.46 0.47 0.48 0.49 0.50 0.51 0.52 0.54 0.56 0.58 0.60 0.63 0.66 0.70 0.75 0.80 0.87 0.94 1.03 1.13 1.25 1.39 1.54 1.70 1.87 2.05 2.26 2.27 2.63 2.85 3.18 4.28 6.77 0.00 0.00 
0.00 0.47 2.35 1.04 0.76 0.62 0.54 0.50 0.46 0.42 0.34 0.30 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.30 0.30 0.30 0.30 0.30 0.30 0.30 0.30 0.30 0.30 0.30 0.31 0.31 0.31 0.32 0.32 0.33 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.41 0.43 0.45 0.48 0.51 0.55 0.59 0.64 0.70 0.77 0.85 0.94 1.04 1.16 1.41 1.89 2.13 1.42 2.42 2.15 2.28 3.20 6.41 0.00 0.00 
0.00 1.60 1.66 0.95 0.74 0.60 0.51 0.47 0.43 0.27 0.20 0.20 0.20 0.20 0.19 0.19 0.19 0.19 0.19 0.19 0.19 0.19 0.19 0.19 0.19 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.20 0.21 0.21 0.21 0.21 0.21 0.22 0.22 0.23 0.23 0.24 0.25 0.25 0.26 0.28 0.29 0.30 0.32 0.34 0.37 0.40 0.44 0.48 0.53 0.59 0.65 0.72 0.80 0.88 1.19 1.99 2.22 1.94 1.56 2.90 2.39 4.84 0.00 0.00 
