0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.04 0.12 0.14 0.15 0.14 0.14 0.14 0.14 0.14 0.14 0.14 0.15 0.15 0.15 0.15 0.15 0.16 0.16 0.16 0.17 0.17 0.17 0.18 0.18 0.19 0.19 0.20 0.20 0.21 0.22 0.23 0.24 0.25 0.26 0.27 0.28 0.30 0.32 0.34 0.36 0.39 0.43 0.47 0.52 0.58 0.65 0.75 0.87 1.02 1.21 1.44 1.71 2.03 2.39 2.77 3.15 3.53 3.89 4.21 4.49 4.73 4.92 5.08 5.18 4.97 4.11 1.26 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.09 0.20 0.20 0.14 0.12 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.11 0.12 0.12 0.12 0.12 0.13 0.13 0.13 0.13 0.14 0.14 0.14 0.15 0.15 0.16 0.16 0.17 0.18 0.18 0.19 0.20 0.21 0.22 0.23 0.25 0.26 0.28 0.30 0.33 0.36 0.40 0.45 0.50 0.57 0.66 0.78 0.92 1.09 1.30 1.54 1.81 2.09 2.39 2.68 2.95 3.20 3.42 3.61 3.76 3.89 4.00 4.20 4.79 6.88 6.69 2.83 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.01 0.20 0.20 0.12 0.10 0.09 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.09 0.09 0.09 0.09 0.09 0.10 0.10 0.10 0.10 0.11 0.11 0.11 0.12 0.12 0.13 0.13 0.14 0.15 0.15 0.16 0.17 0.18 0.20 0.21 0.23 0.25 0.28 0.31 0.35 0.40 0.46 0.54 0.64 0.76 0.90 1.07 1.26 1.45 1.66 1.86 2.05 2.23 2.38 2.52 2.63 2.72 2.79 2.91 3.11 3.45 4.16 6.57 6.29 0.16 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.01 0.26 0.17 0.11 0.09 0.08 0.07 0.07 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.07 0.07 0.07 0.07 0.07 0.07 0.07 0.07 0.08 0.08 0.08 0.08 0.08 0.09 0.09 0.09 0.10 0.10 0.10 0.11 0.11 0.12 0.13 0.13 0.14 0.15 0.16 0.17 0.19 0.21 0.23 0.25 0.29 0.33 0.38 0.44 0.52 0.62 0.73 0.87 1.02 1.18 1.35 1.51 1.67 1.81 1.94 2.05 2.14 2.21 2.27 2.37 2.60 2.72 3.02 3.66 5.25 7.54 0.14 0.00 0.00 0.00 
0.00 0.00 0.00 0.25 0.19 0.12 0.09 0.08 0.07 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.07 0.07 0.07 0.07 0.07 0.07 0.08 0.08 0.08 0.08 0.09 0.09 0.09 0.10 0.10 0.10 0.11 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.19 0.21 0.23 0.26 0.30 0.35 0.40 0.48 0.57 0.67 0.80 0.94 1.08 1.24 1.39 1.53 1.66 1.78 1.88 1.96 2.03 2.09 2.18 2.29 2.37 2.63 2.95 3.62 5.47 6.91 0.00 0.00 0.00 
0.00 0.00 0.13 0.27 0.13 0.10 0.08 0.07 0.06 0.06 0.06 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.07 0.07 0.07 0.07 0.07 0.08 0.08 0.08 0.08 0.09 0.09 0.09 0.10 0.10 0.11 0.11 0.12 0.13 0.14 0.15 0.16 0.18 0.20 0.22 0.25 0.28 0.33 0.38 0.45 0.53 0.63 0.75 0.88 1.02 1.16 1.31 1.44 1.57 1.68 1.77 1.85 1.92 1.97 2.01 1.71 2.16 2.38 2.55 2.71 3.57 7.36 3.03 0.00 0.00 
0.00 0.00 0.33 0.17 0.11 0.09 0.07 0.06 0.06 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.06 0.06 0.06 0.06 0.06 0.06 0.06 0.07 0.07 0.07 0.07 0.07 0.08 0.08 0.08 0.08 0.09 0.09 0.10 0.10 0.11 0.11 0.12 0.13 0.14 0.15 0.17 0.18 0.20 0.23 0.26 0.30 0.35 0.42 0.49 0.59 0.69 0.81 0.94 1.07 1.21 1.33 1.45 1.55 1.64 1.72 1.78 1.83 1.88 1.95 2.09 2.08 2.43 2.75 3.28 4.78 8.21 0.00 0.00 
0.00 0.07 0.34 0.15 0.10 0.08 0.07 0.06 0.06 0.05 0.04 0.04 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.05 0.05 0.05 0.05 0.05 0.05 0.06 0.06 0.06 0.06 0.07 0.07 0.07 0.08 0.08 0.09 0.10 0.10 0.11 0.13 0.14 0.16 0.18 0.21 0.24 0.28 0.34 0.40 0.47 0.55 0.64 0.73 0.82 0.90 0.98 1.05 1.11 1.16 1.20 1.25 1.44 1.82 1.97 1.30 2.25 2.08 2.35 3.54 7.56 0.00 0.00 
0.00 0.25 0.24 0.13 0.10 0.08 0.07 0.06 0.05 0.03 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.04 0.04 0.04 0.04 0.04 0.04 0.05 0.05 0.05 0.06 0.06 0.06 0.07 0.08 0.08 0.09 0.11 0.12 0.14 0.16 0.20 0.23 0.28 0.33 0.39 0.45 0.51 0.57 0.63 0.68 0.73 0.77 0.80 0.82 0.84 0.87 1.13 1.86 2.03 1.81 1.53 2.93 2.66 5.63 0.00 0.00 
