0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.30 0.96 1.14 1.17 1.15 1.13 1.12 1.11 1.10 1.10 1.10 1.10 1.10 1.11 1.11 1.12 1.13 1.14 1.15 1.16 1.17 1.18 1.19 1.21 1.22 1.24 1.25 1.27 1.29 1.31 1.33 1.36 1.39 1.42 1.45 1.49 1.53 1.57 1.62 1.68 1.74 1.81 1.89 1.97 2.07 2.18 2.30 2.44 2.59 2.76 2.94 3.14 3.35 3.56 3.76 3.95 4.09 4.17 4.17 4.10 3.97 3.78 3.57 3.33 2.92 2.23 0.65 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.73 1.66 1.65 1.12 0.96 0.91 0.89 0.87 0.86 0.85 0.85 0.84 0.84 0.85 0.85 0.85 0.86 0.86 0.87 0.88 0.88 0.89 0.90 0.91 0.92 0.93 0.94 0.95 0.96 0.98 0.99 1.01 1.03 1.05 1.07 1.09 1.12 1.14 1.18 1.21 1.25 1.29 1.34 1.39 1.45 1.52 1.59 1.67 1.77 1.87 1.98 2.11 2.25 2.40 2.56 2.72 2.87 3.01 3.12 3.19 3.20 3.16 3.06 2.93 2.77 2.61 2.52 2.65 3.56 3.25 1.30 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.04 1.70 1.70 1.03 0.83 0.72 0.66 0.63 0.62 0.61 0.60 0.60 0.59 0.59 0.59 0.59 0.59 0.60 0.60 0.60 0.61 0.61 0.62 0.62 0.63 0.64 0.64 0.65 0.66 0.67 0.68 0.68 0.70 0.71 0.72 0.73 0.75 0.76 0.78 0.80 0.82 0.85 0.87 0.90 0.94 0.97 1.01 1.06 1.11 1.17 1.23 1.31 1.39 1.47 1.57 1.67 1.78 1.90 2.00 2.10 2.18 2.23 2.24 2.21 2.15 2.06 1.95 1.84 1.76 1.73 1.80 2.03 3.06 2.77 0.07 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.05 2.16 1.42 0.94 0.76 0.65 0.60 0.54 0.51 0.50 0.49 0.49 0.48 0.48 0.48 0.48 0.48 0.48 0.49 0.49 0.49 0.50 0.50 0.50 0.51 0.51 0.52 0.52 0.53 0.54 0.54 0.55 0.56 0.57 0.58 0.59 0.60 0.61 0.62 0.64 0.65 0.67 0.69 0.71 0.74 0.76 0.79 0.83 0.86 0.91 0.95 1.01 1.06 1.13 1.20 1.28 1.36 1.45 1.54 1.63 1.71 1.78 1.82 1.83 1.81 1.76 1.68 1.60 1.51 1.44 1.45 1.43 1.48 1.71 2.34 3.21 0.06 0.00 0.00 0.00 
0.00 0.00 0.00 2.05 1.55 0.98 0.76 0.65 0.56 0.53 0.49 0.47 0.46 0.45 0.45 0.44 0.44 0.44 0.44 0.44 0.44 0.45 0.45 0.45 0.45 0.46 0.46 0.47 0.47 0.47 0.48 0.49 0.49 0.50 0.50 0.51 0.52 0.53 0.54 0.55 0.56 0.57 0.58 0.60 0.61 0.63 0.65 0.67 0.70 0.73 0.76 0.79 0.83 0.87 0.92 0.97 1.03 1.10 1.17 1.25 1.33 1.41 1.50 1.57 1.63 1.67 1.68 1.66 1.61 1.54 1.46 1.38 1.31 1.28 1.25 1.29 1.38 1.62 2.35 2.83 0.00 0.00 0.00 
0.00 0.00 1.06 2.23 1.11 0.81 0.67 0.58 0.51 0.47 0.46 0.44 0.43 0.43 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.43 0.43 0.43 0.44 0.44 0.44 0.45 0.45 0.46 0.46 0.47 0.48 0.48 0.49 0.50 0.51 0.52 0.53 0.54 0.55 0.57 0.58 0.60 0.62 0.64 0.66 0.69 0.72 0.75 0.78 0.82 0.87 0.92 0.98 1.04 1.11 1.18 1.26 1.33 1.41 1.48 1.54 1.57 1.58 1.57 1.52 1.46 1.39 1.31 1.24 0.97 1.14 1.18 1.20 1.22 1.54 3.05 1.18 0.00 0.00 
0.00 0.00 2.62 1.44 0.95 0.74 0.62 0.53 0.49 0.45 0.43 0.41 0.40 0.40 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.40 0.40 0.40 0.41 0.41 0.41 0.42 0.42 0.43 0.43 0.44 0.44 0.45 0.46 0.47 0.47 0.48 0.49 0.50 0.51 0.53 0.54 0.56 0.57 0.59 0.62 0.64 0.67 0.70 0.73 0.77 0.81 0.86 0.91 0.96 1.03 1.09 1.17 1.24 1.31 1.38 1.43 1.46 1.47 1.46 1.42 1.36 1.30 1.22 1.16 1.10 1.11 1.04 1.16 1.25 1.43 1.99 3.25 0.00 0.00 
0.00 0.55 2.76 1.21 0.85 0.67 0.57 0.51 0.46 0.42 0.33 0.29 0.28 0.27 0.27 0.27 0.27 0.26 0.26 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.28 0.28 0.28 0.29 0.29 0.29 0.29 0.30 0.30 0.31 0.31 0.32 0.32 0.33 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.40 0.42 0.44 0.45 0.47 0.50 0.52 0.55 0.58 0.62 0.66 0.70 0.74 0.79 0.84 0.89 0.93 0.97 0.99 1.00 0.99 0.96 0.93 0.88 0.84 0.90 1.05 1.06 0.65 1.08 0.95 1.03 1.49 3.07 0.00 0.00 
0.00 1.88 1.95 1.10 0.83 0.66 0.55 0.49 0.44 0.26 0.20 0.19 0.19 0.18 0.18 0.18 0.18 0.18 0.18 0.18 0.18 0.18 0.18 0.18 0.18 0.18 0.19 0.19 0.19 0.19 0.19 0.20 0.20 0.20 0.20 0.21 0.21 0.21 0.22 0.22 0.22 0.23 0.23 0.24 0.25 0.25 0.26 0.27 0.28 0.29 0.31 0.32 0.34 0.35 0.37 0.39 0.42 0.45 0.48 0.51 0.54 0.58 0.61 0.64 0.66 0.67 0.68 0.66 0.64 0.61 0.58 0.54 0.51 0.64 1.01 1.04 0.88 0.69 1.29 1.12 2.30 0.00 0.00 
