1.03924 1.46241 1.94779 2.51582 3.12753 3.76177 4.3837 4.99498 5.57342 6.18899 6.77484 7.38701 7.98994 8.65565 9.335 10.0591 10.7371 11.4093 12.0834 12.7789 13.5111 14.2436 14.9889 15.6123 16.0347 16.1308 15.8207 15.1361 14.0998 12.8927 11.6959 10.672 9.93528 9.55848 9.49272 9.68311 9.98498 10.2472 10.4304 10.5919 10.6218 10.5345 10.468 10.3519 10.2305 10.1507 10.1457 10.2199 10.3722 10.6606 11.4909 12.4534 13.8248 15.7695 18.4542 22.0085 26.48 31.6914 37.203 42.4138 46.5456 48.8218 48.8202 46.428 42.0038 36.317 30.2728 24.6337 20.058 16.8835 15.0512 14.4312 14.5917 15.2307 15.9737 16.3091 16.5863 16.2817 15.3847 13.9581 12.1099 10.0628 7.99841 6.02035 4.32068 0 
1.56308 2.14864 2.82786 3.57016 4.38805 5.1662 5.93146 6.65936 7.36313 8.07465 8.75712 9.47995 10.2709 11.0381 11.9407 12.7854 13.6359 14.4889 15.3567 16.2691 17.2861 18.3498 19.4102 20.3456 20.9747 21.186 20.8924 19.9818 18.6445 17.005 15.4165 14.001 12.9676 12.4273 12.2475 12.3698 12.6639 12.9286 13.1441 13.1894 13.2001 13.1084 12.9926 12.8528 12.7594 12.6899 12.7222 12.8337 13.0619 13.4103 14.3822 15.4964 17.1084 19.3776 22.5302 26.7069 31.9605 38.024 44.4649 50.5276 55.3087 57.9224 57.8302 54.9673 49.7824 43.1203 36.0804 29.5296 24.2709 20.6823 18.6787 18.0736 18.4677 19.3945 20.4377 20.975 21.4195 21.1296 20.0774 18.3259 16.011 13.3956 10.6998 8.1485 5.89813 0 
2.24664 3.03349 3.93873 4.89091 5.89505 6.84959 7.70199 8.5484 9.28339 10.0541 10.7998 11.6242 12.4931 13.4293 14.4488 15.4442 16.4536 17.4957 18.5688 19.7357 21.0236 22.4609 23.8873 25.1594 26.0667 26.4437 26.1167 25.0447 23.366 21.3278 19.2956 17.5072 16.1543 15.3498 15.0017 15.0575 15.2531 15.477 15.6282 15.6424 15.5941 15.4556 15.3359 15.2321 15.1237 15.0853 15.1783 15.3363 15.6155 16.0208 17.1082 18.31 20.0792 22.5844 26.0754 30.6844 36.4753 43.1828 50.2462 56.8375 62.0235 64.8088 64.6147 61.4115 55.6717 48.3601 40.6306 33.4822 27.8574 23.9945 21.9889 21.4783 22.144 23.389 24.7577 25.5666 26.2294 26.0035 24.828 22.8093 20.093 16.9306 13.6277 10.4659 7.65449 0 
3.13186 4.17843 5.34086 6.52346 7.69795 8.77135 9.7171 10.5619 11.3197 12.0482 12.7914 13.6068 14.5474 15.5485 16.6836 17.8378 18.9755 20.1636 21.4338 22.8292 24.4315 26.1848 27.9647 29.6095 30.8056 31.3484 31.018 29.8028 27.8461 25.4605 23.0318 20.8633 19.1712 18.101 17.555 17.4475 17.5291 17.64 17.7405 17.6479 17.5621 17.4353 17.285 17.1788 17.131 17.1481 17.2727 17.498 17.8121 18.5063 19.358 20.6137 22.4223 25.0313 28.6533 33.4984 39.4684 46.4348 53.7508 60.5055 65.7319 68.4999 68.2107 64.8542 58.8683 51.2933 43.361 36.0635 30.3547 26.5792 24.6432 24.3337 25.2559 26.8034 28.4939 29.6046 30.4958 30.3954 29.2063 27.0304 23.9748 20.4182 16.5569 12.8484 9.49422 0 
4.20435 5.53213 6.94712 8.34909 9.69721 10.8344 11.8063 12.5865 13.2234 13.8695 14.5391 15.3019 16.2067 17.247 18.4651 19.6898 20.9506 22.2524 23.6785 25.2692 27.0954 29.1303 31.2282 33.1921 34.6204 35.3023 35.0303 33.7281 31.6024 28.9171 26.1981 23.7202 21.7545 20.4065 19.6434 19.3407 19.2628 19.2358 19.2226 19.0424 18.9302 18.7546 18.6465 18.5721 18.5731 18.619 18.8324 19.0937 19.4226 19.8583 20.9663 22.1915 23.9488 26.5522 30.1443 34.8395 40.7232 47.519 54.5982 61.0602 66.0688 68.5777 68.2 64.8043 58.9482 51.6432 43.9631 37.0141 31.6346 28.1191 26.6351 26.3849 27.5316 29.3326 31.25 32.6001 33.773 33.8469 32.759 30.5413 27.3692 23.5222 19.2856 15.1393 11.3217 0 
5.45633 7.07629 8.77097 10.3908 11.8727 13.0611 13.9529 14.6086 15.0449 15.5612 15.9994 16.6419 17.4669 18.4703 19.6878 20.9398 22.2448 23.6918 25.1861 26.9237 28.9064 31.0777 33.3823 35.5214 37.132 37.9604 37.7456 36.4306 34.2182 31.3857 28.5227 25.8421 23.6558 22.1172 21.1436 20.6281 20.3585 20.2029 20.0437 19.7983 19.6573 19.4806 19.4118 19.366 19.4014 19.522 19.7776 20.054 20.3732 20.8577 21.8282 22.9482 24.6376 27.0274 30.3461 34.7203 40.1696 46.4068 52.823 58.683 63.119 65.3086 64.7557 61.5663 56.1677 49.6374 42.8418 36.7055 32.0363 29.0553 27.7845 27.888 29.1548 31.0175 33.0076 34.6541 35.7025 35.9953 35.1279 33.0671 29.9175 25.9994 21.5698 17.1506 13.002 0 
6.82331 8.77715 10.7502 12.6124 14.2311 15.4252 16.2055 16.641 16.8346 17.0239 17.2384 17.6389 18.3771 19.3167 20.4324 21.6016 22.9461 24.426 25.9973 27.7116 29.7026 31.945 34.2622 36.3812 38.0614 38.957 38.8119 37.5674 35.4332 32.6828 29.7767 27.0405 24.7896 23.1055 21.9615 21.2624 20.8253 20.5011 20.2628 19.9812 19.8037 19.6595 19.6094 19.6159 19.6678 19.841 20.0997 20.4011 20.7302 21.112 22.001 22.9748 24.4639 26.5776 29.5369 33.3773 38.1306 43.5272 49.016 53.9896 57.6721 59.372 58.7987 55.9479 51.5156 45.9588 40.3398 35.3164 31.5778 29.2629 28.4826 28.7628 30.0505 31.8628 33.8064 35.3795 36.7134 36.9795 36.3341 34.5429 31.5839 27.688 23.294 18.7702 14.4325 0 
8.24461 10.5365 12.8051 14.9147 16.6034 17.7654 18.3961 18.5938 18.4908 18.3123 18.2408 18.3785 18.8287 19.5967 20.6854 21.9227 23.1211 24.5599 26.0415 27.7177 29.6197 31.7152 33.8951 35.9445 37.4503 38.3802 38.3215 37.2279 35.2963 32.7545 30.0468 27.4353 25.1688 23.4389 22.1594 21.3028 20.7346 20.2859 19.9821 19.6679 19.5138 19.3795 19.3556 19.3851 19.4691 19.6198 19.9505 20.2064 20.5076 20.8696 21.6269 22.5138 23.7662 25.5851 28.0925 31.3671 35.2999 39.7052 44.1429 48.0326 50.8716 52.0869 51.6778 49.3828 45.8554 41.5793 37.3562 33.6816 30.9857 29.5583 29.0653 29.4433 30.5383 32.0853 33.7693 35.1979 36.4677 36.9945 36.5538 34.9447 32.3217 28.7786 24.4511 19.9872 15.5976 0 
9.64195 12.3082 14.8823 17.1644 18.951 20.1458 20.6657 20.6147 20.1911 19.7209 19.2954 19.1101 19.3273 19.8511 20.8091 21.8801 22.9906 24.3147 25.633 27.1251 28.8179 30.6316 32.5351 34.3125 35.7606 36.525 36.4807 35.6043 33.9555 31.7536 29.3425 26.9957 24.8993 23.1794 21.867 20.9411 20.2583 19.7164 19.3858 19.0864 18.9634 18.8774 18.8505 18.872 18.9415 19.1607 19.4156 19.6445 19.9636 20.322 20.9826 21.7601 22.8726 24.4278 26.543 29.2306 32.368 35.7361 39.0769 41.9522 43.9116 44.8415 44.4169 42.7878 40.3151 37.4945 34.7713 32.6317 31.1399 30.3206 30.149 30.4994 31.2996 32.3606 33.6178 34.7171 35.8102 36.3566 36.1442 34.912 32.5646 29.404 25.445 21.0876 16.5905 0 
10.9191 13.8605 16.748 19.2423 21.2293 22.4608 22.8861 22.6504 22.0265 21.2775 20.4993 19.9895 19.8688 20.1852 20.9068 21.8057 22.8241 23.9167 25.1225 26.2805 27.6529 29.1134 30.6661 32.0721 33.2245 33.8861 33.8643 33.1168 31.8224 30.0471 27.9984 26.0006 24.1673 22.5388 21.257 20.3132 19.6073 19.0719 18.7565 18.4359 18.3458 18.287 18.2585 18.2586 18.325 18.4997 18.725 18.9698 19.3017 19.6992 20.1624 21.1942 22.242 23.7236 25.4808 27.626 30.032 32.553 34.8471 36.7165 38.0841 38.5763 38.2712 37.2318 35.9652 34.5137 33.4284 32.667 32.3233 32.1751 32.2877 32.5547 32.9067 33.38 33.7671 34.5921 35.3096 35.7628 35.6473 34.7261 32.8065 29.8661 26.1967 22.0225 17.594 0 
