0 0 2.21469e-07 1.75592e-06 1.06627e-05 5.24866e-05 0.000191884 0.000606889 0.00175198 0.00453462 0.0107418 0.0234065 0.04712 0.0882963 0.154854 0.255645 0.400015 0.596488 0.853318 1.17903 1.58337 2.07746 2.67149 3.36855 4.15811 5.01225 5.89038 6.74955 7.55829 8.30255 8.98313 9.60809 10.1842 10.7111 11.1761 11.551 11.7951 11.8691 11.756 11.4792 11.1006 10.705 10.3725 10.1542 10.0628 10.0802 10.1744 10.3207 10.5094 10.7395 10.999 11.2575 11.4769 11.6325 11.7297 11.795 11.8529 11.9056 11.9352 11.9227 11.8656 11.7839 11.7064 11.656 11.6447 11.6763 11.7442 11.8234 11.8606 11.7893 11.5639 11.2009 10.7776 10.407 10.1848 10.1614 10.3322 10.6495 11.0344 11.3936 11.6414 11.7294 11.6621 11.4879 11.268 11.041 10.8125 10.574 10.3308 10.1139 9.97427 9.95633 10.085 10.3559 10.7519 11.2419 11.7835 12.3104 12.7336 12.9589 12.9199 12.6135 12.1098 11.5303 10.9991 10.5975 10.3393 10.1819 10.0607 9.92747 9.76643 9.59277 9.42104 9.25716 9.09554 8.92827 8.75625 8.58175 8.39367 8.1635 7.85658 7.44936 6.9406 6.34959 5.7034 5.02663 4.33829 3.65252 2.98574 2.35847 1.79183 1.30418 0.905928 0.598107 0.373703 0.220528 0.122626 0.0640977 0.0315164 0.0146422 0.00640944 0.0025697 0.000963518 0.000334544 0.000104396 3.05653e-05 6.59978e-06 4.11236e-07 0 0 0 
0 4.04833e-07 2.61762e-06 1.2636e-05 5.53071e-05 0.000220983 0.000725806 0.00212393 0.00573502 0.0140922 0.0319136 0.066757 0.129361 0.233478 0.394359 0.626843 0.943978 1.35488 1.86628 2.48453 3.21817 4.07867 5.07651 6.21097 7.45928 8.77144 10.0792 11.3151 12.4368 13.4356 14.3291 15.1443 15.9008 16.602 17.2312 17.7483 18.095 18.211 18.0632 17.6745 17.1255 16.536 16.0275 15.6845 15.5357 15.5602 15.7106 15.9442 16.2387 16.5861 16.9671 17.3406 17.657 17.8856 18.0361 18.146 18.2482 18.3426 18.4007 18.3926 18.314 18.1941 18.0755 17.9931 17.9665 18.0045 18.1018 18.225 18.2968 18.2172 17.9151 17.4087 16.8055 16.2668 15.9311 15.8731 16.0895 16.5156 17.0435 17.5444 17.899 18.0382 17.9637 17.7362 17.4342 17.1076 16.7652 16.401 16.0309 15.706 15.5013 15.4787 15.6699 16.0649 16.6361 17.3365 18.1027 18.8378 19.4158 19.7072 19.624 19.1689 18.4455 17.6267 16.8862 16.3348 15.987 15.7795 15.6196 15.4396 15.2194 14.9824 14.7508 14.5329 14.3191 14.0963 13.8651 13.6311 13.3849 13.0938 12.7124 12.2033 11.5521 10.769 9.87598 8.8965 7.85279 6.76574 5.6643 4.58746 3.57827 2.67771 1.91509 1.30391 0.842128 0.515323 0.298508 0.163627 0.0850744 0.0421171 0.0197945 0.00867006 0.00356735 0.00136812 0.000478432 0.000155827 4.13642e-05 7.04614e-06 8.24787e-07 0 0 
1.55641e-07 2.70186e-06 1.38251e-05 5.78226e-05 0.000220244 0.000779206 0.00236894 0.00651798 0.0166426 0.0390543 0.0848949 0.171036 0.31988 0.557412 0.908645 1.39291 2.02123 2.79436 3.70755 4.7562 5.94157 7.27223 8.75758 10.392 12.1388 13.923 15.6458 17.2151 18.5811 19.7496 20.7671 21.6909 22.5597 23.3837 24.1416 24.7807 25.2238 25.3868 25.2148 24.7231 24.0045 23.2124 22.513 22.0312 21.8181 21.853 22.0709 22.4055 22.8149 23.2794 23.7721 24.245 24.6439 24.9379 25.1436 25.3083 25.4698 25.6222 25.7235 25.7315 25.6393 25.4852 25.3265 25.2101 25.1636 25.2031 25.3276 25.4985 25.6172 25.5505 25.1996 24.5798 23.8218 23.129 22.679 22.5704 22.8043 23.3041 23.9396 24.5544 25.0024 25.1961 25.1312 24.8725 24.5065 24.0885 23.63 23.1323 22.6283 22.1938 21.9274 21.9049 22.1602 22.6744 23.4084 24.2989 25.2616 26.1703 26.8657 27.1891 27.0392 26.4296 25.4981 24.4647 23.5448 22.8714 22.4561 22.215 22.0305 21.8195 21.5595 21.2829 21.0183 20.774 20.5339 20.2771 20.0038 19.7268 19.4463 19.1341 18.74 18.2106 17.5077 16.6169 15.5402 14.2894 12.884 11.349 9.72594 8.07516 6.4682 4.97913 3.66957 2.57975 1.72495 1.09658 0.66287 0.381306 0.209232 0.109736 0.0547695 0.0256536 0.0112735 0.00461559 0.00173022 0.000600579 0.000176163 3.81962e-05 6.8502e-06 4.95721e-07 0 
2.306e-06 1.55811e-05 6.55353e-05 0.000239385 0.00080363 0.00253248 0.00710338 0.0183034 0.044081 0.0985373 0.20527 0.398033 0.718435 1.20933 1.90404 2.81716 3.94174 5.25142 6.71314 8.3002 10.0018 11.8238 13.7772 15.8557 18.0131 20.1549 22.1582 23.9126 25.3683 26.5534 27.5514 28.457 29.3327 30.196 31.0197 31.7378 32.2544 32.4614 32.2799 31.7116 30.8533 29.8849 29.0134 28.4043 28.1337 28.1826 28.4678 28.8958 29.4008 29.9479 30.5051 31.0257 31.462 31.7914 32.0396 32.2596 32.4877 32.7083 32.8646 32.9025 32.8125 32.6407 32.4562 32.3152 32.2519 32.2895 32.4344 32.6491 32.8229 32.7992 32.4554 31.7969 30.9616 30.1747 29.6379 29.4684 29.6757 30.1821 30.8493 31.5098 32.0053 32.238 32.1957 31.9368 31.5423 31.064 30.5144 29.9072 29.2959 28.7802 28.4755 28.4623 28.7692 29.3663 30.2048 31.2104 32.2841 33.2788 34.0143 34.3169 34.0846 33.3462 32.267 31.0974 30.075 29.3404 28.8985 28.6506 28.4657 28.2543 27.9959 27.729 27.4843 27.265 27.0441 26.7915 26.5071 26.2162 25.9392 25.6662 25.3511 24.9243 24.3139 23.4643 22.3413 20.9336 19.2505 17.3159 15.1785 12.9154 10.6247 8.41758 6.39885 4.65186 3.22714 2.13706 1.35204 0.818106 0.474116 0.263026 0.138835 0.0689211 0.0320247 0.0138403 0.00548962 0.00200987 0.000636833 0.000160474 3.49851e-05 4.79363e-06 0 
1.20393e-05 6.39273e-05 0.000243356 0.000819862 0.00253421 0.0073385 0.0192621 0.046804 0.10668 0.227203 0.453155 0.844844 1.47067 2.3912 3.63808 5.19938 7.02094 9.02089 11.1185 13.2581 15.4211 17.6204 19.8794 22.201 24.5411 26.8003 28.8464 30.5643 31.9123 32.9431 33.7765 34.5432 35.3281 36.154 36.9848 37.7386 38.3008 38.5426 38.3639 37.7516 36.8016 35.7101 34.7154 34.0155 33.7066 33.7696 34.1038 34.5895 35.1373 35.6988 36.2425 36.7331 37.1411 37.4605 37.7255 37.9883 38.2767 38.5619 38.7744 38.8514 38.7818 38.6165 38.4316 38.2874 38.2207 38.2596 38.4191 38.6695 38.9025 38.9551 38.691 38.0989 37.301 36.5141 35.9412 35.7095 35.8418 36.2726 36.8739 37.4861 37.9567 38.1886 38.1633 37.9257 37.5395 37.046 36.4573 35.8 35.1461 34.6107 34.3118 34.321 34.6533 35.2689 36.1156 37.1193 38.1788 39.1414 39.8234 40.0536 39.7412 38.931 37.8017 36.6093 35.5873 34.8669 34.4441 34.2168 34.0574 33.8831 33.6791 33.485 33.3261 33.1928 33.0432 32.8362 32.5738 32.2996 32.0652 31.8921 31.7482 31.5502 31.185 30.5442 29.5467 28.1505 26.3512 24.1672 21.6454 18.8657 15.9383 13.0022 10.2057 7.6857 5.54518 3.83642 2.5479 1.62535 0.995555 0.5838 0.325387 0.170747 0.083884 0.0384289 0.0162923 0.00642487 0.00226774 0.00069 0.0001937 4.59298e-05 0 
5.44103e-05 0.000240185 0.000832941 0.00259326 0.00741486 0.0198264 0.0486847 0.111324 0.23952 0.484264 0.921401 1.64659 2.75841 4.32748 6.36157 8.78698 11.4627 14.2201 16.9181 19.4801 21.9004 24.2219 26.4987 28.7565 30.9668 33.0413 34.8584 36.3139 37.3804 38.1308 38.71 39.2743 39.9234 40.6801 41.4947 42.2655 42.8579 43.1265 42.9573 42.3285 41.3348 40.1822 39.1268 38.3844 38.06 38.129 38.4743 38.9562 39.4696 39.9597 40.4034 40.7859 41.103 41.3681 41.6202 41.9032 42.2304 42.5599 42.8141 42.9272 42.8883 42.7503 42.5905 42.4681 42.4185 42.4705 42.6458 42.9266 43.2214 43.3799 43.2654 42.8442 42.2004 41.5118 40.9593 40.6715 40.69 40.9743 41.4211 41.8938 42.259 42.4307 42.3889 42.1658 41.8064 41.3402 40.7783 40.1561 39.5537 39.0845 38.8491 38.8956 39.2192 39.775 40.519 41.3926 42.3095 43.1288 43.6807 43.8102 43.4449 42.6398 41.569 40.4681 39.5427 38.9006 38.5307 38.3412 38.2253 38.1188 38.0156 37.9497 37.9322 37.9334 37.893 37.76 37.5414 37.3043 37.1387 37.1051 37.1925 37.3065 37.2924 36.9856 36.2558 35.0326 33.302 31.0785 28.4004 25.3327 21.973 18.4636 14.9795 11.706 8.80474 6.3811 4.45884 3.00186 1.94196 1.20092 0.704236 0.388446 0.200412 0.0964444 0.0430815 0.0179152 0.00675517 0.0022542 0.000691271 0.000182909 0 
0.000193005 0.00076427 0.00248374 0.00729026 0.0196281 0.0492091 0.11395 0.246145 0.500487 0.95911 1.73588 2.96399 4.76547 7.20144 10.2229 13.653 17.2259 20.6655 23.7757 26.4869 28.8441 30.9534 32.9185 34.797 36.582 38.2075 39.5768 40.6091 41.295 41.7185 42.0337 42.4063 42.9396 43.6505 44.4709 45.2747 45.9049 46.2028 46.0493 45.4233 44.4236 43.2627 42.2032 41.4617 41.1376 41.1935 41.4992 41.9056 42.3048 42.6471 42.9253 43.1493 43.3397 43.525 43.7423 44.021 44.3571 44.6988 44.9671 45.0985 45.0846 44.9776 44.8529 44.7663 44.7497 44.829 45.0284 45.3415 45.7016 45.9855 46.067 45.8883 45.4804 44.9606 44.4716 44.138 44.0241 44.1228 44.3634 44.6368 44.833 44.8814 44.768 44.5217 44.1786 43.7643 43.2902 42.7927 42.3425 42.0289 41.9144 42.0105 42.2912 42.7149 43.2597 43.8993 44.5783 45.183 45.5693 45.605 45.2343 44.5121 43.5902 42.6649 41.8978 41.3686 41.0638 40.9138 40.8449 40.8194 40.84 40.9293 41.0776 41.2305 41.3093 41.2567 41.0878 40.8949 40.8056 40.9191 41.2466 41.6865 42.0472 42.1134 41.7134 40.7581 39.2365 37.1701 34.5904 31.5354 28.0646 24.2907 20.3836 16.5528 13.0032 9.88946 7.27808 5.16951 3.52608 2.29383 1.41158 0.81615 0.441244 0.222658 0.104549 0.0457358 0.0183012 0.00658779 0.00217097 0.000624524 0 
0.000594474 0.0021724 0.00669997 0.0187096 0.0478415 0.113406 0.248756 0.508793 0.978442 1.77516 3.04856 4.95821 7.62851 11.0814 15.1773 19.6056 23.9576 27.8535 31.0693 33.5848 35.539 37.1297 38.5214 39.8001 40.9752 42.0019 42.8135 43.3589 43.6473 43.7665 43.8654 44.1044 44.5802 45.2985 46.1707 47.0446 47.7392 48.0843 47.9614 47.3579 46.3821 45.2524 44.2289 43.5162 43.1957 43.2127 43.4295 43.7009 43.9303 44.0836 44.1735 44.2317 44.296 44.4016 44.5762 44.8323 45.1503 45.4731 45.7254 45.8488 45.8377 45.7429 45.6378 45.5773 45.5922 45.7044 45.9355 46.2863 46.714 47.1269 47.4149 47.4979 47.3513 47.0257 46.6201 46.2533 46.0138 45.9302 45.9635 46.0276 46.0296 45.9117 45.6715 45.3486 44.9885 44.6263 44.2778 43.9713 43.7499 43.6574 43.7022 43.8523 44.063 44.3059 44.5931 44.9435 45.3436 45.7156 45.945 45.9209 45.5967 45.0157 44.295 43.5822 42.9918 42.5776 42.3303 42.2095 42.1788 42.2276 42.3659 42.601 42.9004 43.1866 43.3673 43.3835 43.2604 43.1113 43.0928 43.3334 43.8629 44.5762 45.2552 45.6465 45.5486 44.867 43.6094 41.8213 39.5401 36.7773 33.5402 29.8844 25.94 21.9023 17.9833 14.3581 11.1229 8.32122 5.97015 4.07614 2.62815 1.59153 0.901885 0.477734 0.236048 0.108771 0.0461342 0.0177966 0.00627627 0.00195261 0 
0.00167261 0.0056873 0.0166903 0.0444487 0.108319 0.243902 0.508282 0.986434 1.79648 3.08527 5.02021 7.75819 11.3915 15.872 20.9512 26.185 31.041 35.0701 38.0612 40.0822 41.3915 42.2881 42.99 43.5972 44.1211 44.5286 44.7804 44.8558 44.7828 44.6499 44.5931 44.7575 45.2266 45.9923 46.9478 47.9193 48.7043 49.123 49.0591 48.5092 47.5917 46.5282 45.5697 44.9005 44.5787 44.5343 44.6308 44.7393 44.7858 44.7568 44.681 44.6039 44.5691 44.6104 44.7442 44.9684 45.2531 45.5398 45.7577 45.8519 45.8167 45.7011 45.579 45.511 45.533 45.6658 45.926 46.3149 46.8063 47.3346 47.8049 48.1195 48.2064 48.0579 47.7345 47.3495 47.0141 46.7895 46.6622 46.5585 46.3896 46.1013 45.704 45.2602 44.8433 44.5127 44.2935 44.199 44.2319 44.3781 44.5863 44.7821 44.9077 44.9546 44.9754 45.0377 45.1725 45.3383 45.4472 45.404 45.1628 44.7474 44.2358 43.7277 43.2963 42.9772 42.7707 42.6658 42.66 42.7645 42.9927 43.3366 43.7446 44.1232 44.3752 44.4457 44.3682 44.2668 44.3108 44.6438 45.3082 46.2015 47.0926 47.7063 47.8243 47.3564 46.3397 44.8591 42.975 40.6852 37.9484 34.7543 31.1705 27.3424 23.4435 19.6213 15.9643 12.543 9.43824 6.74786 4.55255 2.88584 1.71392 0.95282 0.49479 0.239617 0.107132 0.0438099 0.0163587 0.00542543 0 
0.00430984 0.0137424 0.0384835 0.097987 0.228252 0.490087 0.973078 1.79618 3.10417 5.05182 7.78763 11.4211 15.9734 21.3083 27.0824 32.7622 37.7519 41.5901 44.1166 45.4986 46.1032 46.3074 46.3589 46.3527 46.2896 46.1416 45.8935 45.5536 45.1695 44.831 44.6585 44.7767 45.251 46.06 47.0854 48.143 49.0192 49.5297 49.5591 49.1078 48.2969 47.3423 46.4789 45.8668 45.5428 45.4297 45.4038 45.3625 45.2583 45.0946 44.9061 44.7396 44.6358 44.6244 44.7158 44.9016 45.1492 45.4006 45.5863 45.6481 45.5745 45.4108 45.2343 45.118 45.1101 45.236 45.5084 45.9254 46.4676 47.0844 47.6901 48.1744 48.4327 48.4164 48.1588 47.7707 47.3831 47.0835 46.8756 46.6853 46.412 45.9921 45.4447 44.8616 44.3573 44.0258 43.9052 43.9914 44.2431 44.5891 44.9258 45.1456 45.1846 45.0558 44.8484 44.6727 44.5967 44.6085 44.6395 44.6047 44.4544 44.1917 43.8591 43.5167 43.2071 42.956 42.7754 42.6791 42.6891 42.8298 43.1138 43.5205 43.9874 44.4168 44.7171 44.8404 44.8225 44.7832 44.8855 45.2727 45.9949 46.9601 47.9421 48.6616 48.8954 48.5618 47.7275 46.5208 45.0362 43.275 41.1656 38.644 35.7169 32.4631 28.9824 25.3445 21.5789 17.7429 13.9626 10.4353 7.36245 4.88599 3.04223 1.7748 0.967416 0.491214 0.230398 0.0990502 0.0388397 0.0135908 0 
0.0101758 0.0306857 0.0822709 0.200806 0.4483 0.920786 1.74661 3.07444 5.05483 7.81148 11.4223 15.8999 21.1652 27.0035 33.0288 38.7019 43.4519 46.8671 48.8544 49.652 49.6834 49.3515 48.8996 48.4047 47.8585 47.2419 46.5659 45.8685 45.2165 44.7015 44.4272 44.4933 44.9437 45.7442 46.7748 47.8575 48.785 49.3787 49.5254 49.2206 48.5738 47.7817 47.0528 46.5212 46.2087 46.0434 45.9251 45.7828 45.5915 45.3606 45.117 44.8974 44.7358 44.6632 44.6949 44.8297 45.0397 45.2687 45.4426 45.4916 45.3909 45.1776 44.9327 44.7441 44.6772 44.7678 45.0293 45.4567 46.0307 46.7039 47.3915 47.974 48.3289 48.3859 48.1661 47.7833 47.3863 47.083 46.8856 46.7069 46.419 45.9351 45.2756 44.5617 43.9543 43.5864 43.5109 43.7069 44.0953 44.5599 44.9623 45.1769 45.1409 44.8847 44.5224 44.191 43.981 43.8984 43.8863 43.8667 43.7871 43.636 43.43 43.2011 42.9724 42.7658 42.604 42.518 42.5428 42.7066 43.0181 43.4492 43.9377 44.3947 44.7422 44.9379 45.0098 45.0556 45.2146 45.6173 46.3201 47.2514 48.2085 48.9277 49.1936 48.9323 48.2303 47.2483 46.1116 44.8356 43.3401 41.5355 39.3908 36.929 34.1672 31.0673 27.5541 23.619 19.3868 15.1253 11.1554 7.75077 5.0588 3.09451 1.76742 0.938636 0.460153 0.206859 0.0847827 0.031141 0 
0.0222147 0.0636919 0.163773 0.383744 0.822421 1.61955 2.94166 4.95027 7.76476 11.4255 15.8851 21.0211 26.6513 32.5238 38.2915 43.5111 47.7265 50.6222 52.1605 52.59 52.3098 51.6829 50.916 50.0684 49.1387 48.1328 47.0955 46.0948 45.2141 44.5439 44.168 44.1569 44.5299 45.2412 46.1793 47.1894 48.0913 48.7272 48.9899 48.863 48.4297 47.8508 47.2984 46.8798 46.61 46.4332 46.2792 46.1059 45.9008 45.6653 45.4063 45.1443 44.9092 44.7439 44.6826 44.7431 44.9102 45.1295 45.3187 45.3898 45.298 45.0664 44.7755 44.5248 44.3962 44.4391 44.673 45.0937 45.6794 46.3787 47.1004 47.7165 48.0971 48.1662 47.9466 47.5634 47.184 46.9331 46.8229 46.743 46.5251 46.0484 45.3263 44.5056 43.7925 43.358 43.2699 43.4941 43.9238 44.4158 44.8175 45.0018 44.9128 44.5924 44.163 43.7689 43.5053 43.3833 43.3514 43.339 43.2959 43.2053 43.0702 42.906 42.7249 42.5485 42.4068 42.339 42.3829 42.5628 42.8826 43.3148 43.8091 44.2966 44.7151 45.0215 45.2213 45.3742 45.5835 45.9607 46.5699 47.37 48.1996 48.83 49.0665 48.8432 48.2516 47.4614 46.6113 45.7274 44.7378 43.5568 42.1512 40.5195 38.6163 36.299 33.3683 29.7047 25.3693 20.6363 15.9023 11.5637 7.90566 5.06367 3.02429 1.6761 0.856448 0.401199 0.171355 0.0658391 0 
0.0452981 0.123833 0.305451 0.687215 1.41456 2.67389 4.65818 7.51035 11.2695 15.8387 21.0046 26.4998 32.0682 37.4855 42.5308 46.9446 50.4496 52.8466 54.1208 54.46 54.1583 53.4804 52.5764 51.4996 50.2801 48.9676 47.6464 46.4104 45.3517 44.5533 44.0761 43.9589 44.197 44.7356 45.48 46.3126 47.0973 47.7114 48.0598 48.1102 47.9085 47.5682 47.2187 46.943 46.7564 46.6248 46.5061 46.3764 46.2209 46.0212 45.7586 45.439 45.0969 44.7978 44.6058 44.5649 44.6768 44.8903 45.1146 45.2425 45.2057 45.0081 44.7222 44.4514 44.2881 44.2936 44.4963 44.8976 45.476 46.175 46.8943 47.4975 47.8513 47.8823 47.6245 47.2212 46.8625 46.6881 46.7053 46.7736 46.6787 46.2596 45.5175 44.6177 43.8059 43.287 43.1431 43.3324 43.7313 44.1843 44.5408 44.6849 44.572 44.2491 43.8334 43.4583 43.2082 43.0892 43.0521 43.0358 42.9985 42.9275 42.8216 42.6891 42.5372 42.3876 42.2729 42.2326 42.299 42.4887 42.803 43.225 43.7277 44.2681 44.7964 45.2563 45.6159 45.8858 46.1281 46.4362 46.8862 47.4752 48.0948 48.567 48.7308 48.5309 48.0502 47.4417 46.8302 46.2395 45.6112 44.8862 44.0619 43.1497 42.0803 40.6407 38.5227 35.4779 31.448 26.6314 21.4197 16.2835 11.6435 7.79437 4.85817 2.80478 1.4914 0.72685 0.323151 0.129721 0 
