0 0 1.2823e-07 1.28845e-06 7.20987e-06 0.000357289 0.00153524 0.00511995 0.0155958 0.0414505 0.0982392 0.20811 0.395875 0.680883 1.06305 1.52065 2.01447 2.50625 2.9797 3.45094 3.95527 4.51119 5.08406 5.58287 5.90896 6.02984 6.02252 6.0461 6.26033 6.7382 7.42953 8.18461 8.81975 9.19991 9.29616 9.20016 9.09215 9.14098 9.42636 9.87882 10.3072 10.4975 10.3369 9.87432 9.27726 8.72561 8.317 8.05128 7.87736 7.7504 7.65614 7.60709 7.62106 7.70591 7.82901 7.92234 7.90821 7.74427 7.45548 7.13214 6.8737 6.7406 6.7232 6.76389 6.79109 6.76789 6.70366 6.63848 6.61898 6.68079 6.83488 7.07971 7.41436 7.85344 8.42885 9.15896 9.99223 10.7757 11.288 11.3431 10.9058 10.142 9.36832 8.92168 9.00878 9.60955 10.4929 11.3296 11.8728 12.089 12.1635 12.3452 12.7689 13.3188 13.6859 13.5458 12.7603 11.464 9.99419 8.72146 7.89114 7.56232 7.65226 8.01616 8.50389 8.98377 9.34215 9.50474 9.44439 9.19844 8.83342 8.40012 7.91301 7.37097 6.79243 6.22713 5.74384 5.40335 5.23513 5.22623 5.30489 5.36999 5.31762 5.08822 4.68925 4.1731 3.60695 3.03868 2.49065 1.97266 1.49708 1.0809 0.738736 0.476312 0.289815 0.166788 0.0907972 0.0470288 0.0227744 0.0108732 0.00493037 0.00203219 0.000827597 0.000306574 0.000106726 3.10004e-05 8.82827e-06 3.76131e-07 0 0 0 
0 1.01234e-07 9.47048e-07 8.62702e-06 4.12381e-05 0.0010992 0.00460053 0.0151735 0.0454904 0.119636 0.280603 0.58788 1.10423 1.86995 2.86616 4.00946 5.17129 6.23359 7.14626 7.95107 8.74619 9.60051 10.4706 11.1892 11.5613 11.5111 11.1714 10.8348 10.8047 11.2321 12.0532 13.0366 13.8928 14.4089 14.5309 14.381 14.2118 14.2568 14.6292 15.2365 15.8196 16.0902 15.9016 15.3278 14.5971 13.9408 13.4671 13.1509 12.9129 12.7029 12.5264 12.4253 12.4392 12.5813 12.7982 12.9806 13.0012 12.7811 12.3406 11.804 11.3223 11.0052 10.8687 10.8568 10.8788 10.875 10.8355 10.787 10.7712 10.831 10.9899 11.2635 11.6662 12.2233 12.9766 13.9471 15.0636 16.1195 16.8146 16.8933 16.3038 15.2664 14.2099 13.5953 13.7123 14.5451 15.7896 17.0014 17.8395 18.246 18.4591 18.806 19.4623 20.2627 20.7772 20.5554 19.4075 17.5287 15.4036 13.5667 12.3759 11.9234 12.0948 12.6805 13.4543 14.2091 14.7604 14.987 14.852 14.4278 13.8389 13.1845 12.4974 11.7707 11.0118 10.2695 9.62753 9.17419 8.96716 9.00668 9.19459 9.36982 9.35232 9.02857 8.39907 7.54992 6.59844 5.63041 4.68591 3.7797 2.93074 2.16905 1.52464 1.01461 0.639875 0.383632 0.219188 0.120084 0.062508 0.0319732 0.0156043 0.00707972 0.00310544 0.00125119 0.000470604 0.000152537 4.78074e-05 6.75692e-06 1.50452e-06 0 0 
1.21481e-07 1.02321e-06 5.64607e-06 3.7595e-05 0.000160162 0.00296904 0.0120659 0.0393404 0.116294 0.302938 0.704012 1.46076 2.71392 4.53493 6.84086 9.38479 11.8202 13.8463 15.3464 16.433 17.3583 18.3274 19.3263 20.0943 20.2933 19.7723 18.7301 17.6406 17.0088 17.0999 17.8426 18.914 19.9026 20.5064 20.6366 20.434 20.2125 20.2545 20.7018 21.4439 22.1702 22.5374 22.3801 21.7997 21.0703 20.4463 20.0148 19.705 19.4079 19.0857 18.7897 18.6133 18.6271 18.8474 19.1931 19.5059 19.6003 19.3481 18.7491 17.9501 17.1522 16.5316 16.1585 16.0094 15.9927 16.0242 16.0535 16.0626 16.0608 16.0861 16.1801 16.3927 16.7712 17.3608 18.2117 19.3432 20.6649 21.9272 22.7672 22.8729 22.1752 20.93 19.6487 18.8896 19.0156 20.0286 21.5835 23.1551 24.3266 25.0085 25.4633 26.0641 27.0071 28.0786 28.7416 28.4348 26.9225 24.458 21.6682 19.2517 17.6855 17.1053 17.3738 18.2189 19.3309 20.4115 21.1856 21.4708 21.2213 20.5609 19.6998 18.8136 17.9689 17.1498 16.3315 15.5317 14.8242 14.3174 14.1096 14.2358 14.5845 14.928 14.9866 14.568 13.6551 12.3776 10.9234 9.43305 7.9708 6.55225 5.19767 3.95023 2.86178 1.97081 1.29246 0.810423 0.487745 0.283232 0.157768 0.0857722 0.0443853 0.0214753 0.00985471 0.00415046 0.00161669 0.000547568 0.000177029 3.00363e-05 6.97492e-06 2.00603e-07 0 
3.98353e-06 1.61947e-05 5.97757e-05 0.000233849 0.000776226 0.0077241 0.0293888 0.0929721 0.268422 0.689007 1.58271 3.25003 5.97443 9.86218 14.6645 19.7656 24.356 27.771 29.7879 30.7 31.1045 31.5212 32.0672 32.4013 32.0013 30.5938 28.4245 26.1584 24.5298 23.9344 24.3 25.2195 26.1662 26.7568 26.8644 26.6285 26.3933 26.4572 26.9745 27.8253 28.677 29.1663 29.1315 28.697 28.1528 27.7339 27.4697 27.2275 26.8785 26.4242 25.9921 25.7445 25.783 26.1153 26.6227 27.0971 27.3002 27.0527 26.3179 25.2408 24.0556 23.0104 22.2605 21.857 21.7399 21.808 21.95 22.0671 22.0998 22.0605 22.0093 22.0462 22.2724 22.7649 23.5836 24.741 26.1295 27.4754 28.3846 28.5154 27.7844 26.4511 25.0537 24.1918 24.2757 25.3428 27.0611 28.8906 30.3797 31.4047 32.2076 33.1542 34.4285 35.7759 36.5884 36.228 34.4232 31.467 28.097 25.152 23.2228 22.5015 22.848 23.9424 25.3952 26.8098 27.8071 28.1334 27.7362 26.8043 25.6595 24.5827 23.6942 22.9676 22.3188 21.689 21.0987 20.654 20.5007 20.7361 21.2636 21.8003 21.9575 21.4453 20.2174 18.4523 16.4261 14.3492 12.3135 10.325 8.39091 6.55999 4.9087 3.50791 2.40033 1.58019 1.00488 0.619153 0.367487 0.211173 0.114971 0.0585351 0.0279131 0.0122152 0.00492301 0.00174371 0.000586 0.000117641 3.01704e-05 2.87723e-06 0 
1.61569e-05 6.36112e-05 0.000224726 0.000808474 0.00251653 0.0178211 0.06409 0.196807 0.555102 1.4036 3.18694 6.47952 11.7962 19.2641 28.2866 37.538 45.3565 50.4441 52.447 52.0525 50.5363 49.0391 47.9963 47.0444 45.4475 42.742 39.1469 35.4538 32.5861 31.0453 30.7579 31.2603 31.948 32.3905 32.4321 32.1914 32.0024 32.1368 32.7389 33.6868 34.6573 35.3039 35.4863 35.3393 35.1324 35.0415 35.016 34.8652 34.4651 33.8877 33.3584 33.1093 33.2527 33.7593 34.456 35.0933 35.4054 35.1823 34.3479 33.0172 31.4243 29.8775 28.6361 27.8661 27.5778 27.6709 27.9624 28.2434 28.3517 28.2485 28.0034 27.7728 27.7272 27.9901 28.6371 29.6731 30.9767 32.2681 33.1551 33.2975 32.6026 31.2994 29.8897 28.9494 28.9037 29.8429 31.5086 33.422 35.1489 36.5338 37.7552 39.1155 40.7523 42.3828 43.3692 43.0347 41.0762 37.7929 33.9846 30.5932 28.3139 27.4123 27.7722 29.0496 30.7877 32.4938 33.6826 34.0252 33.466 32.2651 30.8711 29.6918 28.9203 28.5217 28.3274 28.1542 27.9158 27.6798 27.6337 27.9598 28.6159 29.2976 29.5244 28.9079 27.3641 25.1188 22.5416 19.9195 17.3693 14.8714 12.3983 9.98771 7.73596 5.75315 4.12168 2.85854 1.92471 1.25782 0.791842 0.478622 0.272667 0.144946 0.0716048 0.0324701 0.0135328 0.00500557 0.00174756 0.000403487 0.00011143 1.58404e-05 0 
5.61455e-05 0.000214821 0.000735108 0.00248399 0.00734641 0.0385034 0.129264 0.381069 1.0426 2.58474 5.7861 11.6353 20.9792 33.9261 49.2722 64.5164 76.6288 83.3429 84.1801 80.5558 74.9112 69.4434 65.1754 61.8196 58.4027 54.1718 49.177 44.1786 40.1661 37.6729 36.6134 36.5124 36.752 36.9102 36.8285 36.596 36.501 36.7528 37.4638 38.5134 39.6099 40.4447 40.9027 41.1069 41.2761 41.5078 41.6801 41.5772 41.1194 40.4751 39.9689 39.8764 40.2756 41.0537 41.9598 42.7175 43.0792 42.852 41.9407 40.4121 38.4618 36.4267 34.6672 33.4859 32.9952 33.1176 33.6009 34.1147 34.3723 34.2603 33.8387 33.3118 32.9234 32.8577 33.2211 34.0188 35.1197 36.2478 37.0324 37.1566 36.5219 35.3037 33.9212 32.8772 32.5858 33.2024 34.5869 36.3814 38.2114 39.8992 41.5337 43.3178 45.3229 47.2508 48.4669 48.2788 46.3419 42.9208 38.8255 35.0655 32.4346 31.2906 31.569 32.925 34.8518 36.7705 38.0976 38.434 37.7245 36.2971 34.7256 33.5493 33.0443 33.1722 33.6686 34.1944 34.5127 34.6113 34.6977 35.0454 35.7029 36.3953 36.5976 35.8488 34.0285 31.3975 28.4045 25.4032 22.5255 19.7106 16.8748 14.0255 11.2654 8.74004 6.57336 4.81169 3.42932 2.36984 1.5725 0.99372 0.588774 0.324496 0.165383 0.0773783 0.0332371 0.0127668 0.00460577 0.00118055 0.000342308 5.86175e-05 0 
0.000197946 0.000706994 0.00228402 0.00715476 0.0199616 0.0798699 0.245999 0.685494 1.79931 4.34092 9.53796 18.9277 33.778 54.1204 77.8562 100.807 118.024 125.923 123.941 114.626 102.163 90.3169 81.0092 74.1392 68.4619 62.8012 56.837 51.0724 46.3802 43.2264 41.4977 40.7584 40.4508 40.2226 39.9476 39.6935 39.6854 40.0554 40.872 42.0162 43.2356 44.2614 44.9896 45.5037 45.9528 46.3636 46.5834 46.4283 45.9078 45.2982 44.9991 45.2801 46.1243 47.2835 48.4055 49.2053 49.5083 49.2025 48.2158 46.567 44.3832 41.9914 39.8286 38.3293 37.7185 37.9539 38.7201 39.5669 40.0781 40.0522 39.5211 38.7193 37.9576 37.4951 37.4914 37.9709 38.8 39.7058 40.3379 40.405 39.8003 38.6365 37.2343 36.0051 35.3434 35.4747 36.3935 37.8861 39.6581 41.519 43.4679 45.6036 47.9339 50.1592 51.6661 51.7508 50.0084 46.6281 42.3865 38.332 35.3536 33.9159 34.027 35.3608 37.3765 39.424 40.8383 41.1604 40.3389 38.757 37.0935 36.001 35.8323 36.5513 37.8085 39.1128 40.0652 40.5452 40.7457 41.0123 41.5013 42.0193 42.0643 41.1538 39.1432 36.3061 33.1334 30.0157 27.0846 24.2326 21.3122 18.2875 15.2503 12.3628 9.77366 7.54978 5.68129 4.13253 2.87258 1.88856 1.15937 0.660484 0.347241 0.167809 0.0745332 0.0298587 0.0112121 0.00320569 0.000989408 0.000207127 0 
0.000571498 0.00196475 0.00613117 0.0182416 0.0487403 0.158663 0.445905 1.16051 2.88855 6.71816 14.3985 28.0966 49.5508 78.6625 112.223 143.993 166.674 175.085 168.602 151.268 129.529 109.187 93.3503 82.196 74.154 67.4719 61.2429 55.4837 50.7692 47.4204 45.2881 44.0219 43.1806 42.5223 41.9822 41.627 41.6238 42.0375 42.896 44.083 45.3833 46.5572 47.4885 48.1954 48.749 49.1297 49.2083 48.893 48.3164 47.8542 47.9386 48.7763 50.2055 51.8105 53.1303 53.8931 54.0408 53.5955 52.5503 50.8897 48.6635 46.1606 43.8661 42.3218 41.8476 42.421 43.6508 44.964 45.8211 45.9396 45.3251 44.2373 43.0502 42.1098 41.6529 41.7468 42.2664 42.9344 43.4046 43.394 42.7729 41.5895 40.0735 38.5559 37.4208 36.9637 37.3051 38.3646 39.922 41.7814 43.8688 46.2005 48.7415 51.2087 53.0201 53.4599 52.0473 48.8664 44.6258 40.3852 37.1165 35.394 35.309 36.5682 38.6139 40.7414 42.2227 42.5524 41.6822 40.0321 38.3512 37.3652 37.4792 38.6629 40.5153 42.4415 43.9151 44.7072 44.9618 45.0535 45.2314 45.4155 45.1925 44.1193 42.0485 39.2385 36.1684 33.2222 30.5145 27.9025 25.1917 22.307 19.3144 16.3623 13.5877 11.0492 8.74105 6.657 4.8219 3.28723 2.08819 1.23077 0.670587 0.337559 0.157245 0.0671077 0.0270598 0.00904171 0.00315459 0.000882944 0 
0.00149271 0.00496221 0.0149775 0.0425513 0.109298 0.304721 0.781059 1.88114 4.38555 9.71763 20.1355 38.4174 66.7533 104.898 148.497 189.167 217.121 225.442 213.429 186.751 154.382 124.437 101.392 85.7606 75.5943 68.4368 62.6303 57.5513 53.3641 50.2312 47.9789 46.3706 45.1003 44.0373 43.1857 42.6299 42.5021 42.8285 43.6112 44.7416 46.0368 47.275 48.3093 49.077 49.5725 49.754 49.5581 49.022 48.4083 48.1639 48.7055 50.1379 52.1423 54.1493 55.6159 56.3067 56.2949 55.748 54.7366 53.2231 51.1917 48.8954 46.8561 45.6945 45.7828 47.0636 49.0194 50.9277 52.1362 52.3197 51.5017 49.9974 48.2537 46.7098 45.6904 45.3211 45.4978 45.9374 46.28 46.2235 45.5872 44.3452 42.6475 40.7681 39.1004 38.0112 37.729 38.278 39.4935 41.1739 43.1926 45.5116 48.0811 50.6545 52.6971 53.4934 52.4907 49.656 45.5999 41.356 37.9472 36.0414 35.8136 37.0176 39.098 41.315 42.8949 43.2951 42.4645 40.8383 39.1921 38.2725 38.4982 39.8457 41.9127 44.0841 45.7838 46.7096 46.935 46.8088 46.627 46.4185 45.8985 44.7143 42.737 40.1846 37.4689 34.9216 32.6289 30.44 28.1519 25.6738 23.0414 20.3579 17.7032 15.0854 12.4766 9.895 7.43621 5.24506 3.44639 2.10399 1.19136 0.626673 0.307024 0.139407 0.0599756 0.0224702 0.00846731 0.00271559 0 
0.00399192 0.0122772 0.034795 0.0928552 0.227029 0.562279 1.3202 2.93468 6.35683 13.2777 26.345 48.8044 83.1991 129.171 181.429 229.768 262.19 270.15 252.76 217.121 174.568 135.46 105.647 85.9978 74.1822 67.0066 62.0182 57.9309 54.4903 51.7562 49.5596 47.7845 46.2369 44.8587 43.703 42.8812 42.5182 42.6352 43.2287 44.2006 45.3951 46.6016 47.6384 48.365 48.7098 48.6258 48.1293 47.3853 46.7593 46.7249 47.6433 49.5098 51.8877 54.1213 55.6492 56.2971 56.2481 55.7721 54.984 53.8212 52.2298 50.4586 49.0818 48.779 49.9168 52.3162 55.2502 57.7988 59.2136 59.1991 57.8878 55.7185 53.2319 50.95 49.2668 48.3638 48.1703 48.4109 48.7094 48.7192 48.1683 46.9285 45.0662 42.8157 40.6019 38.8709 37.9489 37.9416 38.7223 40.0796 41.8463 43.9471 46.3372 48.8254 50.9501 52.0285 51.4643 49.1135 45.4628 41.469 38.1543 36.2456 35.9949 37.2185 39.3888 41.7547 43.5118 44.0845 43.405 41.8988 40.3225 39.3896 39.4916 40.6118 42.4025 44.3257 45.8566 46.6794 46.7956 46.4776 46.0032 45.4713 44.7259 43.5292 41.7867 39.6607 37.4568 35.4201 33.6041 31.8813 30.0872 28.1492 26.0819 23.9248 21.6676 19.2294 16.5289 13.588 10.5663 7.70944 5.25064 3.33458 1.97527 1.09469 0.56929 0.277146 0.127962 0.0531418 0.0214811 0.00763199 0 
