500 385.278 11 17
500.5 395.74 11 17
501 405.998 11 17
501.5 412.999 11 17
502 422.138 11 17
502.5 423.448 11 17
503 444.139 11 17
503.5 440.559 11 17
504 453.166 11 17
504.5 457.095 11 17
505 454.132 11 17
505.5 448.483 11 17
506 448.494 11 17
506.5 448.594 11 17
507 445.304 11 17
507.5 426.415 11 17
508 431.008 11 17
508.5 421.792 11 17
509 422.298 11 17
509.5 406.059 11 17
510 399.029 11 17
510.5 379.391 11 17
511 369.242 11 17
511.5 361.089 11 17
512 326.048 11 17
512.5 303.077 11 17
513 264.588 12 17
513.5 246.373 12 17
514 222.508 12 17
514.5 194.488 12 17
515 161.305 12 17
515.5 145.862 12 17
516 116.947 65 92
516.5 118.678 65 92
517 118.157 65 92
517.5 130.082 65 92
518 122.948 65 92
518.5 129.913 65 92
519 135.3 65 92
519.5 143.435 65 92
520 139.556 65 92
520.5 135.138 65 92
521 150.328 65 92
521.5 140.374 65 92
522 146.435 65 92
522.5 148.058 65 92
523 148.803 65 92
523.5 148.21 65 92
524 157.758 65 92
524.5 151.441 65 92
525 146.554 65 92
525.5 156.68 52 94
526 167.477 52 94
526.5 170.559 52 94
527 161.403 52 94
527.5 167.443 52 94
528 162.898 52 94
528.5 158.358 52 94
529 159.071 52 94
529.5 149.987 52 94
530 147.784 52 94
530.5 141.544 51 132
531 147.957 51 132
531.5 140.487 51 132
532 149.277 51 132
532.5 154.438 51 132
533 155.64 51 132
533.5 161.039 23 135
534 167.548 23 135
534.5 180.032 23 135
535 179.701 23 135
535.5 195.48 23 135
